stage,seed,dimension,true_rank,strength,rank,method,train_samples,heldout_samples,field_evaluation_samples,cca_identity_diff,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,stability_max_real_eigenvalue
confirmation,10000,16,1,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.400058012914542e-16
confirmation,10000,16,1,0.25,4,correlon,2000,1000,1000,0.0,0.9645782651901009,0.11369883452411923,0.993795426910342,0.055698173622022985,0.030819773538314152,4.996003610813204e-16
confirmation,10000,16,1,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.9645782651901009,0.11369883452411923,0.993795426910342,0.055698173622022985,0.030819773538314152,4.996003610813204e-16
confirmation,10000,16,1,0.25,4,raw_svd,2000,1000,1000,0.0,0.9655544668203928,0.11116857057162022,0.9939988409893034,0.05477754563092741,0.029499636913566787,2.7755575615628914e-16
confirmation,10000,16,1,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16
confirmation,10000,16,1,0.5,4,correlon,2000,1000,1000,0.0,0.9555762752598684,0.11920787964242768,0.9929553104559888,0.05934934516913905,0.026989659210954635,3.3306690738754696e-16
confirmation,10000,16,1,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9555762752598684,0.11920787964242768,0.9929553104559888,0.05934934516913905,0.026989659210954635,3.3306690738754696e-16
confirmation,10000,16,1,0.5,4,raw_svd,2000,1000,1000,0.0,0.9561539533714875,0.1175917805066356,0.9930681316745884,0.05887218496629664,0.026333649567246938,4.996003610813204e-16
confirmation,10000,16,1,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.677613769070831e-16
confirmation,10000,16,1,1.0,4,correlon,2000,1000,1000,0.0,0.9700221999726233,0.11460377386223662,0.9935948144014142,0.05659145517914271,0.026122889051507874,3.608224830031759e-16
confirmation,10000,16,1,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9700221999726233,0.11460377386223662,0.9935948144014142,0.05659145517914271,0.026122889051507874,3.608224830031759e-16
confirmation,10000,16,1,1.0,4,raw_svd,2000,1000,1000,0.0,0.9706117169004219,0.11342021182787332,0.9936621880421055,0.056293036682587956,0.024653510040616063,6.661338147750939e-16
confirmation,10000,16,1,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.7755575615628914e-16
confirmation,10000,16,2,0.1,4,correlon,2000,1000,1000,0.0,0.9712128624874214,0.11349618553827245,0.9936966722927137,0.05613968163111653,0.02675746386533167,7.216449660063518e-16
confirmation,10000,16,2,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.9712128624874214,0.11349618553827245,0.9936966722927137,0.05613968163111653,0.02675746386533167,7.216449660063518e-16
confirmation,10000,16,2,0.1,4,raw_svd,2000,1000,1000,0.0,0.9718748029871151,0.11175020129719819,0.993834311075904,0.05552336861221621,0.026058553256164553,4.718447854656915e-16
confirmation,10000,16,2,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,7.771561172376096e-16
confirmation,10000,16,2,0.25,4,correlon,2000,1000,1000,0.0,0.9732991370729644,0.1132760001893167,0.9938993551948383,0.055229723904622656,0.019412720563444404,4.579669976578771e-16
confirmation,10000,16,2,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.9732991370729644,0.1132760001893167,0.9938993551948383,0.055229723904622656,0.019412720563444404,4.579669976578771e-16
confirmation,10000,16,2,0.25,4,raw_svd,2000,1000,1000,0.0,0.9738363260484989,0.11206622788285575,0.9940024271906762,0.05476117607084275,0.018977396771118378,3.885780586188048e-16
confirmation,10000,16,2,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
confirmation,10000,16,2,0.5,4,correlon,2000,1000,1000,0.0,0.9751142273042874,0.11400306261670785,0.9935180593639925,0.056929520619830885,0.02849857744370161,5.551115123125783e-16
confirmation,10000,16,2,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9751142273042874,0.11400306261670785,0.9935180593639925,0.056929520619830885,0.02849857744370161,5.551115123125783e-16
