gamma,omega,seed,trajectory_length,burn_in,dt,analytic_covariance_diff,empirical_covariance_diff,cov_a_target_diff,cov_b_target_diff,normalized_generator_difference,normalized_current_difference,c_only_predictor_difference,lagged_antisymmetric_a,lagged_antisymmetric_b,lagged_antisymmetric_delta,orientation_a,orientation_b
0.5,0.5,32,5000,1000,0.01,0.0,0.4905642699043152,0.3103075241321962,0.18237062043403493,1.0,0.7071067811865475,0.42773631159032305,0.0017405319885815764,0.010211324441158007,0.00847079245257643,-0.001726714425857007,0.008692370477630799
0.5,0.5,33,5000,1000,0.01,0.0,0.22225943844876403,0.38418291055798576,0.20966833428566264,1.0,0.7071067811865475,0.18372276099078746,0.0012365956791407715,0.012083340724681134,0.010846745045540363,-0.0017156928182861392,0.012962657271913463
0.5,0.5,34,5000,1000,0.01,0.0,0.6240161129040591,0.234494692230924,0.2653411943519046,1.0,0.7071067811865475,0.42227911164783183,0.004964412666953942,0.007556414678641758,0.002592002011687816,-0.005893750288377364,0.005826680254611633
0.5,0.5,35,5000,1000,0.01,0.0,0.5164574460456771,0.4262675631241523,0.4601655907559017,1.0,0.7071067811865475,0.8901536003603165,0.0004491642879671858,0.009730256363475997,0.009281092075508812,0.0006365906635375063,0.01371982995046977
0.5,0.5,36,5000,1000,0.01,0.0,0.36949080130632783,0.20431917495160395,0.1801428149790551,1.0,0.7071067811865475,0.35218747833156644,0.0022490421948294596,0.011171726651889721,0.008922684457060261,-0.002241091195326275,0.010125206531672143
0.5,0.5,37,5000,1000,0.01,0.0,0.3113641365365187,0.3884340584598444,0.16244172443704266,1.0,0.7071067811865475,0.5201881771523094,0.0036835216458130536,0.012956832260009427,0.009273310614196374,-0.002547017745431725,0.012132380008646696
0.5,0.5,38,5000,1000,0.01,0.0,0.22953056607310768,0.07309961828586536,0.27094483144483483,1.0,0.7071067811865475,0.20819031368348914,0.0003780689864450523,0.013378797661602295,0.013000728675157242,-0.0003784082407898763,0.015011174652194105
0.5,0.5,39,5000,1000,0.01,0.0,0.7486593084677691,0.5217223609866312,0.17331277591956354,1.0,0.7071067811865475,0.45621867276185474,0.004002173048996699,0.008385560383869072,0.004383387334872373,-0.005925778413289373,0.007603393648643995
0.5,0.5,40,5000,1000,0.01,0.0,0.45006681742592974,0.3432350533344087,0.17135518808179034,1.0,0.7071067811865475,0.7423822596779172,0.0023233865402680744,0.011195911828389887,0.008872525288121814,0.0017148797647937256,0.011878055829502732
0.5,0.5,41,5000,1000,0.01,0.0,0.20041639775687745,0.23160853702463893,0.3044005854090228,1.0,0.7071067811865475,0.16902758807344742,0.0007501118328106396,0.01102735973391919,0.01027724790110855,0.0006307827652816644,0.008097378815371224
0.5,0.5,42,5000,1000,0.01,0.0,0.555465693738105,0.25163538591533563,0.26885418486085527,1.0,0.7071067811865475,0.43529829906319173,0.004234898067104479,0.01170065594111016,0.00746575787400568,-0.004662655915262993,0.01014072654729743
0.5,0.5,43,5000,1000,0.01,0.0,0.3798319142695206,0.292806774536968,0.1772781568292079,1.0,0.7071067811865475,0.4911869857434546,6.248314002502436e-05,0.010167255863119671,0.010104772723094646,0.00012057190974047208,0.010034392378865066
0.5,0.5,44,5000,1000,0.01,0.0,0.40594360574243393,0.2474419179078773,0.3388292918647734,1.0,0.7071067811865475,0.6917425494380619,0.0023504262571926184,0.01168042804887975,0.009330001791687132,-0.0019788104167467947,0.015054948938644206
0.5,0.5,45,5000,1000,0.01,0.0,0.37731617895202113,0.12318349533142389,0.319116507867672,1.0,0.7071067811865475,0.3890483716229406,0.0027909196630011798,0.009093474956988404,0.006302555293987225,-0.00255631220328976,0.007966932328036263
0.5,0.5,46,5000,1000,0.01,0.0,0.35443851116435293,0.30012909230828794,0.11764601666010917,1.0,0.7071067811865475,0.6081779882475207,0.0014694238814382324,0.012839759840779879,0.011370335959341647,0.0010885951295079804,0.014212612992443049
0.5,0.5,47,5000,1000,0.01,0.0,0.40161710249807747,0.3104758021767283,0.24867008299462545,1.0,0.7071067811865475,0.34046958492123275,0.0023588506664604008,0.00986105765354121,0.007502206987080809,0.0020814399251477215,0.007457693635537151
0.5,0.5,48,5000,1000,0.01,0.0,0.524825214392776,0.6024258377570911,0.09939645482338863,1.0,0.7071067811865475,0.35158578852160577,0.0018005672861436761,0.00925218856273264,0.007451621276588964,0.0026053244197350913,0.010071067761303442
0.5,0.5,49,5000,1000,0.01,0.0,0.2989026439047215,0.2511504492722396,0.09779090901888456,1.0,0.7071067811865475,0.31295146267383656,0.0008810194094260919,0.010602987580249771,0.009721968170823679,-0.0008600219979657685,0.009549857421713093
0.5,0.5,50,5000,1000,0.01,0.0,0.42538878183431245,0.39132468735538734,0.4635429547057676,1.0,0.7071067811865475,1.1108140057089029,0.00370922797879204,0.0133575942979099,0.00964836631911786,0.003494251047470145,0.0186533745909685
0.5,0.5,51,5000,1000,0.01,0.0,0.3003644189100639,0.2638984618851116,0.1469965339524414,1.0,0.7071067811865475,0.3351451905349817,0.0011699172712099338,0.010358967883990546,0.009189050612780612,-0.0010480217910012583,0.00890890689095854
0.5,0.5,52,5000,1000,0.01,0.0,0.35101784560814026,0.3603673664535127,0.3027027890136549,1.0,0.7071067811865475,0.23753676594537576,0.0010172465843857122,0.0104180945391812,0.009400847954795488,0.0011790086603848332,0.008847483582915596
0.5,0.5,53,5000,1000,0.01,0.0,0.3243504146085124,0.2014753147519576,0.2796700986668323,1.0,0.7071067811865475,0.33025184176660577,0.003458680268153949,0.00868498745959867,0.005226307191444721,-0.003154579356558384,0.008968118237503783
0.5,0.5,54,5000,1000,0.01,0.0,0.4096465349241764,0.4939913925081713,0.16076312693350336,1.0,0.7071067811865475,0.2570405431072642,0.001290693873901974,0.010112037389927546,0.008821343516025572,-0.0015787935926210672,0.010365612579988194
0.5,0.5,55,5000,1000,0.01,0.0,0.21081301536945124,0.1995218473282255,0.2516261250383027,1.0,0.7071067811865475,0.16001754836945314,0.0015327544981729245,0.01305800807213582,0.011525253573962896,-0.001267086727315758,0.009640070362173231
0.5,0.5,56,5000,1000,0.01,0.0,0.7892254330337649,0.4061298863230194,0.4157552936103953,1.0,0.7071067811865475,0.5004021926617408,0.0014036112662463367,0.013197686991404672,0.011794075725158336,0.0012583236406472653,0.007600562665885128
0.5,0.5,57,5000,1000,0.01,0.0,0.6478887362585127,0.36852300738947585,0.3494974667606796,1.0,0.7071067811865475,0.5892742252245895,0.00035697006848742056,0.004635034790936549,0.004278064722449128,0.00018829890783356127,0.0037118019449671287
0.5,0.5,58,5000,1000,0.01,0.0,0.3977736162855896,0.28961890523862166,0.25356264420257957,1.0,0.7071067811865475,0.4186315265966686,0.00036694604987201694,0.011372384777472133,0.011005438727600117,0.00021997803473884845,0.009470882106299922
0.5,0.5,59,5000,1000,0.01,0.0,0.3572654439440679,0.37127653737508576,0.393164829917649,1.0,0.7071067811865475,0.7878234261133013,0.0001890668802871681,0.011965463335363514,0.011776396455076346,-2.528698052323607e-05,0.015031459073490249
0.5,0.5,60,5000,1000,0.01,0.0,0.4085831880416314,0.28564506352689817,0.2557809977546127,1.0,0.7071067811865475,0.35298597415723526,0.001955775892063315,0.011231853121878507,0.009276077229815192,0.0018303306803659927,0.009091029188017082
0.5,0.5,61,5000,1000,0.01,0.0,0.7653042249253121,0.44598782553950655,0.21877281232143395,1.0,0.7071067811865475,0.41671914069639004,3.3095248440987374e-05,0.01700127678718225,0.016968181538741262,8.441597893539157e-05,0.013424073765906994
0.5,0.5,62,5000,1000,0.01,0.0,0.5032642478115277,0.35337072563248906,0.29242299274379824,1.0,0.7071067811865475,1.000672766220754,0.0006422829372243291,0.013070092413342647,0.012427809476118318,-0.0004894569178523005,0.01590447485241131
0.5,0.5,63,5000,1000,0.01,0.0,0.7650279553648656,0.426168290259057,0.2696088361680898,1.0,0.7071067811865475,0.5999380355438988,0.0010978208942790618,0.00953416595549279,0.008436345061213728,0.0013349877619560208,0.007571501141134052
0.5,0.5,64,5000,1000,0.01,0.0,0.5250961549704819,0.410427821069054,0.15618510622265608,1.0,0.7071067811865475,0.39600245812177476,0.0014439465035603629,0.012281900563930213,0.01083795406036985,0.0017561013477974349,0.01153070397349421
0.5,0.5,65,5000,1000,0.01,0.0,1.1439652517191985,0.49569647592932076,0.3539625869750571,1.0,0.7071067811865475,0.5405542614279916,0.0010719098388416329,0.01063538124475516,0.009563471405913527,-0.0012943906899510421,0.007287593179258645
0.5,0.5,66,5000,1000,0.01,0.0,0.5219855295197934,0.2693400152615935,0.2699636743618099,1.0,0.7071067811865475,0.4760571703803156,0.0004822691807850792,0.008639885415570035,0.008157616234784955,-0.00041833011908666866,0.0074336197611882
0.5,0.5,67,5000,1000,0.01,0.0,0.4058652582380234,0.3561188561919893,0.10704577162065566,1.0,0.7071067811865475,0.7210962847394514,0.003184111340177946,0.012904302923504656,0.00972019158332671,-0.0022227625041223087,0.01426482434312864
0.5,0.5,68,5000,1000,0.01,0.0,0.18137647628430523,0.23692520299494915,0.132723502337107,1.0,0.7071067811865475,0.20097548592103082,2.7500349462378883e-05,0.010668690428644108,0.010641190079181729,-3.3861635254874135e-05,0.009582423353244638
0.5,0.5,69,5000,1000,0.01,0.0,0.3734521678431424,0.21962019241420325,0.20618068037955298,1.0,0.7071067811865475,0.44064268767369386,0.0006682294313409023,0.007552777845781038,0.006884548414440136,0.0005997306358290592,0.00814913334951104
0.5,0.5,70,5000,1000,0.01,0.0,0.649343625947095,0.17383994293183075,0.3645130413312628,1.0,0.7071067811865475,0.49310756515520704,0.0009099352979364246,0.008377391353770247,0.007467456055833823,-0.0008005800418042095,0.005966516948723888
0.5,0.5,71,5000,1000,0.01,0.0,0.3425034729193607,0.38178809339341047,0.2889001284937119,1.0,0.7071067811865475,0.4260959834551675,0.004038179359630747,0.006468080948804409,0.002429901589173662,-0.002702565301079865,0.004734043744108975
0.5,0.5,72,5000,1000,0.01,0.0,0.20068304719272637,0.24711782776263666,0.30402453665761,1.0,0.7071067811865475,0.2091630160209681,0.0013276426584994392,0.010730890620715616,0.009403247962216177,0.0009301472389524705,0.008457289479776017
0.5,0.5,73,5000,1000,0.01,0.0,0.4151043932884016,0.40738961277455454,0.22090720740619055,1.0,0.7071067811865475,0.6441809468139641,0.000883668845537776,0.013025384723476212,0.012141715877938436,0.0006027513421895258,0.0104714782789316
0.5,0.5,74,5000,1000,0.01,0.0,0.47724882030726995,0.3742926070752531,0.09321388904736048,1.0,0.7071067811865475,0.4730850168903521,0.0025204520137054455,0.011028048951244897,0.008507596937539452,0.0026917843160839646,0.010424037083603078
0.5,0.5,75,5000,1000,0.01,0.0,0.3701235605276177,0.42605686799963133,0.11844843380130829,1.0,0.7071067811865475,0.41545101654890665,0.0011279306627059037,0.010254523417771597,0.009126592755065693,-0.0010972088746354406,0.009744163682836742
0.5,0.5,76,5000,1000,0.01,0.0,0.45845490717959886,0.31342840216022233,0.26327085983943277,1.0,0.7071067811865475,0.7383430734628278,0.0012049318328107743,0.011082108209371203,0.009877176376560428,0.0008168966699057005,0.012940686571767739
0.5,0.5,77,5000,1000,0.01,0.0,0.24942328573567435,0.2820545394914019,0.3228812975322419,1.0,0.7071067811865475,0.24906501471731343,0.00013910161619645295,0.012126381769320804,0.011987280153124351,8.691462358988195e-05,0.008687980910563371
0.5,0.5,78,5000,1000,0.01,0.0,0.1279319219667541,0.1436979488463946,0.22629714610474805,1.0,0.7071067811865475,0.10381243565284674,0.0027536340957120225,0.011310635998949202,0.00855700190323718,-0.0022794649230067996,0.011287237805071713
0.5,0.5,79,5000,1000,0.01,0.0,0.40689973276415786,0.18241303342022594,0.3445382389127157,1.0,0.7071067811865475,0.37533624427731554,0.002525754855400335,0.0083825987065408,0.005856843851140464,0.0021595793454653807,0.005874714123768317
0.5,0.5,80,5000,1000,0.01,0.0,0.682526184201771,0.38634095061854434,0.27249225083212164,1.0,0.7071067811865475,0.49513973917119675,0.0015069480657344022,0.009648536781749418,0.008141588716015016,0.001722841878068614,0.008597614003688898
0.5,0.5,81,5000,1000,0.01,0.0,0.4270265131189122,0.4531473679819818,0.21069411302398564,1.0,0.7071067811865475,0.6006117615027708,0.001960230662266704,0.010952313302354381,0.008992082640087678,0.002617321865986438,0.013032242248310885
0.5,0.5,82,5000,1000,0.01,0.0,0.38313223942802527,0.1586379748640065,0.621649637151965,1.0,0.7071067811865475,0.4922680209009611,0.00017782121059895163,0.007933589213840516,0.007755768003241565,0.00018345893776019822,0.01221787595825967
0.5,0.5,83,5000,1000,0.01,0.0,0.34134335879148,0.27859389936842266,0.21624258141985703,1.0,0.7071067811865475,0.5368683380431972,0.0010204618964474272,0.011149782516012839,0.010129320619565412,-0.0010405538966911005,0.013440142110352658
0.5,0.5,84,5000,1000,0.01,0.0,0.2652604770565303,0.36173709390638187,0.2628873277740138,1.0,0.7071067811865475,0.4577058966277362,0.0008632304850548833,0.008756775279742357,0.007893544794687474,-0.0007376731877448174,0.008848570261445539
0.5,0.5,85,5000,1000,0.01,0.0,0.17817949456696244,0.1527865102604703,0.032892486118880564,1.0,0.7071067811865475,0.15777470095630017,0.00013094719024745502,0.01044974436262101,0.010318797172373556,-7.38433877067994e-05,0.010755172989680413
0.5,0.5,86,5000,1000,0.01,0.0,0.22444387976909774,0.36151443415168494,0.4127337333324303,1.0,0.7071067811865475,0.24942966577547507,0.0027059079429541943,0.009268574325075642,0.006562666382121447,0.0018179055689979584,0.006158379296201977
0.5,0.5,87,5000,1000,0.01,0.0,0.21376668762252407,0.2725949730767201,0.0766685206555798,1.0,0.7071067811865475,0.295526526016822,0.001516599542824324,0.00757826194264531,0.006061662399820986,-0.001107416445549791,0.006911171880289186
0.5,0.5,88,5000,1000,0.01,0.0,0.39782929989807925,0.32821756122275475,0.11612402728152667,1.0,0.7071067811865475,0.36286219234728334,0.0006384424368032556,0.01200350417258601,0.011365061735782753,-0.0007071986458625213,0.011348959612900588
0.5,0.5,89,5000,1000,0.01,0.0,0.5322504844420789,0.17890135299218937,0.27112799686227906,1.0,0.7071067811865475,0.4008511462112137,0.00021449967966910745,0.011163556832592054,0.010949057152922947,0.0003080657558064361,0.008781639950474015
0.5,0.5,90,5000,1000,0.01,0.0,0.4749274053514487,0.2953881744083469,0.17254529204684332,1.0,0.7071067811865475,0.37034641314636524,0.002121476781500439,0.010903483964536368,0.008782007183035928,-0.0023395423986756615,0.009673625164965841
0.5,0.5,91,5000,1000,0.01,0.0,0.5393302886387837,0.4476792523051142,0.16026893166966366,1.0,0.7071067811865475,0.5345117409944677,0.001171674306805206,0.009023492089039839,0.007851817782234633,0.0013883166954343118,0.009473030598398552
0.5,0.5,92,5000,1000,0.01,0.0,0.19557276907045465,0.21399129241513146,0.29000996576425714,1.0,0.7071067811865475,0.17766447798976895,0.00038855906651215073,0.006217865776341441,0.00582930670982929,0.0004487397869873758,0.004746898949646213
0.5,0.5,93,5000,1000,0.01,0.0,0.3294103528317179,0.172132243564576,0.29335589467067374,1.0,0.7071067811865475,0.3865272093736335,0.00011885937991046445,0.006919661038828238,0.006800801658917773,9.289426719621064e-05,0.008463014869029069
0.5,0.5,94,5000,1000,0.01,0.0,0.40348442350197977,0.3942216644156843,0.0691168362434188,1.0,0.7071067811865475,0.8724659518302347,0.0008232035927531007,0.008369151356705358,0.007545947763952257,-0.0004790521183657759,0.008375253377683524
0.5,0.5,95,5000,1000,0.01,0.0,0.656521067694166,0.44255456382123887,0.40256713781288805,1.0,0.7071067811865475,1.329251847675885,0.0003520849321489689,0.008084306313048307,0.007732221380899338,-0.0002233695160445254,0.009910862433254695
0.5,0.5,96,5000,1000,0.01,0.0,0.21686287867524542,0.2518565301814595,0.29952305458972434,1.0,0.7071067811865475,0.20380988990602036,0.0029897789560376603,0.006884631505449342,0.0038948525494116814,-0.0027357964127776775,0.005502178294983497
0.5,0.5,97,5000,1000,0.01,0.0,0.3664142967887972,0.29001777041923377,0.1620496943752557,1.0,0.7071067811865475,0.4256187862253872,0.0016022357518241752,0.009126601184339545,0.00752436543251537,0.0015211295644887563,0.008290806839729855
0.5,0.5,98,5000,1000,0.01,0.0,0.1708002170465182,0.32316452305814036,0.37844892994991025,1.0,0.7071067811865475,0.13576996547796277,0.002118068241615359,0.010898635642867175,0.008780567401251816,0.0015457882189683363,0.006774837978888841
0.5,0.5,99,5000,1000,0.01,0.0,0.5734949269323469,0.2453530044787977,0.30586824693114745,1.0,0.7071067811865475,0.5203214350353857,0.0007060031267266395,0.010205228008305731,0.009499224881579092,0.000705399792637388,0.009681495794738953
0.5,1.0,0,5000,1000,0.01,0.0,0.7293531705978099,0.2806783728555584,0.4223406029328367,2.0,0.8944271909999159,0.4196089470581447,0.005708029531773186,0.017219404234737893,0.011511374702964707,-0.00517280743551496,0.010047622062442987
0.5,1.0,1,5000,1000,0.01,0.0,0.26841372817129977,0.26020922623139736,0.18465691519733665,2.0,0.8944271909999159,0.3544397143816862,0.0014013094757527964,0.022137914680261345,0.020736605204508547,-0.001064791798559902,0.023146291817024826
0.5,1.0,2,5000,1000,0.01,0.0,0.496142090415134,0.3036546011855655,0.4902064896009139,2.0,0.8944271909999159,1.166089927557408,0.002655162279461998,0.02040016234902871,0.017745000069566714,-0.0021120131161544353,0.030191062198948595
0.5,1.0,3,5000,1000,0.01,0.0,0.3672886935362196,0.24229514943314154,0.12689115689978508,2.0,0.8944271909999159,0.3954328148203641,0.0024459916902267874,0.01721680607721485,0.014770814386988063,-0.0024872585638866704,0.016790121393825862
0.5,1.0,4,5000,1000,0.01,0.0,0.391723607408158,0.3107250778628295,0.5793000502416691,2.0,0.8944271909999159,0.8998789286066067,0.0009501465632478622,0.021712755450012024,0.020762608886764164,-0.001069331958953691,0.0340046450995694
0.5,1.0,5,5000,1000,0.01,0.0,0.31842710074531605,0.21322791243865796,0.22276645144964732,2.0,0.8944271909999159,0.4637074585582302,0.0059889163293117866,0.02457362984517736,0.01858471351586557,-0.004628711003239337,0.028962181024382465
0.5,1.0,6,5000,1000,0.01,0.0,0.20175966279514426,0.19003432848881416,0.10467080307435896,2.0,0.8944271909999159,0.2902654388827436,0.0026086414182747105,0.02023834016183666,0.017629698743561947,0.0025414646793412276,0.022208800320483956
0.5,1.0,7,5000,1000,0.01,0.0,0.2919523346913429,0.24267368497145358,0.17592924991895348,2.0,0.8944271909999159,0.31608748420326904,0.00180533174062146,0.022594990758812872,0.020789659018191412,0.0014590552550930195,0.018963011629977832
0.5,1.0,8,5000,1000,0.01,0.0,0.4160354709806378,0.4267006391788844,0.1507010538692907,2.0,0.8944271909999159,0.8343485295162549,0.0006048532463686774,0.015816873606875097,0.01521202036050642,-0.00047755802699401466,0.013432053416453503
0.5,1.0,9,5000,1000,0.01,0.0,0.37281890139983065,0.36939383149544996,0.15099405018989223,2.0,0.8944271909999159,0.8494131696876916,0.002148247789817263,0.01941060215408803,0.017262354364270767,0.0016255212403933652,0.02120608987780119
0.5,1.0,10,5000,1000,0.01,0.0,0.3304705364625639,0.280178281216885,0.1873038756301009,2.0,0.8944271909999159,0.3445236805341479,0.002482977348023909,0.01886533750462411,0.0163823601566002,0.002276593812041333,0.017021842454687033
0.5,1.0,11,5000,1000,0.01,0.0,0.3194208360369266,0.32552566111040904,0.11642995012757243,2.0,0.8944271909999159,0.37687888733503633,0.001196769915380601,0.021133057352661192,0.01993628743728059,0.0009920375741331827,0.01912439162953252
0.5,1.0,12,5000,1000,0.01,0.0,0.5022989955828806,0.5256143526791475,0.32956582979539145,2.0,0.8944271909999159,1.4543097982213753,0.0005670730437969426,0.01879401944814478,0.018226946404347837,0.0006049106903734581,0.024815270468734225
0.5,1.0,13,5000,1000,0.01,0.0,0.22903049354140093,0.3614923929776962,0.40714353406663123,2.0,0.8944271909999159,0.19771333931686386,0.0011574766508901373,0.023449104644342834,0.022291627993452696,0.0006920649258228172,0.01402146569178402
0.5,1.0,14,5000,1000,0.01,0.0,0.17630883935301822,0.2596494511734095,0.10014209377975983,2.0,0.8944271909999159,0.1332801681306787,0.000735080902189336,0.019467261996761142,0.018732181094571806,-0.0008658035338822039,0.020412758823465715
0.5,1.0,15,5000,1000,0.01,0.0,0.20902903826833855,0.18400330475002752,0.13019654905620348,2.0,0.8944271909999159,0.25738988676238433,0.0026168822463893274,0.01893972747560381,0.016322845229214483,-0.0026284912271796364,0.020519836623806294
0.5,1.0,16,5000,1000,0.01,0.0,0.2413843202150656,0.21151508464216964,0.19392973085164836,2.0,0.8944271909999159,0.19759436509809541,0.003206692527751349,0.02113831697176049,0.01793162444400914,-0.0026343720824168406,0.017219805119689433
0.5,1.0,17,5000,1000,0.01,0.0,0.36621582523590435,0.27006194767914177,0.11939273994639557,2.0,0.8944271909999159,0.46084334193135845,0.0009054975169030873,0.01940134805255989,0.0184958505356568,0.0008965132287898537,0.020014964591291526
0.5,1.0,18,5000,1000,0.01,0.0,0.2787390709627827,0.489116980065657,0.19462905208477532,2.0,0.8944271909999159,0.1963054094356667,0.0002660576586841829,0.021843104316381725,0.02157704665769754,-0.0006229268176799995,0.025937144088971114
0.5,1.0,19,5000,1000,0.01,0.0,0.2612577620157285,0.15500099721317928,0.12525535959803025,2.0,0.8944271909999159,0.2253633829653468,0.00021202358712455984,0.016672125397341767,0.016460101810217207,0.00030141094719607304,0.01507494454328141
0.5,1.0,20,5000,1000,0.01,0.0,0.5305420761052294,0.3368114336007798,0.3208961647567362,2.0,0.8944271909999159,0.319770543811939,0.0008262693612851979,0.019875746786842407,0.01904947742555721,0.000855828991810815,0.014793712024341696
0.5,1.0,21,5000,1000,0.01,0.0,0.2890354350610282,0.26132576961617915,0.17625305828608775,2.0,0.8944271909999159,0.43874459784458314,0.0006236584292999557,0.022999744179320335,0.02237608575002038,-0.0004752927367853192,0.025321162804482565
0.5,1.0,22,5000,1000,0.01,0.0,0.3674819832302797,0.18420342541968288,0.253275253691068,2.0,0.8944271909999159,0.33585652905838026,0.001056068353415324,0.021027559950202328,0.019971491596787003,0.0008475967033478978,0.017021875832187637
0.5,1.0,23,5000,1000,0.01,0.0,0.2912240272657743,0.2972102045953897,0.30414036473895173,2.0,0.8944271909999159,0.4483523094759908,0.003044159194572319,0.02086810563979149,0.01782394644521917,-0.0032617972850547843,0.026777411067086757
0.5,1.0,24,5000,1000,0.01,0.0,0.49547701829025,0.4208250603541765,0.11024334493105206,2.0,0.8944271909999159,0.3469353694642712,0.001434333407202505,0.021614395686630917,0.020180062279428413,-0.0017181217894838095,0.020159084261388193
0.5,1.0,25,5000,1000,0.01,0.0,0.2899903178314723,0.30701207820587983,0.11382037879858574,2.0,0.8944271909999159,0.49582687774818235,0.0026002573225529873,0.02224739770466499,0.019647140382112006,0.0019223117703795198,0.022628378263448302
0.5,1.0,26,5000,1000,0.01,0.0,0.5770661039196208,0.5018391910028941,0.17331396308316968,2.0,0.8944271909999159,0.5440090830196138,0.002161784624244371,0.018883584314115503,0.01672179968987113,-0.002612986568351208,0.018975160153193588
0.5,1.0,27,5000,1000,0.01,0.0,0.3186949257973018,0.422915974836321,0.40829257273266034,2.0,0.8944271909999159,0.7416406766064193,0.0003857402529153815,0.02387158749898329,0.023485847246067906,0.0004345734669316237,0.03240380533510875
0.5,1.0,28,5000,1000,0.01,0.0,0.09854516417004999,0.18896854297990365,0.18291555001920473,2.0,0.8944271909999159,0.0962576133963419,0.00044898592682880055,0.020675135673292783,0.020226149746463983,0.0004021717593194917,0.017412222095094312
0.5,1.0,29,5000,1000,0.01,0.0,0.31983788014605785,0.28670790477244246,0.057916801089548324,2.0,0.8944271909999159,0.46515132229923045,0.002594212395644831,0.02303771697565914,0.02044350458001431,0.0018021943570842986,0.023857005530441434
0.5,1.0,30,5000,1000,0.01,0.0,0.3099420336165053,0.2613190300602083,0.2300908658879586,2.0,0.8944271909999159,0.35942875527895796,0.0002774941926016338,0.01822878518016316,0.017951290987561527,-0.00015799530518584095,0.018636786540757202
0.5,1.0,31,5000,1000,0.01,0.0,0.039871799859807815,0.1179677477715154,0.11220481161619295,2.0,0.8944271909999159,0.039607107853472594,0.0022234249900288544,0.020630076095574764,0.01840665110554591,-0.002042977701476181,0.018764396450380732
0.5,1.0,32,5000,1000,0.01,0.0,0.39422451028310435,0.29985679238698276,0.2749723780092356,2.0,0.8944271909999159,0.8079167464421919,0.0013814125271202423,0.020872269513637073,0.01949085698651683,-0.0012743047876642754,0.026179872523893685
0.5,1.0,33,5000,1000,0.01,0.0,0.37154335338793315,0.4057784163327187,0.1103307249731637,2.0,0.8944271909999159,0.5767403880233021,0.0030325668479824646,0.02073213322626672,0.017699566378284255,-0.0018665707369653198,0.019625468474177978
0.5,1.0,34,5000,1000,0.01,0.0,0.5543561678737873,0.3568010172027303,0.4559458855532027,2.0,0.8944271909999159,1.275728629349044,0.004503646353680525,0.02225980453121633,0.017756158177535803,0.0030032206928911295,0.03222966154822507
0.5,1.0,35,5000,1000,0.01,0.0,0.41674211329083444,0.3017585192505058,0.12094819189672663,2.0,0.8944271909999159,0.5171761481128037,0.0001991960319467285,0.02316003751367095,0.022960841481724222,-0.00024238884140388676,0.02237387280049603
0.5,1.0,36,5000,1000,0.01,0.0,0.24918760766476464,0.31251410472483737,0.4120015742546948,2.0,0.8944271909999159,0.3271820236583576,0.0002516735167091824,0.02024251894793078,0.019990845431221597,0.00019285007798633795,0.027121635861291245
0.5,1.0,37,5000,1000,0.01,0.0,0.39669871391441686,0.31297069722487625,0.2215926594876452,2.0,0.8944271909999159,0.6564939022024824,0.001941905470585621,0.016491008959650628,0.014549103489065006,0.0012346001220006877,0.019175855558350875
0.5,1.0,38,5000,1000,0.01,0.0,0.4142769810276295,0.30135452000360746,0.225051256252072,2.0,0.8944271909999159,0.5882653308138488,0.0028274344989329663,0.01956604013698168,0.016738605638048715,-0.0018346633023315626,0.022112021965813997
0.5,1.0,39,5000,1000,0.01,0.0,0.3689522950954033,0.3640665694775932,0.13859929154813547,2.0,0.8944271909999159,0.30295150195037673,0.0014369609607455802,0.019795961356108616,0.018359000395363034,-0.0015196893852864586,0.017989092451331578
0.5,1.0,40,5000,1000,0.01,0.0,0.3072157622637994,0.3791654060401646,0.13221135499309788,2.0,0.8944271909999159,0.592954239466297,0.0016514556032377686,0.020894115156562587,0.01924265955332482,-0.0014865526372513263,0.018222039234267146
0.5,1.0,41,5000,1000,0.01,0.0,0.22759824390811179,0.1830019739432976,0.08300215864261662,2.0,0.8944271909999159,0.2700614372242082,0.003119809153055342,0.020318174030096624,0.01719836487704128,-0.002778352876668585,0.020093832986281236
0.5,1.0,42,5000,1000,0.01,0.0,0.21186020174653314,0.4149448404834468,0.5345255245195087,2.0,0.8944271909999159,0.38659668034916905,0.0012342519918863784,0.018452063011919928,0.01721781102003355,-0.001577037937313751,0.02799013272547443
0.5,1.0,43,5000,1000,0.01,0.0,0.5643770956439568,0.04607013956883111,0.34634517217207433,2.0,0.8944271909999159,0.36197822480257547,0.0017608399495770194,0.02046147144424983,0.018700631494672812,-0.001897899125553818,0.013261723402227995
0.5,1.0,44,5000,1000,0.01,0.0,0.862098649216583,0.47137422430682935,0.22478741123013818,2.0,0.8944271909999159,0.4809231931818499,0.001268460601516845,0.02029334876582436,0.019024888164307516,0.0017712368739146336,0.016305411955896566
0.5,1.0,45,5000,1000,0.01,0.0,0.25961605427199097,0.17632250160384622,0.29242029301737515,2.0,0.8944271909999159,0.21681757360678597,0.0024831950567556268,0.020289767627066597,0.017806572570310972,-0.002060466848140027,0.014539625930376665
0.5,1.0,46,5000,1000,0.01,0.0,0.26264553667270185,0.31452513633024326,0.08684260059075125,2.0,0.8944271909999159,0.43144657054683383,0.003030013649131372,0.0191070148784796,0.01607700122934823,-0.0022059853979018262,0.01801108298355278
