dimension,condition,beta,sample_size,seed,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,trajectory_error
2,10.0,1.0,500,35,0.953999149814268,0.0030352435434687986,0.9999614120688084,0.004392489680784283,0.014157008645734166,0.006009006991748742
2,10.0,1.0,500,36,0.9750883404247367,0.01760815422600429,0.9984227066437001,0.02808285381064185,0.08600503606134176,0.03529695671342797
2,10.0,1.0,500,37,0.935571576855456,0.01353752832211456,0.9992724834983245,0.019072447426529658,0.0574090400385752,0.024573288714416643
2,10.0,1.0,500,38,1.0408904393318035,0.011139246671225395,0.9996631770602943,0.012977344483862428,0.0015834325719204514,0.010211941967204059
2,10.0,1.0,500,39,0.9647700026712673,0.0096299879057135,0.9995473504281509,0.015044094719343386,0.01479410659910642,0.010423977175931014
2,10.0,1.0,500,40,0.9558389769107224,0.03740175085562702,0.9959400203297184,0.04505540850043228,0.011140379171506521,0.03448553453730714
2,10.0,1.0,500,41,1.0653517372096901,0.01514862548044265,0.9989996324506791,0.022364788723805346,0.025806260736543532,0.017018069310130807
2,10.0,1.0,500,42,1.0183655092629598,0.011397407916023517,0.9995058286719045,0.015718958745658252,0.04440557528293239,0.020036796864656748
2,10.0,1.0,500,43,1.0689387915107982,0.016261706625890774,0.9990804843415874,0.021441964210545655,0.029492699768560997,0.018683827580908714
2,10.0,1.0,500,44,0.9670920477089021,0.008035411076816193,0.9997644717568321,0.010851917875837896,0.03480784405384532,0.014926961791365542
2,10.0,1.0,500,45,1.0925088232108682,0.019712639244051745,0.9985826949151426,0.02662052859033155,0.024384730605364262,0.02030606443511404
2,10.0,1.0,500,46,0.940255906360136,0.015410365672895084,0.9991952923815139,0.02005875891582057,0.024412877828277772,0.016811178853475838
2,10.0,1.0,500,47,0.9926978642508879,0.014931718559201449,0.9989892965933815,0.022480028988175433,0.04732426699041567,0.022801201350719873
2,10.0,1.0,500,48,0.9834755131684878,0.012319876716312282,0.9993248345319399,0.018373424667984264,0.0523050600517915,0.022418283269709783
2,10.0,1.0,500,49,0.9721858804564143,0.017100004282613452,0.9988483035446728,0.023996837868011104,0.017052932978062492,0.01691158511040594
2,10.0,1.0,500,50,0.9452483442000195,0.008711170115732006,0.9997432798426283,0.011329610703190477,0.018733745841088303,0.010634221131134915
2,10.0,1.0,500,51,1.002628035970819,0.020742182633538643,0.9985881199617971,0.02656953178175052,0.008766545878633764,0.01926856395846604
2,10.0,1.0,500,52,1.1058728650140406,0.0024895273455533156,0.9999761772195345,0.003451288199032867,0.0005615458804317303,0.0022882524779067113
2,10.0,1.0,500,53,0.9767660300226185,0.04001707987899434,0.9946283836420009,0.051824783443827564,0.06802977464473911,0.044358480539390635
2,10.0,1.0,500,54,0.9985683200256666,0.006284493981805345,0.9998660039075853,0.0081852334241205,0.01602753787066988,0.008331465107469821
2,10.0,1.0,500,55,0.9911107025004748,0.017323230445269195,0.9988193196404935,0.024296917083310436,0.01637766767222427,0.017007889152276735
2,10.0,1.0,500,56,0.9317378964201711,0.03077781162364304,0.9966545096041775,0.040899207790753137,0.05660615011539653,0.03509181646560565
2,10.0,1.0,500,57,0.947715921725877,0.009984986286831648,0.9995211119660894,0.015473978704758107,0.04832747714901437,0.020127321458397403
2,10.0,1.0,500,58,0.9856660695951573,0.017958709241706925,0.9985564647976666,0.026865732842540523,0.08407630807302328,0.0367633047029709
2,10.0,1.0,500,59,0.9282647256971748,0.023095736714746053,0.9983094258209536,0.029073821378057706,0.001976636646436273,0.021149854088735313
2,10.0,1.0,500,60,0.9715152499506303,0.029238031864709794,0.997235928290882,0.03717574282457543,0.027842768422946484,0.02871500054180427
2,10.0,1.0,500,61,0.9567103439124438,0.018792453651190803,0.9987676906827595,0.024822462783138443,0.02458484585994913,0.019510745668691033
2,10.0,1.0,500,62,0.9425594477293203,0.013011949796620086,0.9990932336234345,0.02129279662897092,0.06676585894937545,0.027314707336189115
2,10.0,1.0,500,63,0.9683978254655383,0.01867658711258817,0.9988323947986422,0.02416200738098685,0.0044893772771453806,0.017176918269297615
2,10.0,1.0,500,64,1.057528030140053,0.009464433787705907,0.9996399361023468,0.013417598474638673,0.043062580314922216,0.018707730545461872
2,10.0,1.0,500,65,1.0795339075596944,0.03840343338068539,0.9948265406351853,0.05085990250096185,0.03201091190050145,0.03722635778593822
2,10.0,1.0,500,66,0.9828555820612992,0.006006824420436658,0.9998909267143335,0.007384892878924606,0.0016783933153908307,0.005533938020535931
2,10.0,1.0,500,67,1.0362744508473944,0.024404425768111415,0.9975027795228547,0.035335679398770206,0.010853658528566009,0.02271228583993939
2,10.0,1.0,500,68,1.0073109415623005,0.021893304595912638,0.997683965513079,0.03402965241462877,0.0018255549682568764,0.020048131327647822
2,10.0,1.0,500,69,0.9441329229542705,0.029036384045015875,0.9968638812393369,0.03959872952926039,0.004902817429166105,0.026638342968657587
2,10.0,1.0,500,70,0.9831162268612734,0.0240908406418625,0.998103251881882,0.030795682474317295,0.03492676391923172,0.02561121742248835
2,10.0,1.0,500,71,1.1579308909572343,0.01994410296376298,0.9985213363826222,0.027190656643208883,0.08751558567995361,0.03883106083279195
2,10.0,1.0,500,72,0.9318987943785362,0.029352876935001666,0.9969896741079848,0.03879642955231351,0.06613835529173573,0.036260291911925494
2,10.0,1.0,500,73,1.0192928168442847,0.010673520035348546,0.9996073340518479,0.014011886884929003,0.04088048188454478,0.018514597383525976
2,10.0,1.0,500,74,0.8966981530967976,0.03037419580821735,0.9972014793390451,0.03740668831208392,0.010906747906491607,0.028099899253408445
2,10.0,1.0,500,75,0.8874916115609723,0.03285453705446068,0.9956427849251861,0.04667555610174344,0.08146058472852752,0.04233319869029251
2,10.0,1.0,500,76,0.9264499166912864,0.009612178503829595,0.9996134296316439,0.013902704203788958,0.026010343482804912,0.013126052964050824
2,10.0,1.0,500,77,1.1852989627512782,0.033285205420751016,0.9958449067479482,0.045580112176539275,0.15115710102112673,0.067806694220964
2,10.0,1.0,500,78,0.9289094092350485,0.021018257619295787,0.9987288802659287,0.025210312711977288,0.017159150131355723,0.020288004089733355
2,10.0,1.0,500,79,0.9958835879981633,0.03545752826887058,0.9954468008335837,0.0477137253126199,0.00035111194506803905,0.03245010930338562
2,10.0,1.0,500,80,0.9988910692944347,0.016804364331215953,0.9989876971085582,0.02249780979830969,0.024506242680490543,0.01791261070696667
2,10.0,1.0,500,81,0.8785513046266382,0.014901832719417864,0.9989109170718236,0.02333541223308886,0.06213996869386121,0.026674028599766853
2,10.0,1.0,500,82,1.0417526229954541,0.009541972554086899,0.9997482791718458,0.0112187527861642,0.011666441628935681,0.009795159642891718
2,10.0,1.0,500,83,0.9527729227529804,0.0027987350267190693,0.9999615794891731,0.004382950537424028,0.013874106778221028,0.005816825331692925
2,10.0,1.0,500,84,1.0981318882995847,0.029941574885654028,0.9978327945190018,0.032918121764449346,0.04539134051480093,0.03250908046887808
2,10.0,1.0,500,85,0.9874838539701742,0.00810729265241251,0.9997884579975977,0.010284502963251473,0.025159338352799192,0.01199640170354244
2,10.0,1.0,500,86,1.0132989842494746,0.02733516285038569,0.9974610158343542,0.03562993239992055,0.05159382527543483,0.0319853177857945
2,10.0,1.0,500,87,0.8939845333802382,0.008169265677300292,0.9996840712242834,0.01256838843520913,0.020298219503607738,0.010675611107770617
2,10.0,1.0,500,88,0.9880544884019512,0.030255844199888242,0.9957120341637862,0.04630316315444222,0.019825384215599273,0.028672462752922633
2,10.0,1.0,500,89,1.0919383430944938,0.014149134724569608,0.9992699107885021,0.01910614052468276,0.06192498047721607,0.027286929492940207
2,10.0,1.0,500,90,0.9666978535820198,0.02763498705398444,0.9973709315449858,0.036256506002469574,0.04111442982843488,0.029830195239488877
2,10.0,1.0,500,91,1.098207201403291,0.023515840207642674,0.9979401399028747,0.032092523250169015,0.10256410840367661,0.045767491821139344
2,10.0,1.0,500,92,1.0284474877344356,0.026449549581261753,0.9974380128398943,0.0357909706497725,0.0004507022595668209,0.024206562763339816
2,10.0,1.0,500,93,0.9952130565451257,0.04273873057050485,0.994440620697134,0.052722762175677104,0.023636763446253022,0.04014232693917523
2,10.0,1.0,500,94,0.8557933296596095,0.021153613784772887,0.9981892102440926,0.030089780290884893,0.045568669523697834,0.025716781213262874
2,10.0,1.0,500,95,0.9631871300056746,0.02599197382402312,0.9980908682482386,0.030896049519003266,0.024214632576043345,0.02545970047345093
2,10.0,1.0,500,96,0.9918550088446594,0.02660460068081156,0.9975012490540304,0.03534650581011983,0.007611370873462077,0.02451875945981088
2,10.0,1.0,500,97,1.0159540911065064,0.026473139135345977,0.9976362083773724,0.03437871160054985,0.05894236114151594,0.03329227394614234
2,10.0,1.0,500,98,0.9442143407393766,0.005468668894835854,0.9998360488752922,0.00905403569431462,0.027307710063685982,0.01138204080378103
2,10.0,1.0,500,99,0.906293108750591,0.024706679736691495,0.9982664928438323,0.029440678967779552,0.007666837494182212,0.022795261715369167
2,10.0,1.0,2000,0,1.0066070757548748,0.009803148921884558,0.9995986173590996,0.01416655640761929,0.01920953692818842,0.011512893495372677
2,10.0,1.0,2000,1,0.993735553991947,0.014386220935614173,0.9993644144226386,0.01782674363647809,0.0299323899910381,0.01745921503628115
2,10.0,1.0,2000,2,0.943742147447319,0.005675364771374871,0.9998539860831666,0.008544410946149134,0.02812790945232354,0.011737831906718685
2,10.0,1.0,2000,3,1.000604241675204,0.011897863170892586,0.9995381394970104,0.015196389422978393,0.007826017009074844,0.011286893452972345
2,10.0,1.0,2000,4,1.0238799454486625,0.002498375472812454,0.9999692745185473,0.003919533228118631,0.012047475738753595,0.005121432146334689
2,10.0,1.0,2000,5,0.9817713398895266,0.010229749076321988,0.9994160881480261,0.01708671782370508,0.0427574360775573,0.018454561568281798
2,10.0,1.0,2000,6,1.022430853592497,0.00804275740866363,0.9997426464054342,0.011343579562155946,0.007193009459527637,0.00785077265135057
2,10.0,1.0,2000,7,1.0337245542509697,0.008086960839983769,0.9997768865309113,0.010562042157855908,0.009263942137116272,0.008195395144040713
2,10.0,1.0,2000,8,1.0070931175781779,0.005006532043072789,0.9999150178419713,0.006518518160924525,0.013897752703949402,0.006954192656027421
2,10.0,1.0,2000,9,1.0003395671140372,0.007069643756765497,0.9998433999961112,0.008848728832121344,0.012569297078144626,0.008045466509626016
2,10.0,1.0,2000,10,0.9924390786526108,0.018608179772789932,0.9985443574462873,0.026978162962966203,0.009800806477843612,0.01743228205263322
2,10.0,1.0,2000,11,0.9640761300094283,0.00995486242270199,0.9996004539150016,0.014134109186617378,0.017748030788416976,0.011291175600594562
2,10.0,1.0,2000,12,0.9503894009562772,0.007314952326980553,0.9997959252509157,0.010101355084453647,0.02919438179885468,0.012809004897294782
2,10.0,1.0,2000,13,0.95576214813312,0.02653423829408532,0.9975438522224291,0.035043885183943704,0.030834418407749985,0.02687958408537078
2,10.0,1.0,2000,14,0.9899434068959994,0.0054771449161981735,0.9998844792783116,0.007600023739715291,0.009168936007144699,0.006089627285442074
2,10.0,1.0,2000,15,1.02783582964458,0.01427480107255421,0.9991542548142218,0.020563866195078863,0.04514910509290044,0.02175761164984231
2,10.0,1.0,2000,16,0.9494677658022787,0.008091385327442841,0.9996787802813001,0.012673194520324218,0.03976020601488135,0.01655576151863027
2,10.0,1.0,2000,17,1.0049751590149514,0.013379984065917897,0.9994207023701396,0.017019072093688893,0.001964236578948119,0.012267542972119015
2,10.0,1.0,2000,18,0.9845449792655606,0.007232258514785532,0.999844397034966,0.008820514866888375,0.012345177723544218,0.008115736055688086
2,10.0,1.0,2000,19,1.0123030147500427,0.0037730589758303242,0.9999352897249909,0.005688157654681809,0.01484391706977092,0.006566571950596636
2,10.0,1.0,2000,20,0.9431340804691551,0.006305134562147916,0.9998144674987994,0.009631523794308355,0.02788645281669745,0.011925743877510735
2,10.0,1.0,2000,21,0.9780160779186109,0.007778439034366286,0.9997845919065436,0.010378056018744305,0.010280674386071567,0.008120726016155034
2,10.0,1.0,2000,22,0.9889473834461002,0.01583554308103576,0.9989684501612686,0.02271067853160074,0.0038868523645016633,0.014567019745485537
2,10.0,1.0,2000,23,0.9797109083222926,0.004649270441512408,0.9999289653802196,0.0059596400805918505,0.013756961337906659,0.006702461314269131
