seed,world,n_operators,scale_aligned_duration_error,rank_order_accuracy,composition_residual,matrix_log_baseline_error,ordinal_embedding_rank_accuracy,periodic_alias_operator_difference,periodic_alias_ground_truth,generator_branch_ambiguity,multiclock_1D_embedding_residual,scalar_time_rejected,same_budget_baseline_equal_or_better,duration_labels_hidden,timestamps_hidden,operator_storage_order_randomized,input_feature_count,stage
24,damped_rotation,4,9.461425029691425e-16,1.0,2.399089037124488e-15,1.1142703748271416e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
24,multi_rate_system,4,9.259900138095511e-17,1.0,1.1026939042232602e-16,9.259900138095511e-17,1.0,,False,False,0.0,False,True,True,True,True,36,development
24,periodic_rotation,4,1.0,0.1666666666666666,,1.0,0.1666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,development
24,nearly_degenerate_generator,4,2.914442322506431e-15,1.0,1.1343512575035566e-16,2.914442322506431e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
24,multi_clock_product_system,4,0.2926506420175286,0.8333333333333334,0.7088904745762351,0.2926506420175286,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,development
25,stable_linear_flow,4,1.171295013683581e-16,1.0,1.4528605272848361e-16,1.171295013683581e-16,1.0,,False,False,0.0,False,True,True,True,True,16,development
25,non_normal_linear_flow,4,1.639943738836695e-15,1.0,3.532155239066576e-15,1.639943738836695e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
25,damped_rotation,4,8.537206099326413e-16,1.0,2.226513638958036e-15,1.0278072032203394e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
25,multi_rate_system,4,5.555940082857308e-16,1.0,1.4231115441979596e-16,5.555940082857308e-16,1.0,,False,False,0.0,False,True,True,True,True,36,development
25,periodic_rotation,4,1.0,0.1666666666666666,,1.0,0.1666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,development
25,nearly_degenerate_generator,4,4.092833960823118e-15,1.0,1.1345781504435952e-16,4.092833960823118e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
25,multi_clock_product_system,4,0.2926506420175286,0.8333333333333334,0.7087245662134591,0.2926506420175286,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,development
26,stable_linear_flow,4,4.4021062718039073e-16,1.0,1.1848849762539958e-16,4.4021062718039073e-16,1.0,,False,False,0.0,False,True,True,True,True,16,development
26,non_normal_linear_flow,4,1.8446734429896497e-15,1.0,3.5306256474255185e-15,1.8446734429896497e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
26,damped_rotation,4,1.2864264401639041e-15,1.0,2.3968380955425597e-15,1.6892656922125786e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
26,multi_rate_system,4,3.414882439730565e-16,1.0,1.4233673970014259e-16,3.414882439730565e-16,1.0,,False,False,0.0,False,True,True,True,True,36,development
26,periodic_rotation,4,1.0,0.1666666666666666,,1.0,0.1666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,development
26,nearly_degenerate_generator,4,3.343836998719012e-15,1.0,8.024283735919775e-17,3.343836998719012e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
26,multi_clock_product_system,4,0.2926506420175286,0.8333333333333334,0.7105992619631339,0.2926506420175286,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,development
27,stable_linear_flow,4,3.6338472157474094e-16,1.0,1.4530837632086703e-16,3.6338472157474094e-16,1.0,,False,False,0.0,False,True,True,True,True,16,development
27,non_normal_linear_flow,4,1.8071045654204093e-15,1.0,3.4025130905714847e-15,1.8071045654204093e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
27,damped_rotation,4,1.0418930857744312e-15,1.0,2.060930133278457e-15,8.607225365373045e-16,1.0,,False,False,0.0,False,True,True,True,True,16,development
27,multi_rate_system,4,9.259900138095511e-17,1.0,1.1029353289156323e-16,9.259900138095511e-17,1.0,,False,False,0.0,False,True,True,True,True,36,development
27,periodic_rotation,4,1.0,0.1666666666666666,,1.0,0.1666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,development
27,nearly_degenerate_generator,4,1.8940966722277546e-15,1.0,0.0,1.8940966722277546e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
27,multi_clock_product_system,4,0.2926506420175286,0.8333333333333334,0.7104527380545421,0.2926506420175286,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,development
28,stable_linear_flow,4,7.454075822510854e-16,1.0,0.0,7.454075822510854e-16,1.0,,False,False,0.0,False,True,True,True,True,16,development
28,non_normal_linear_flow,4,2.3645404766579745e-15,1.0,3.1593541928738558e-15,2.3645404766579745e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
28,damped_rotation,4,1.1363674597358768e-15,1.0,1.995483883536423e-15,1.6631770541068656e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
28,multi_rate_system,4,3.817954635203936e-16,1.0,1.1030158068562124e-16,3.817954635203936e-16,1.0,,False,False,0.0,False,True,True,True,True,36,development
28,periodic_rotation,4,1.0,0.1666666666666666,,1.0,0.1666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,development
28,nearly_degenerate_generator,4,6.63877366625009e-16,1.0,8.027494091442446e-17,6.63877366625009e-16,1.0,,False,False,0.0,False,True,True,True,True,16,development
28,multi_clock_product_system,4,0.2926506420175286,0.8333333333333334,0.7103044473725881,0.2926506420175286,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,development
29,stable_linear_flow,4,2.651631864821191e-16,1.0,1.4533070127282723e-16,2.651631864821191e-16,1.0,,False,False,0.0,False,True,True,True,True,16,development
29,non_normal_linear_flow,4,1.6507573876966874e-15,1.0,3.6613749643322526e-15,1.6507573876966874e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
29,damped_rotation,4,1.1987905486411384e-15,1.0,2.840756822776275e-15,2.0155975942355684e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
29,multi_rate_system,4,1.6564612938913002e-16,1.0,1.1030962863168142e-16,1.6564612938913002e-16,1.0,,False,False,0.0,False,True,True,True,True,36,development
29,periodic_rotation,4,1.0,0.1666666666666666,,1.0,0.1666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,development
29,nearly_degenerate_generator,4,3.1265021293284205e-15,1.0,1.1354861761257947e-16,3.1265021293284205e-15,1.0,,False,False,0.0,False,True,True,True,True,16,development
29,multi_clock_product_system,4,0.2926506420175286,0.8333333333333334,0.7101543907909003,0.2926506420175286,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,development
1000,stable_linear_flow,4,2.651631864821191e-16,1.0,0.0,2.651631864821191e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1000,non_normal_linear_flow,4,1.9179397016970593e-15,1.0,3.406470563780367e-15,1.9179397016970593e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1000,damped_rotation,4,9.738316082755603e-16,1.0,2.5438896628697968e-15,8.686556308422869e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1000,multi_rate_system,4,1.434537560895507e-16,1.0,0.0,1.434537560895507e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1000,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1000,nearly_degenerate_generator,4,1.4752041043202065e-15,1.0,7.940866644163598e-17,1.4752041043202065e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1000,multi_clock_product_system,4,0.2926506420175286,0.8333333333333334,0.7087245662134591,0.2926506420175286,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1001,stable_linear_flow,4,9.317594778138565e-16,1.0,1.4536419124806743e-16,9.317594778138565e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1001,non_normal_linear_flow,4,1.8222250658814043e-15,1.0,3.1520594913130167e-15,1.8222250658814043e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1001,damped_rotation,4,1.3173814904902171e-15,1.0,2.4432831702930724e-15,1.8872939565881103e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1001,multi_rate_system,4,2.777970041428654e-16,1.0,1.4249032622602969e-16,2.777970041428654e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1001,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1001,nearly_degenerate_generator,4,2.611554517933534e-15,1.0,8.033918656198858e-17,2.611554517933534e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1001,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7105992619631339,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1002,stable_linear_flow,4,2.3789114185810043e-16,1.0,1.1864061869485683e-16,2.3789114185810043e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1002,non_normal_linear_flow,4,1.7947253606243455e-15,1.0,3.276629289021955e-15,1.7947253606243455e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1002,damped_rotation,4,1.3212810002245268e-15,1.0,1.879289666088829e-15,1.2837575027657578e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1002,multi_rate_system,4,3.8010733971634866e-16,1.0,1.4251593645372379e-16,3.8010733971634866e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1002,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1002,nearly_degenerate_generator,4,2.21348417374668e-15,1.0,8.035525600619182e-17,2.21348417374668e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1002,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7104527380545421,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1003,stable_linear_flow,4,4.2079089215653205e-16,1.0,1.4519677197213522e-16,4.2079089215653205e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1003,non_normal_linear_flow,4,1.8004494161748577e-15,1.0,3.3971550611924404e-15,1.8004494161748577e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1003,damped_rotation,4,1.2594825864214138e-15,1.0,2.229846962920086e-15,9.524652439874978e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1003,multi_rate_system,4,4.308590836673173e-16,1.0,1.1021306333141927e-16,4.308590836673173e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1003,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1003,nearly_degenerate_generator,4,4.3147557709812356e-15,1.0,1.132764276888689e-16,4.3147557709812356e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1003,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7103044473725881,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1004,stable_linear_flow,4,5.7865115222048295e-16,1.0,1.183148403650076e-16,5.7865115222048295e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1004,non_normal_linear_flow,4,1.723063148407432e-15,1.0,3.4004047427038564e-15,1.723063148407432e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1004,damped_rotation,4,1.4183071981462902e-15,1.0,2.5931430010459996e-15,2.045578800167342e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1004,multi_rate_system,4,3.817954635203936e-16,1.0,0.0,3.817954635203936e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1004,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1004,nearly_degenerate_generator,4,4.703445933187213e-16,1.0,1.1329908524008625e-16,4.703445933187213e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1004,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7101543907909003,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1005,stable_linear_flow,4,4.829373060176688e-16,1.0,1.4521909011750368e-16,4.829373060176688e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1005,non_normal_linear_flow,4,1.7782866138306973e-15,1.0,3.144190024782997e-15,1.7782866138306973e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1005,damped_rotation,4,1.475785236548507e-15,1.0,2.3838401637458915e-15,8.333910124285962e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1005,multi_rate_system,4,4.141153234728251e-16,1.0,1.421577175871509e-16,4.141153234728251e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1005,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1005,nearly_degenerate_generator,4,1.872698907515782e-15,1.0,1.1216613290031327e-16,1.872698907515782e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1005,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7100025691951195,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1006,stable_linear_flow,4,3.7270379112554263e-16,1.0,1.1835823514340331e-16,3.7270379112554263e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1006,non_normal_linear_flow,4,2.0426424607881363e-15,1.0,3.3985528640662035e-15,2.0426424607881363e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1006,damped_rotation,4,1.0995522193155577e-15,1.0,2.130195010372942e-15,6.690237798182937e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1006,multi_rate_system,4,4.851516106412418e-16,1.0,1.421832814816407e-16,4.851516106412418e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1006,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1006,nearly_degenerate_generator,4,4.0922054061145314e-15,1.0,1.1217735007445266e-16,4.0922054061145314e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1006,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7098489834829642,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1007,stable_linear_flow,4,3.6338472157474094e-16,1.0,0.0,3.6338472157474094e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1007,non_normal_linear_flow,4,1.9113340113461047e-15,1.0,3.0253428070129477e-15,1.9113340113461047e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1007,damped_rotation,4,1.2533403968581815e-15,1.0,2.216657857286713e-15,7.780520541753997e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1007,multi_rate_system,4,1.1150396330304895e-16,1.0,1.4220884894059142e-16,1.1150396330304895e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1007,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1007,nearly_degenerate_generator,4,1.6219369985948715e-15,1.0,1.1336708508914504e-16,1.6219369985948715e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1007,multi_clock_product_system,4,0.29265064201752855,0.8333333333333334,0.7096936345642937,0.29265064201752855,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1008,stable_linear_flow,4,1.493114032736627e-16,1.0,1.4525256989102044e-16,1.493114032736627e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1008,non_normal_linear_flow,4,1.8131442515028965e-15,1.0,3.145483651192879e-15,1.8131442515028965e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1008,damped_rotation,4,1.4890886842883413e-15,1.0,2.2066732103481076e-15,1.938064138156783e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1008,multi_rate_system,4,2.6917496025733633e-16,1.0,0.0,2.6917496025733633e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1008,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1008,nearly_degenerate_generator,4,2.270470110818061e-15,1.0,1.1338976077365573e-16,2.270470110818061e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1008,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7095365233611738,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1009,stable_linear_flow,4,7.627482662061555e-16,1.0,1.452637304965481e-16,7.627482662061555e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1009,non_normal_linear_flow,4,1.9881848760016784e-15,1.0,3.5285025647640067e-15,1.9881848760016784e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1009,damped_rotation,4,1.1483769606397412e-15,1.0,2.351107350451377e-15,1.4152811498980794e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1009,multi_rate_system,4,2.6272671962866383e-16,1.0,1.1026134323720034e-16,2.6272671962866383e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1009,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1009,nearly_degenerate_generator,4,1.4464426410497692e-15,1.0,1.1341244099375688e-16,1.4464426410497692e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1009,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7093776508079381,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1010,stable_linear_flow,4,4.793731443467641e-16,1.0,1.452748914424054e-16,4.793731443467641e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1010,non_normal_linear_flow,4,1.7300160182953891e-15,1.0,3.022670548192371e-15,1.7300160182953891e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1010,damped_rotation,4,9.605333289929682e-16,1.0,2.399089037124488e-15,8.852774481409552e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1010,multi_rate_system,4,4.243419331055472e-16,1.0,1.1026939042232602e-16,4.243419331055472e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1010,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1010,nearly_degenerate_generator,4,2.914442322506431e-15,1.0,1.1343512575035566e-16,2.914442322506431e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1010,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7092170178512528,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1011,stable_linear_flow,4,8.577287099480588e-16,1.0,1.452860527284836e-16,8.577287099480588e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1011,non_normal_linear_flow,4,1.9512918935797114e-15,1.0,3.5321552390665755e-15,1.9512918935797114e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1011,damped_rotation,4,9.524652439874978e-16,1.0,2.226513638958036e-15,1.007586069137131e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1011,multi_rate_system,4,3.795429632510688e-16,1.0,1.4231115441979596e-16,3.795429632510688e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1011,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1011,nearly_degenerate_generator,4,4.1355588991324746e-15,1.0,1.1345781504435952e-16,4.1355588991324746e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1011,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7090546254501792,0.29265064201752866,1.0,,False,False,0.251827046671369,True,True,True,True,True,16,validation
1012,stable_linear_flow,4,4.141153234728251e-17,1.0,1.1848849762539958e-16,4.141153234728251e-17,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1012,non_normal_linear_flow,4,1.8344187038464224e-15,1.0,3.5306256474255185e-15,1.8344187038464224e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1012,damped_rotation,4,1.2864264401639041e-15,1.0,2.3968380955425593e-15,1.6892656922125786e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1012,multi_rate_system,4,4.141153234728251e-17,1.0,1.4233673970014259e-16,4.141153234728251e-17,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1012,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1012,nearly_degenerate_generator,4,3.4231585228491428e-15,1.0,8.024283735919776e-17,3.4231585228491428e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1012,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7088904745762351,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1013,stable_linear_flow,4,3.7270379112554263e-16,1.0,1.4530837632086703e-16,3.7270379112554263e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1013,non_normal_linear_flow,4,1.6167743213108863e-15,1.0,3.402513090571485e-15,1.6167743213108863e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1013,damped_rotation,4,1.423135491934756e-15,1.0,2.0609301332784575e-15,8.323614987404273e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1013,multi_rate_system,4,9.259900138095512e-17,1.0,1.1029353289156324e-16,9.259900138095512e-17,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1013,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1013,nearly_degenerate_generator,4,1.8556802911037373e-15,1.0,0.0,1.8556802911037373e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1013,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7087245662134591,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1014,stable_linear_flow,4,1.1453863905611808e-15,1.0,0.0,1.1453863905611808e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1014,non_normal_linear_flow,4,1.7652196961350156e-15,1.0,3.1593541928738554e-15,1.7652196961350156e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1014,damped_rotation,4,1.0838435231963918e-15,1.0,1.995483883536423e-15,1.2944002341196388e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1014,multi_rate_system,4,7.750154725715781e-16,1.0,1.1030158068562125e-16,7.750154725715781e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1014,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1014,nearly_degenerate_generator,4,1.0517224835101543e-15,1.0,8.027494091442446e-17,1.0517224835101543e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1014,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7105992619631339,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1015,stable_linear_flow,4,1.6564612938913005e-16,1.0,1.4533070127282725e-16,1.6564612938913005e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1015,non_normal_linear_flow,4,1.749239008540938e-15,1.0,3.661374964332253e-15,1.749239008540938e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1015,damped_rotation,4,1.1506147873038222e-15,1.0,2.840756822776275e-15,2.0155975942355684e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1015,multi_rate_system,4,1.9423730396013163e-16,1.0,1.1030962863168142e-16,1.9423730396013163e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1015,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1015,nearly_degenerate_generator,4,3.1000618902863125e-15,1.0,1.1354861761257947e-16,3.1000618902863125e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1015,multi_clock_product_system,4,0.2926506420175286,0.8333333333333334,0.7104527380545421,0.2926506420175286,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1016,stable_linear_flow,4,4.555268558201076e-16,1.0,0.0,4.555268558201076e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1016,non_normal_linear_flow,4,1.7579183287208613e-15,1.0,3.40948594275174e-15,1.7579183287208613e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1016,damped_rotation,4,1.0084367118121818e-15,1.0,2.3631212402180575e-15,2.158569916828737e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1016,multi_rate_system,4,2.458673507200344e-16,1.0,1.4243911646185586e-16,2.458673507200344e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1016,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1016,nearly_degenerate_generator,4,2.0206960785888637e-15,1.0,1.1228958353190303e-16,2.0206960785888637e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1016,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7103044473725881,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1017,stable_linear_flow,4,2.651631864821191e-16,1.0,0.0,2.651631864821191e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1017,non_normal_linear_flow,4,1.6486783473406177e-15,1.0,3.406470563780367e-15,1.6486783473406177e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1017,damped_rotation,4,1.3508033062131687e-15,1.0,2.5438896628697968e-15,9.35204071734353e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1017,multi_rate_system,4,4.243419331055472e-16,1.0,0.0,4.243419331055472e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1017,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1017,nearly_degenerate_generator,4,1.897714816255344e-15,1.0,7.940866644163598e-17,1.897714816255344e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1017,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7101543907909003,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
1018,stable_linear_flow,4,8.696421792929328e-16,1.0,1.4536419124806743e-16,8.696421792929328e-16,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1018,non_normal_linear_flow,4,1.8800105952872722e-15,1.0,3.1520594913130167e-15,1.8800105952872722e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1018,damped_rotation,4,1.3335542234082485e-15,1.0,2.4432831702930724e-15,2.0240879333949924e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1018,multi_rate_system,4,2.777970041428654e-16,1.0,1.4249032622602969e-16,2.777970041428654e-16,1.0,,False,False,0.0,False,True,True,True,True,36,validation
1018,periodic_rotation,4,1.0,0.16666666666666666,,1.0,0.16666666666666666,2.448739272652472e-13,True,True,0.0,False,True,True,True,True,16,validation
1018,nearly_degenerate_generator,4,2.611554517933534e-15,1.0,8.033918656198858e-17,2.611554517933534e-15,1.0,,False,False,0.0,False,True,True,True,True,16,validation
1018,multi_clock_product_system,4,0.29265064201752866,0.8333333333333334,0.7100025691951195,0.29265064201752866,1.0,,False,False,0.2518270466713691,True,True,True,True,True,16,validation
