seed,metric,P,D,Delta,weakest_target_class,weakest_preserve_transform,strongest_destroy_target_class,strongest_destroy_transform,target_class_count,strongest_baseline_metric,strongest_baseline_delta,baseline_advantage
10096,largest_covariance_eigenvalue,0.869430804329286,1.0,-0.130569195670714,direct_coupling_SCM,P7_coarse_graining,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10096,linear_CKA,0.935218546947388,1.0,-0.06478145305261196,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D8_block_shuffle,3,,,
10096,mutual_information,0.947307436946166,0.9853179374225878,-0.03801050047642174,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D8_block_shuffle,3,,,
10096,pca_rank1_explained_variance,0.9920537421999994,1.0,-0.007946257800000578,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10096,pearson,0.83231258824226,1.0,-0.16768741175774005,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D8_block_shuffle,3,,,
10096,spectral_coherence,0.7392573576367291,1.0,-0.26074264236327094,history_dependent_relational_mode,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,,,
10097,VAR_ARX_predictive,0.8934687879655744,1.0,-0.10653121203442562,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10097,autocorrelation_persistence,0.8199406984644432,1.0,-0.18005930153555683,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10097,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pearson,0.037636498840536214,-1.0376364988405362
10097,largest_covariance_eigenvalue,0.8707323387895928,0.988436125577016,-0.11770378678742321,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10097,linear_CKA,0.4722507237743517,0.8336849054755406,-0.36143418170118896,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D7_history_destruction,3,,,
10097,mutual_information,0.9334894150785568,1.0,-0.06651058492144324,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D7_history_destruction,3,,,
10097,pca_rank1_explained_variance,0.8904030505873494,0.988436125577016,-0.09803307498966662,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10097,pearson,0.9490785214916074,0.9114420226510712,0.037636498840536214,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D7_history_destruction,3,,,
10097,spectral_coherence,0.625240724212979,1.0,-0.37475927578702095,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10098,VAR_ARX_predictive,0.9270353716556275,0.9361295289021364,-0.00909415724650886,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D5_source_swap,3,,,
10098,autocorrelation_persistence,0.8115416051513538,1.0,-0.18845839484864624,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10098,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,VAR_ARX_predictive,-0.00909415724650886,-0.9909058427534911
10098,largest_covariance_eigenvalue,0.8728784174742112,1.0,-0.12712158252578876,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10098,linear_CKA,0.5222243349938658,1.0,-0.4777756650061342,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10098,mutual_information,0.9641027003611676,1.0,-0.03589729963883237,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10098,pca_rank1_explained_variance,0.9693677155684408,1.0,-0.030632284431559187,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D5_source_swap,3,,,
10098,pearson,0.8212091607197843,1.0,-0.17879083928021566,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D2_phase_randomization,3,,,
10098,spectral_coherence,0.5856517851817212,1.0,-0.41434821481827877,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10099,VAR_ARX_predictive,0.8322779438322315,1.0,-0.16772205616776847,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10099,autocorrelation_persistence,0.7761815218603516,1.0,-0.2238184781396484,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10099,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.0013795379280393538,-0.9986204620719606
10099,largest_covariance_eigenvalue,0.8613275022263166,1.0,-0.1386724977736834,direct_coupling_SCM,P7_coarse_graining,history_dependent_relational_mode,D7_history_destruction,3,,,
10099,linear_CKA,0.4661818391848682,1.0,-0.5338181608151318,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10099,mutual_information,0.9937448724161898,1.0,-0.006255127583810194,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10099,pca_rank1_explained_variance,0.9986204620719606,1.0,-0.0013795379280393538,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D7_history_destruction,3,,,
10099,pearson,0.8981217510092422,1.0,-0.10187824899075781,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D2_phase_randomization,3,,,
10099,spectral_coherence,0.6940544545893585,1.0,-0.30594554541064145,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10100,VAR_ARX_predictive,0.8696399435519552,1.0,-0.13036005644804483,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10100,autocorrelation_persistence,0.7776859978540137,1.0,-0.2223140021459863,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D2_phase_randomization,3,,,
10100,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P5_observation_noise,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.01338659658905117,-0.9866134034109488
10100,largest_covariance_eigenvalue,0.8466400303897278,1.0,-0.1533599696102722,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D7_history_destruction,3,,,
10100,linear_CKA,0.559895509130033,1.0,-0.44010449086996695,direct_coupling_SCM,P2_global_scaling,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10100,mutual_information,0.92644196202258,1.0,-0.07355803797742,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10100,pca_rank1_explained_variance,0.9866134034109488,1.0,-0.01338659658905117,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D7_history_destruction,3,,,
10100,pearson,0.8920787228702386,1.0,-0.1079212771297614,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10100,spectral_coherence,0.83327415929731,1.0,-0.16672584070269003,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10101,VAR_ARX_predictive,0.944627069392822,1.0,-0.05537293060717796,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10101,autocorrelation_persistence,0.8146155419962319,1.0,-0.18538445800376813,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10101,correlon_v1,0.0,1.0,-1.0,history_dependent_relational_mode,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.008703211144869605,-0.9912967888551304
10101,largest_covariance_eigenvalue,0.7376782634241312,1.0,-0.26232173657586877,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10101,linear_CKA,0.5013161175576359,0.9608984753876484,-0.45958235783001244,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D7_history_destruction,3,,,
10101,mutual_information,0.9616317606921744,1.0,-0.038368239307825625,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D7_history_destruction,3,,,
10101,pca_rank1_explained_variance,0.9912967888551304,1.0,-0.008703211144869605,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10101,pearson,0.8729152518817563,0.9942783901869888,-0.12136313830523249,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D7_history_destruction,3,,,
10101,spectral_coherence,0.402250404402998,1.0,-0.597749595597002,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D1_temporal_shuffle,3,,,
10102,VAR_ARX_predictive,0.9147321188523078,1.0,-0.08526788114769224,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10102,autocorrelation_persistence,0.8124552897705634,1.0,-0.18754471022943664,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10102,correlon_v1,0.0,1.0,-1.0,history_dependent_relational_mode,P5_observation_noise,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.005211094633698843,-0.9947889053663012
10102,largest_covariance_eigenvalue,0.845907904325609,1.0,-0.15409209567439097,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10102,linear_CKA,0.481217669663473,1.0,-0.518782330336527,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D7_history_destruction,3,,,
10102,mutual_information,0.951314825074484,1.0,-0.04868517492551605,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D7_history_destruction,3,,,
10102,pca_rank1_explained_variance,0.9947889053663012,1.0,-0.005211094633698843,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10102,pearson,0.9020514795211608,1.0,-0.09794852047883917,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D5_source_swap,3,,,
10102,spectral_coherence,0.5000833911173925,1.0,-0.49991660888260747,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10103,VAR_ARX_predictive,0.9099443516372556,1.0,-0.09005564836274438,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10103,autocorrelation_persistence,0.7966549278123448,1.0,-0.20334507218765518,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10103,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P5_observation_noise,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,0.02368823470478476,-1.0236882347047849
10103,largest_covariance_eigenvalue,0.8665396946504611,0.961455061055881,-0.09491536640541987,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D8_block_shuffle,3,,,
10103,linear_CKA,0.5154755479384022,0.9634452996876636,-0.44796975174926135,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D4_edge_cutting,3,,,
10103,mutual_information,0.9692673682369828,1.0,-0.030732631763017215,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D4_edge_cutting,3,,,
10103,pca_rank1_explained_variance,0.985143295760666,0.9614550610558812,0.02368823470478476,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D8_block_shuffle,3,,,
10103,pearson,0.8601772541148479,0.9699538560477466,-0.10977660193289873,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D4_edge_cutting,3,,,
10103,spectral_coherence,0.621543422459378,1.0,-0.378456577540622,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10104,VAR_ARX_predictive,0.966865014724842,0.929609535327298,0.037255479397544033,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D4_edge_cutting,3,,,
10104,autocorrelation_persistence,0.7987736549754111,1.0,-0.20122634502458892,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10104,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,VAR_ARX_predictive,0.037255479397544033,-1.037255479397544
10104,largest_covariance_eigenvalue,0.8568986027184327,1.0,-0.14310139728156734,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D2_phase_randomization,3,,,
10104,linear_CKA,0.4539809482489016,1.0,-0.5460190517510983,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10104,mutual_information,0.9782332227336734,1.0,-0.021766777266326587,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10104,pca_rank1_explained_variance,0.9882140312771384,1.0,-0.01178596872286164,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10104,pearson,0.7844750290177182,1.0,-0.21552497098228185,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D2_phase_randomization,3,,,
10104,spectral_coherence,0.8544487643556201,1.0,-0.14555123564437988,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10105,VAR_ARX_predictive,0.8684422844759713,0.9824128917639204,-0.11397060728794917,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10105,autocorrelation_persistence,0.8210018598776861,1.0,-0.17899814012231385,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D7_history_destruction,3,,,
10105,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.004733456229598976,-0.995266543770401
10105,largest_covariance_eigenvalue,0.876676651071982,1.0,-0.123323348928018,direct_coupling_SCM,P6_time_reparameterization,history_dependent_relational_mode,D2_phase_randomization,3,,,
10105,linear_CKA,0.3558539031459828,1.0,-0.6441460968540171,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10105,mutual_information,0.9245399386554088,1.0,-0.07546006134459116,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10105,pca_rank1_explained_variance,0.995266543770401,1.0,-0.004733456229598976,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10105,pearson,0.8608245158988777,1.0,-0.13917548410112235,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10105,spectral_coherence,0.5885508482566969,1.0,-0.4114491517433031,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10106,VAR_ARX_predictive,0.8314769808996743,0.9315937595271412,-0.10011677862746693,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10106,autocorrelation_persistence,0.8037634791967714,1.0,-0.19623652080322862,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10106,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D3_IAAFT_surrogate,3,mutual_information,-0.005151666209965988,-0.994848333790034
10106,largest_covariance_eigenvalue,0.870162721952559,1.0,-0.12983727804744105,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D7_history_destruction,3,,,
10106,linear_CKA,0.5319012605860569,1.0,-0.4680987394139431,direct_coupling_SCM,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10106,mutual_information,0.994848333790034,1.0,-0.005151666209965988,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10106,pca_rank1_explained_variance,0.9882673465470724,1.0,-0.011732653452927622,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D7_history_destruction,3,,,
10106,pearson,0.9453534420303036,1.0,-0.05464655796969642,direct_coupling_SCM,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10106,spectral_coherence,0.7548485276366242,1.0,-0.24515147236337576,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10107,VAR_ARX_predictive,0.8482897711693894,0.9900184967469808,-0.14172872557759142,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10107,autocorrelation_persistence,0.8091548773314743,1.0,-0.1908451226685257,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10107,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.008192419523743166,-0.9918075804762568
10107,largest_covariance_eigenvalue,0.8716473478696667,1.0,-0.1283526521303333,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D7_history_destruction,3,,,
10107,linear_CKA,0.634497095408936,1.0,-0.36550290459106405,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10107,mutual_information,0.9729286574001412,1.0,-0.027071342599858772,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10107,pca_rank1_explained_variance,0.9918075804762568,1.0,-0.008192419523743166,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D7_history_destruction,3,,,
10107,pearson,0.9054844955098243,1.0,-0.09451550449017565,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10107,spectral_coherence,0.6349959903785177,1.0,-0.3650040096214823,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10108,VAR_ARX_predictive,0.8548549628727595,1.0,-0.14514503712724047,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10108,autocorrelation_persistence,0.8012286860266123,1.0,-0.19877131397338765,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10108,correlon_v1,0.0,1.0,-1.0,history_dependent_relational_mode,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.01367364906010915,-0.9863263509398909
10108,largest_covariance_eigenvalue,0.8825859926385565,1.0,-0.11741400736144347,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10108,linear_CKA,0.402332984004506,1.0,-0.597667015995494,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10108,mutual_information,0.9429379893162438,1.0,-0.05706201068375616,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10108,pca_rank1_explained_variance,0.9863263509398909,1.0,-0.01367364906010915,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10108,pearson,0.8216059287496367,1.0,-0.17839407125036333,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10108,spectral_coherence,0.533936681037837,1.0,-0.466063318962163,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10109,VAR_ARX_predictive,0.8736529314401885,1.0,-0.12634706855981148,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10109,autocorrelation_persistence,0.8056987138410782,1.0,-0.19430128615892184,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10109,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,direct_coupling_SCM,D2_phase_randomization,3,pca_rank1_explained_variance,-0.006174809143069004,-0.993825190856931
10109,largest_covariance_eigenvalue,0.8570361538495979,1.0,-0.14296384615040214,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10109,linear_CKA,0.583870624303472,1.0,-0.41612937569652797,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10109,mutual_information,0.9690321671768464,1.0,-0.03096783282315363,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10109,pca_rank1_explained_variance,0.993825190856931,1.0,-0.006174809143069004,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10109,pearson,0.8556744290339143,1.0,-0.14432557096608567,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10109,spectral_coherence,0.66713825362655,1.0,-0.33286174637345,direct_coupling_SCM,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,,,
10110,VAR_ARX_predictive,0.8873293320886629,1.0,-0.11267066791133706,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D5_source_swap,3,,,
10110,autocorrelation_persistence,0.7915691097141454,1.0,-0.2084308902858546,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10110,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,-0.044474691490968166,-0.9555253085090318
10110,largest_covariance_eigenvalue,0.8603905474881992,1.0,-0.1396094525118008,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10110,linear_CKA,0.3973359435553941,1.0,-0.602664056444606,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10110,mutual_information,0.9555253085090318,1.0,-0.044474691490968166,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10110,pca_rank1_explained_variance,0.9470078600338222,1.0,-0.0529921399661778,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D5_source_swap,3,,,
10110,pearson,0.8890552334824908,1.0,-0.11094476651750917,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10110,spectral_coherence,0.6831355678827203,1.0,-0.31686443211727966,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10111,VAR_ARX_predictive,0.8274333667412197,0.9475634719696052,-0.12013010522838552,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10111,autocorrelation_persistence,0.7672065135616284,1.0,-0.2327934864383716,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10111,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,direct_coupling_SCM,D1_temporal_shuffle,3,mutual_information,-0.017720167639849183,-0.9822798323601508
10111,largest_covariance_eigenvalue,0.8740602233728896,0.9965252292194928,-0.12246500584660325,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10111,linear_CKA,0.452530720157554,1.0,-0.547469279842446,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10111,mutual_information,0.9822798323601508,1.0,-0.017720167639849183,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10111,pca_rank1_explained_variance,0.8321816765891261,0.996525229219493,-0.16434355263036693,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10111,pearson,0.869006868546909,1.0,-0.130993131453091,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D2_phase_randomization,3,,,
10111,spectral_coherence,0.6021911411690141,1.0,-0.39780885883098593,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10112,VAR_ARX_predictive,0.8917953259957279,1.0,-0.10820467400427214,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10112,autocorrelation_persistence,0.7950375464432899,1.0,-0.20496245355671006,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10112,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.010539181741173631,-0.9894608182588264
10112,largest_covariance_eigenvalue,0.8697306848436617,1.0,-0.13026931515633833,direct_coupling_SCM,P6_time_reparameterization,direct_coupling_SCM,D5_source_swap,3,,,
10112,linear_CKA,0.3779780666917778,1.0,-0.6220219333082222,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10112,mutual_information,0.9832026623082548,1.0,-0.016797337691745184,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10112,pca_rank1_explained_variance,0.9894608182588264,1.0,-0.010539181741173631,direct_coupling_SCM,P6_time_reparameterization,direct_coupling_SCM,D5_source_swap,3,,,
10112,pearson,0.9207978637513848,1.0,-0.07920213624861516,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10112,spectral_coherence,0.9188433049087752,1.0,-0.0811566950912248,persistent_shared_mode,P5_observation_noise,persistent_shared_mode,D1_temporal_shuffle,3,,,
10113,VAR_ARX_predictive,0.8777544235338869,1.0,-0.12224557646611312,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10113,autocorrelation_persistence,0.792931934043791,1.0,-0.20706806595620897,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10113,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P6_time_reparameterization,direct_coupling_SCM,D4_edge_cutting,3,mutual_information,0.041487739356098396,-1.0414877393560984
10113,largest_covariance_eigenvalue,0.8710724882730985,1.0,-0.12892751172690153,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10113,linear_CKA,0.6569064649096935,0.9403471260339118,-0.2834406611242183,direct_coupling_SCM,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10113,mutual_information,0.956441693725499,0.9149539543694006,0.041487739356098396,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10113,pca_rank1_explained_variance,0.9935016405092616,1.0,-0.0064983594907384035,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10113,pearson,0.936473793125892,0.9606926936146069,-0.02421890048871489,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D2_phase_randomization,3,,,
10113,spectral_coherence,0.6825587288009427,1.0,-0.3174412711990573,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10114,VAR_ARX_predictive,0.9367493637469864,1.0,-0.06325063625301364,direct_coupling_SCM,P6_time_reparameterization,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10114,autocorrelation_persistence,0.7988373813896764,1.0,-0.20116261861032358,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10114,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,-0.04598464903582078,-0.9540153509641792
10114,largest_covariance_eigenvalue,0.8381217599161449,1.0,-0.1618782400838551,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D7_history_destruction,3,,,
