trial,latent_rank,rho,frequency,strength,noise,drift,x_delay,y_delay,sample_length,correlon_score,threshold,crosses_threshold,running_max,direct_edge,T_iso,T_floor
33,2,0.45499829310827045,0.3643334481570949,2.3932028272572894,0.3966441876016028,1.8263581432758418,0,8,300,0.18400353542148204,0.05106167951270389,True,0.6322086657590754,False,0.06909272364124108,0.4900270138923189
34,1,0.6621429608568048,0.18054770141904564,0.7104975476917976,0.3544893462221207,1.0498843638209057,2,0,750,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.002085196241004464,0.003142638155042919
35,2,0.005371459364505446,0.30480328725954503,2.9068205442487343,0.12003760208709242,0.05381854240649031,5,1,600,0.0,0.05106167951270389,False,0.6322086657590754,False,0.022352546116614316,-0.06677222153463014
36,2,0.7738863489312403,0.1979488604874143,1.5810315468680365,0.8751086426939082,0.7854835361165697,2,3,300,0.18313850056187223,0.05106167951270389,True,0.6322086657590754,False,0.04305545054396151,0.7789887218531217
37,3,0.05265732046026814,0.29165454931931695,0.48224696961500446,0.9516882571403836,1.7346672957950215,1,8,600,0.06762840584005747,0.05106167951270389,True,0.6322086657590754,False,0.02549618154534028,0.17938377432456734
38,3,0.06886681948732833,0.007748556166758147,1.2078955699734004,1.3958052282754847,0.4726952490201737,1,2,450,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.01630192715726228,-0.042812112776739714
39,1,0.516539753691924,0.02657296530964104,2.3383624261284055,0.6280757114338301,0.43621257960359316,2,3,750,0.5629247298486184,0.05106167951270389,True,0.6322086657590754,False,0.3479083129716062,0.9108269036991994
40,3,0.1840763751720247,0.06651263966308103,0.36037710735198647,0.2004103378626676,0.321895340367256,8,1,600,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.0054394719775217315,-0.022083823196874096
41,2,0.3124131064205452,0.4278625785245844,0.7011334700475411,1.4430312575443287,0.4923429398143371,3,1,600,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.023702513422845045,0.15191691134469423
42,2,0.4203830930233286,0.2707365741724495,2.593168180232467,0.4448552762207374,0.9604794238637788,2,2,750,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.05914095525666012,0.2591415960876015
43,1,0.10610728563670248,0.051233235384203185,1.8401128827989455,1.0575780261070633,0.28009006984682316,5,5,450,0.5588701541664489,0.05106167951270389,True,0.6322086657590754,False,0.3411895047933632,0.9154321713594104
44,3,0.5570551579184637,0.39495630413930355,0.6681986003070328,0.46439629692792483,0.17395689199518105,8,5,300,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.03772716414089794,-0.25140763916931685
45,2,0.9598808152227624,0.2647214416728516,2.6032201912581363,0.5001334918202295,0.49751147673417684,3,1,750,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.14568414672647895,0.29026773023968233
46,2,0.40787282553402726,0.4295309573021271,0.9873712237641987,1.3389128576268943,0.2233745541246881,1,1,300,0.08348895021316508,0.05106167951270389,True,0.6322086657590754,False,0.06828650603156798,0.10207587432389684
47,1,0.1544196858345893,0.33715137167242964,1.046555892430249,0.7824803227869149,0.7467583166218954,2,5,450,0.0,0.05106167951270389,False,0.6322086657590754,False,0.0367112641915848,-0.2170596575790676
48,3,0.7025854175088373,0.1747081663594349,2.791072456207406,0.12904864898841498,0.8924465595975812,1,5,600,0.040949165575992444,0.05106167951270389,False,0.6322086657590754,False,0.05166590340609678,0.03245533419187579
49,3,0.793625182435553,0.32394769568202014,2.760412945001834,1.3584635968716516,1.3817251565536801,1,0,750,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.037978571166273595,0.11889073905021691
50,1,0.45281321275650316,0.2501812866607365,0.21945484511025157,1.3518718574761597,0.8379728882038842,2,1,450,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.0016194627212911261,-0.055957028258254854
51,2,0.8648773368337365,0.05847214772347672,2.5431914128095934,0.3637736522162811,0.22137062707816124,1,0,300,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.1095842854845516,0.31816494071954843
52,2,0.18459890712469368,0.3813806666237006,0.5990833185305248,0.9035483020286177,0.021842785253652908,1,1,300,0.015067379495068478,0.05106167951270389,False,0.6322086657590754,False,0.009100925439324059,0.02494536696976518
53,3,0.6276845777680236,0.25717971382940724,2.587535086437668,0.23042189806834354,0.87809599933219,2,3,300,0.11892985604997797,0.05106167951270389,True,0.6322086657590754,False,0.0479607526489812,0.2949142763373406
54,1,0.6151515434542644,0.055683224226806056,2.2789119933867372,1.2361238654223934,0.26484480098742136,8,5,750,0.051934529489692766,0.05106167951270389,True,0.6322086657590754,False,0.03639125420122763,0.07411658137423524
55,3,0.22423887706093862,0.09359459325033341,2.899130951939956,0.5278720598509941,0.4180177427460803,1,2,450,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.0026504269484975557,-0.05303898128880702
56,2,0.5545946072766021,0.3172401959993147,1.7159147897400406,1.0032747161886768,0.778260727690212,1,5,600,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.024543681469844994,-0.038089606487539326
57,3,0.8798771436962942,0.17741495986481529,2.666952240472821,0.15840551832641253,0.8371260553711122,2,5,300,0.09904701776784393,0.05106167951270389,True,0.6322086657590754,False,0.02017888973424581,0.4861670715239802
58,2,0.23950300035873,0.11735193354805552,0.9302006494673976,0.24246440598073551,1.0524925979838575,2,0,450,0.02884132344939548,0.05106167951270389,False,0.6322086657590754,False,0.04269817258140339,0.019481441195798116
59,1,0.1988844247235882,0.07685231499885872,2.969371640901885,0.6140985012501793,1.4214300245986595,0,0,300,0.6160939746010607,0.05106167951270389,True,0.6322086657590754,False,0.5349238996960602,0.7095809062848047
60,2,0.585979578749755,0.24911840100924165,2.7408162196013985,1.3701609169745064,0.4858152667570821,1,8,600,0.0,0.05106167951270389,False,0.6322086657590754,False,0.008798653615214938,-0.12967682341035988
61,2,0.10403509191319817,0.3853282683580101,1.1061483120834552,0.7276840371257668,0.5982217440340531,5,8,450,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.015832889953257157,-0.016020973923628695
62,3,0.2983341793904236,0.11198842660941029,2.1344374263012122,1.1230468048061355,0.8255555327987398,3,5,750,0.11463456769117887,0.05106167951270389,True,0.6322086657590754,False,0.042063107532306826,0.31241353482146755
63,1,0.25300861412985626,0.23322283181044665,0.8950230749621302,1.0862025178489516,0.4744345142271251,2,1,450,0.0,0.05106167951270389,False,0.6322086657590754,False,0.023543555452562676,-0.08648856990907365
64,1,0.4535139595183951,0.29678665705300317,2.1851593736182546,1.0091644531089752,0.5347234018241547,8,3,300,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.015536356942786989,-0.07083503768999763
65,2,0.4819479720149873,0.11252598489405628,2.746440420932518,0.5412284305085852,0.14479689033017906,3,1,300,0.0,0.05106167951270389,False,0.6322086657590754,False,0.040516028637926915,-0.17401197853950934
66,3,0.5319572081898695,0.06714777382797754,1.065671860740695,0.3738729549895726,1.6969972990946702,2,3,750,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.026247749116472374,0.06493828987706365
67,1,0.9870804198010842,0.01401790441190332,1.4879946364073824,0.32107786420512785,1.5714638302689494,3,1,600,0.467385283396354,0.05106167951270389,True,0.6322086657590754,False,0.2537986077058488,0.8607178940424738
68,3,0.5721470497542319,0.17769086521738195,1.8664427083001836,0.7480107104760524,0.13715070552972652,5,5,300,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.018577873928239202,0.5820236757282786
69,3,0.3449535959928434,0.0538601263840615,1.7091795783592407,1.1008439343457395,1.8708430966627076,5,2,300,0.08154804968223546,0.05106167951270389,True,0.6322086657590754,False,0.046585492131567235,0.14275011602743415
70,1,0.5941127013435957,0.314722050210302,2.367300423865641,0.5140218121348274,1.9139770233241629,5,3,600,0.03397463571169563,0.05106167951270389,False,0.6322086657590754,False,0.007349581279613715,0.15705328342230285
71,3,0.8061585669026708,0.28068841106199266,2.282670426388621,0.3440536708373776,0.9326999182764555,3,8,750,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.0029989308517360397,0.41124800815928325
72,1,0.23454320749731133,0.29619675778766946,2.0326313893402808,1.3143758031382404,0.7486104758913572,2,5,450,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.017145411640590275,0.1710053055007912
73,3,0.2386435064416757,0.03674199336948122,0.4715552672413716,0.13876549402687485,1.2721453715364899,1,1,750,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.0904530203846495,0.17214702128595358
74,3,0.3334845945363154,0.31520901683859626,1.2471876183421589,0.9000714888402059,1.0802032028337385,5,3,300,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.039204797672572705,-0.05418734924973606
75,3,0.7799399252035388,0.3810081192655935,2.1018563269222725,0.12502409290963837,1.8860775025549945,0,8,300,0.30826447756507935,0.05106167951270389,True,0.6322086657590754,False,0.1559791336527924,0.6092288494177702
76,1,0.43917784526271436,0.22267377384576437,2.444366177167,0.7677198189794548,0.3619092592127051,5,8,450,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.049022540847127066,-0.20792826714111715
77,2,0.7214265809099911,0.3719123205934137,1.8493243744349899,0.9357703700155201,0.7300595474460982,5,3,600,0.0,0.05106167951270389,False,0.6322086657590754,False,0.005769650092515274,-0.005403392105488743
78,2,0.12327161611193473,0.3897497326199552,2.671963895154072,1.263272823357045,0.5056443771650418,5,2,300,0.05144224485201416,0.05106167951270389,True,0.6322086657590754,False,0.004996462161594856,0.5296356641615965
79,1,0.10286918033765588,0.41460867588387745,2.3196141820955933,0.15399999465084518,0.7623008420327873,3,0,750,0.05708982243299535,0.05106167951270389,True,0.6322086657590754,False,0.05060559714103821,0.06440488818553784
80,3,0.9039667428192402,0.2033122283446837,1.2830447673987,1.4540330465908622,0.9904092750657298,5,5,450,0.0,0.05106167951270389,False,0.6322086657590754,False,0.02371533854317047,-0.0662993133769113
81,3,0.3237345789931213,0.2610442622344151,0.6654626818165674,0.8986906335329532,1.8886001525554088,1,8,450,0.018389754224045582,0.05106167951270389,False,0.6322086657590754,False,0.014597599338541697,0.023167032645423108
82,2,0.3523745905111467,0.2035496202502231,0.49479588327671503,1.1101235731053611,0.5573138658062795,5,1,450,0.0,0.05106167951270389,False,0.6322086657590754,False,0.0034856885290615036,-0.0783921900101284
83,2,0.5638951296394049,0.2544162446391784,1.6620054889907625,1.086390016281759,1.6462201642426884,1,2,300,0.0,0.05106167951270389,False,0.6322086657590754,False,0.007229502489094902,-0.19475007305199785
84,3,0.09378524274837494,0.18246387124263816,1.1965332530040362,1.4762188876797329,1.467306695291148,5,8,600,0.0,0.05106167951270389,False,0.6322086657590754,False,0.015623205956065395,-0.0690545410575938
85,2,0.35364842943259067,0.11860131799642125,1.2291567839030444,1.1652278071751763,1.8165844653602239,3,0,750,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.004874581696250116,-0.0031759343243963137
86,2,0.5674337657836988,0.2602435301022951,0.6457521743420545,0.9401570452267477,1.689766336297764,3,3,300,0.10349317337255788,0.05106167951270389,True,0.6322086657590754,False,0.02493285463069639,0.4295872692224959
87,3,0.38988752232378654,0.036331830826345425,0.47891509573196034,0.3011837130494086,0.5639226058504496,8,8,750,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.008669945567355536,0.5324039413826259
88,2,0.7215177122747198,0.2843190908100562,1.7109086100343942,0.5475083337609925,0.6627913742785165,5,3,300,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.05203515726485011,-0.00118234833713593
89,3,0.16688118567604615,0.3653741410764629,0.9887509832888095,0.5590340823388128,0.052350751494345094,8,8,450,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.027974767123285144,0.47022154344038997
90,2,0.32899461171216676,0.41497246733772447,0.5158583518492543,0.946072772927096,1.5073995399324058,8,2,300,0.15300297346444836,0.05106167951270389,True,0.6322086657590754,False,0.10962751741868598,0.2135404544422574
91,1,0.09330384447626953,0.07623475685130011,1.647930090783832,0.12043305952345176,1.3863807912104642,5,5,450,0.0,0.05106167951270389,False,0.6322086657590754,False,-0.17611479583863904,0.7747688303209286
92,1,0.9130583070627445,0.24383727589236795,2.5584078017752208,0.9926359185591425,0.10685840336010188,2,2,600,0.687789290514915,0.05106167951270389,True,0.687789290514915,False,0.5010315229995413,0.9441603700201578
93,3,0.37486525090224454,0.3025370539071325,2.7885144525316745,0.21452392861347577,1.6598732498614612,0,5,300,0.19271007332225734,0.05106167951270389,True,0.687789290514915,False,0.07905643987746672,0.4697551827204772
94,1,0.54843584039302,0.2342329666894116,2.532749622684656,0.9482957650120647,1.0674700642970678,3,2,600,0.0,0.05106167951270389,False,0.687789290514915,False,0.0016057500997583712,-0.0254072596111857
95,1,0.3678938273336667,0.057533699209807415,1.8844634871398385,0.9801804859808778,0.599869328028958,0,1,450,0.3792485439933154,0.05106167951270389,True,0.687789290514915,False,0.17458480430099593,0.8238372102137712
96,1,0.18510390935813142,0.44613042547993614,1.4951242199860777,0.37585384594379434,0.8483364821266222,2,0,300,0.0,0.05106167951270389,False,0.687789290514915,False,0.035147128749795364,-0.021332792854076923
97,2,0.41154138345348273,0.381904080774107,2.3741921164174595,1.198895063625697,0.25281814425289606,2,3,750,0.07534449053821246,0.05106167951270389,True,0.687789290514915,False,0.03634462391746457,0.15619345153644404
98,3,0.21159984318193278,0.03692170780507977,0.9998002867483835,1.019123491280912,1.8398791050444765,5,5,600,0.0,0.05106167951270389,False,0.687789290514915,False,0.005622818889818679,-0.0737002374201707
99,3,0.7854129039240004,0.1804031396287786,2.0345061569137717,0.823920752123191,1.3291489663134937,8,0,450,0.0,0.05106167951270389,False,0.687789290514915,False,0.019673138486344804,-0.20283656739310585
100,2,0.9537458022591984,0.056346600214152213,1.421887706838493,0.28517363003593776,1.198176333367202,0,2,600,0.0,0.05106167951270389,False,0.687789290514915,False,-0.13732925622998787,0.5234887656740679
101,2,0.3430357940075763,0.3049717745197134,1.4082239424245646,0.31681303073385825,0.43217909889311623,8,2,300,0.0,0.05106167951270389,False,0.687789290514915,False,-0.00613368878593934,-0.20152985593811557
102,2,0.6483506128490881,0.18668837083282736,1.2889660290374414,1.201678258912784,0.3466458729136612,0,1,450,0.018283033410959045,0.05106167951270389,False,0.687789290514915,False,0.042411671298772366,0.007881540634215006
103,2,0.16931039845049237,0.11103398315177383,1.9451474048063848,0.8466856020000525,1.994083169542978,8,2,450,0.04912420168812045,0.05106167951270389,False,0.687789290514915,False,0.01403547476290505,0.17193484597137038
104,2,0.8094796634629976,0.11085453424592226,2.141923464986939,1.4859712020975573,0.724824599874055,2,8,300,0.07846943080035894,0.05106167951270389,True,0.687789290514915,False,0.08144680149970837,0.0756009009163407
105,3,0.4396756883163341,0.04149670121300288,0.7621811624140882,1.406229756296234,0.8807454300068982,2,0,450,0.0,0.05106167951270389,False,0.687789290514915,False,-0.008253744410187308,-0.02649046019410284
106,2,0.6589566818670484,0.4398682118893375,0.920934864161584,1.402881952624147,0.936138450584638,2,2,750,0.03355917167985607,0.05106167951270389,False,0.687789290514915,False,0.003579187440606618,0.31465745299083214
107,2,0.14906895161478947,0.39107873377292013,1.6229113414973284,0.29129974668910563,1.8561545559990653,3,8,600,0.2650659284202035,0.05106167951270389,True,0.687789290514915,False,0.11987223669256142,0.5861235958202853
108,2,0.3611856585216085,0.31282926134244454,2.676006755573678,1.3539301530666086,0.11482184982984678,1,2,600,0.0,0.05106167951270389,False,0.687789290514915,False,-0.0016027352363437442,0.10843515698507405
109,2,0.6975709197402596,0.3609174558487984,1.2639166469176266,1.1868624333382858,1.5095163817474926,2,3,600,0.016785919274818782,0.05106167951270389,False,0.687789290514915,False,0.0030254176645344716,0.09313328510101394
110,3,0.23575662094729502,0.12492320177208059,0.6683521675917526,0.9424870482612113,0.7650904931360936,3,0,600,0.0,0.05106167951270389,False,0.687789290514915,False,0.0001950804086135044,-0.10772689980298147
111,1,0.4697214917671248,0.28837796955135964,1.9032952672029755,1.4033145038301107,0.5931401703776791,0,8,600,0.0,0.05106167951270389,False,0.687789290514915,False,-0.0018961181594391308,-0.019757323190040345
112,3,0.7687019727096929,0.315229094926733,0.841859894669303,0.6034687904782415,0.12053601569996641,1,1,750,0.0,0.05106167951270389,False,0.687789290514915,False,-0.00658322261676314,0.2432714101131921
113,2,0.8696891985163437,0.11935323525815154,0.5388845290724779,0.5250637361249538,1.6838410979604095,5,1,600,0.15272082110648802,0.05106167951270389,True,0.687789290514915,False,0.04437498902131769,0.5256034922788435
114,2,0.33225858740245257,0.15295452351770164,1.4772107011546751,1.4593865371891956,0.7970645002062811,3,8,450,0.0,0.05106167951270389,False,0.687789290514915,False,-0.010367883198016986,-0.047174943564247486
115,1,0.1056402243432266,0.25683737408826135,1.106122704128167,0.9676590726446229,0.6536178431872934,8,1,750,0.0,0.05106167951270389,False,0.687789290514915,False,-0.022657460306185012,-0.04838377944744339
116,2,0.0558338300382233,0.25412955734948006,1.559515745915106,0.547562790959226,0.8660110507807008,8,2,300,0.12183754439472445,0.05106167951270389,True,0.687789290514915,False,0.1106308767181272,0.13417942318181192
117,3,0.18874378611626422,0.27973045888330256,1.4998464029562195,0.6328594056503049,1.917847518732385,3,1,450,0.08356950638449169,0.05106167951270389,True,0.687789290514915,False,0.046316688075378004,0.15078501264990546
118,2,0.28498566238554596,0.3234827785207383,2.456518757587934,1.3624608297596807,1.2575990764042473,2,8,300,0.0,0.05106167951270389,False,0.687789290514915,False,0.04761160022588276,-0.0841037084197588
119,2,0.5230348392797558,0.37112842654222405,2.800862837370503,1.4538594763610846,1.6404212009459243,3,1,300,0.0,0.05106167951270389,False,0.687789290514915,False,-0.0011460573800675666,-0.24591412330824194
120,3,0.5188770685693141,0.002308900903393468,1.7791499244811533,0.7322640313832999,1.7904074337589635,5,0,600,0.0,0.05106167951270389,False,0.687789290514915,False,-0.03320628517468266,0.2691273833663229
121,2,0.9499102785864292,0.35068767592581185,1.6858951128988147,0.8181494013101006,1.4902394240739192,3,8,450,0.0,0.05106167951270389,False,0.687789290514915,False,-0.05008115107475303,-0.024115392191740838
122,3,0.7692263168984002,0.3771799869760816,0.4740998767827017,0.32898409250835425,1.5316764298332812,2,1,300,0.004250352637646576,0.05106167951270389,False,0.687789290514915,False,0.009550150433639965,0.0018916453379325127
123,1,0.6683279005827328,0.2723520075060514,2.5853968059735606,1.4300330771666887,0.2732845837740765,3,5,750,0.10457468157221543,0.05106167951270389,True,0.687789290514915,False,0.05574211431753398,0.19618674605046904
124,3,0.8729981774038185,0.271805953586386,1.9590851460853176,0.6548453584548858,0.09988804680754049,8,3,600,0.05163564186554239,0.05106167951270389,True,0.687789290514915,False,0.01595434076278185,0.1671168712333345
125,2,0.16451201239811877,0.3004268565465923,2.430105205904985,0.11153944501847578,1.8987967722494064,8,3,750,0.4150904495998942,0.05106167951270389,True,0.687789290514915,False,0.22470047292277517,0.7667989261787546
126,3,0.34420725501154825,0.36456579550863494,1.5637086683489956,0.9858789407151309,0.824318863053604,3,5,750,0.0,0.05106167951270389,False,0.687789290514915,False,0.01214632056378076,-0.04320797351310608
127,3,0.7537303967713532,0.0009216277768997028,1.7704634447416119,0.5966408785472535,0.3017861269591582,8,8,750,0.0,0.05106167951270389,False,0.687789290514915,False,-0.10582650118809234,-0.08931234959332703
128,1,0.5607674246821308,0.011146215735793658,1.1282822444879628,0.9160847174488903,1.8638639282352074,3,2,750,0.384397775714329,0.05106167951270389,True,0.687789290514915,False,0.18658072491189226,0.7919448809296888
129,3,0.4572299531456442,0.007767049557866285,0.5885269698550896,1.1108532472073773,1.9045185235684343,0,5,450,0.0,0.05106167951270389,False,0.687789290514915,False,0.015119560314779373,-0.17115194236447231
130,3,0.9204428238379884,0.1711087276222015,0.7966119598881056,0.10284924808789422,0.6115565553138107,8,0,600,0.007686910625276399,0.05106167951270389,False,0.687789290514915,False,0.008773436169759091,0.006734943278513612
131,3,0.48826806058312333,0.0596314193573033,0.87845976032348,1.2451684689865057,0.047959693749958454,3,2,300,0.0,0.05106167951270389,False,0.687789290514915,False,0.009875008590884984,-0.12207532863560977
132,3,0.76307513522425,0.40409340466160737,1.0069083930893026,0.6075589071845676,1.8798009465542238,5,1,600,0.04985206421910362,0.05106167951270389,False,0.687789290514915,False,0.02243325235241947,0.11078323677117619
133,1,0.5713239322312583,0.39876524036095784,0.8157081981048131,0.40244738014019277,0.7639910972822652,5,0,300,0.0,0.05106167951270389,False,0.687789290514915,False,-0.04055450050874465,-0.0306249502795862
134,1,0.2962375817757926,0.27249140111899406,2.47895767845513,0.36692536519320507,1.4208834975156812,3,3,600,0.7171807632401254,0.05106167951270389,True,0.7171807632401254,False,0.5303239242352246,0.9698756244184641
135,2,0.27787639415637,0.17818677978995703,1.6666413241430227,1.2853551668771792,0.6138178476879985,0,3,300,0.0,0.05106167951270389,False,0.7171807632401254,False,-0.031722452894457784,-0.11892441970118145
136,3,0.25397409221476297,0.11841405066082507,2.5556293148000297,1.1056638988856315,1.5883135089524119,1,1,450,0.0,0.05106167951270389,False,0.7171807632401254,False,-0.06648361850734288,-0.07410360368494395
137,2,0.8748040576497149,0.2960903643598912,2.8131653111596746,0.8165879993254118,0.5501837953590607,2,8,300,0.0,0.05106167951270389,False,0.7171807632401254,False,-0.014826727715072707,-0.11147719518802968
138,1,0.49080623256485456,0.05776930583416965,0.7075829977209203,0.8912677132882156,1.7007781983457835,0,1,750,0.07268866181473838,0.05106167951270389,True,0.7171807632401254,False,0.04491665515155427,0.11763212417731807
139,1,0.19623527231786247,0.29310775877697126,2.604059374514364,0.17477817706342288,0.7140819218284047,2,2,300,0.5683163310760322,0.05106167951270389,True,0.7171807632401254,False,0.514562109035626,0.6276860392481023
140,1,0.28324807282199577,0.1603964378899759,0.8616612595110786,1.0485743761131534,0.3045426873494135,5,2,750,0.0,0.05106167951270389,False,0.7171807632401254,False,0.01526884339378691,-0.0021794410083418175
141,2,0.3815753086038127,0.34038008482472304,1.7958009193427418,0.8415050225208823,1.105894867292896,2,2,450,0.0,0.05106167951270389,False,0.7171807632401254,False,-0.01716307225263025,0.6854829834474719
142,1,0.07162216215143488,0.034269338339397985,2.7059258771772425,1.32755762119453,0.4421534258769817,0,5,450,0.0,0.05106167951270389,False,0.7171807632401254,False,-0.01992076359812811,0.027126556231870547
143,3,0.901424081639685,0.08656218850777013,2.089122482749109,0.2534294695624888,1.7307478134950203,3,2,600,0.0,0.05106167951270389,False,0.7171807632401254,False,-0.10767841279835766,0.060942256160904346
144,3,0.17196113505739233,0.06871566269746439,1.8212070455783298,0.5353723566880283,0.8076203059170948,1,0,600,0.05910648723518561,0.05106167951270389,True,0.7171807632401254,False,0.009648464416938202,0.3620863053762285
