stage,seed,dimension,true_rank,strength,rank,method,train_samples,heldout_samples,field_evaluation_samples,cca_identity_diff,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,stability_max_real_eigenvalue
development,3,4,2,0.25,2,random_rank_matched,2000,1000,64,0.0,0.9645482100893829,0.0931377662046374,0.9962490164889888,0.0433069481204305,0.0312615800730153,3.8857805861880484e-16
development,3,4,2,0.25,2,raw_svd,2000,1000,64,0.0,0.970493015182568,0.0581207522689775,0.998479980270042,0.0275682764237972,0.0292171384146711,4.440892098500626e-16
development,3,4,2,0.25,2,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
development,3,4,2,0.25,4,correlon,2000,1000,64,0.0,0.9698811057102482,0.0609594278005628,0.9984277022163528,0.0280383468097457,0.0301724895608495,1.1102230246251563e-16
development,3,4,2,0.25,4,cca_equivalent,2000,1000,64,0.0,0.9698811057102482,0.0609594278005628,0.9984277022163528,0.0280383468097457,0.0301724895608495,1.1102230246251563e-16
development,3,4,2,0.25,4,block_diagonal,2000,1000,64,0.0,0.9737034619150332,0.0667011539450438,0.9979385661813768,0.0321047801629535,0.0289411116897552,1.1149112239332994e-16
development,3,4,2,0.25,4,pca_rank_matched,2000,1000,64,0.0,0.9698811266264434,0.0609594259095155,0.998427702312145,0.0280383459556286,0.0301724855069992,1.6653345369377348e-16
development,3,4,2,0.25,4,random_rank_matched,2000,1000,64,0.0,0.9644481239768125,0.0961992587400414,0.9955864035252592,0.0469765711538254,0.0318371325742263,2.220446049250313e-16
development,3,4,2,0.25,4,raw_svd,2000,1000,64,0.0,0.9698811057102468,0.0609594278005632,0.9984277022163528,0.0280383468097459,0.0301724895608496,1.6653345369377348e-16
development,3,4,2,0.25,4,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
development,3,4,2,0.5,1,correlon,2000,1000,64,0.0,0.9970969343102024,0.0784061665656334,0.9974242523751056,0.0358869588074452,0.0174347538379116,2.220446049250313e-16
development,3,4,2,0.5,1,cca_equivalent,2000,1000,64,0.0,0.9970969343102024,0.0784061665656334,0.9974242523751056,0.0358869588074452,0.0174347538379116,2.220446049250313e-16
development,3,4,2,0.5,1,block_diagonal,2000,1000,64,0.0,1.0049172858160906,0.0863364067337636,0.9969015045175156,0.0393604845148297,0.0183293093900721,1.4413254448402634e-16
development,3,4,2,0.5,1,pca_rank_matched,2000,1000,64,0.0,1.054423758100081,0.2053227419855249,0.9789897871504324,0.1024944214325046,0.1006543083980377,3.3306690738754696e-16
development,3,4,2,0.5,1,random_rank_matched,2000,1000,64,0.0,0.9888765237813028,0.1310053766333829,0.9932604334634246,0.05804983435194,0.0246695760144352,1.1102230246251563e-16
development,3,4,2,0.5,1,raw_svd,2000,1000,64,0.0,0.9974462150720887,0.0786585972510869,0.997454026889832,0.0356789371350106,0.0177054228180215,1.9428902930940242e-16
development,3,4,2,0.5,1,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
development,3,4,2,0.5,2,correlon,2000,1000,64,0.0,0.9953570550321368,0.0631140489774352,0.9983021205754944,0.0291365700152385,0.0145762459035238,1.6653345369377348e-16
development,3,4,2,0.5,2,cca_equivalent,2000,1000,64,0.0,0.9953570550321368,0.0631140489774352,0.9983021205754944,0.0291365700152385,0.0145762459035238,1.6653345369377348e-16
development,3,4,2,0.5,2,block_diagonal,2000,1000,64,0.0,1.0049172858160906,0.0863364067337636,0.9969015045175156,0.0393604845148297,0.0183293093900721,1.4413254448402634e-16
development,3,4,2,0.5,2,pca_rank_matched,2000,1000,64,0.0,1.1004466660957613,0.2238996763813636,0.97509192666351,0.1115976552990473,0.1853403185141842,1.3877787807814454e-16
development,3,4,2,0.5,2,random_rank_matched,2000,1000,64,0.0,0.9902603717911008,0.1072037035530837,0.9947226009151864,0.0513682736950236,0.0141328228637324,3.05311331771918e-16
development,3,4,2,0.5,2,raw_svd,2000,1000,64,0.0,0.9957222060083376,0.0627743913251495,0.9983480753162752,0.0287395605718375,0.0150390493008293,4.996003610813204e-16
development,3,4,2,0.5,2,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
development,3,4,2,0.5,4,correlon,2000,1000,64,0.0,0.9940082869429228,0.0678669267383053,0.9980227467294128,0.0314424336732004,0.0141413074388292,4.440892098500626e-16
development,3,4,2,0.5,4,cca_equivalent,2000,1000,64,0.0,0.9940082869429228,0.0678669267383053,0.9980227467294128,0.0314424336732004,0.0141413074388292,4.440892098500626e-16
development,3,4,2,0.5,4,block_diagonal,2000,1000,64,0.0,1.0049172858160906,0.0863364067337636,0.9969015045175156,0.0393604845148297,0.0183293093900721,1.4413254448402634e-16
development,3,4,2,0.5,4,pca_rank_matched,2000,1000,64,0.0,0.9940083077257276,0.0678669260676525,0.9980227467622956,0.031442433411746,0.0141413080556271,1.1102230246251563e-16
development,3,4,2,0.5,4,random_rank_matched,2000,1000,64,0.0,0.9877924674518554,0.1219632643061507,0.9940471384324792,0.0545566749698002,0.0298273457990195,1.1796119636642288e-16
development,3,4,2,0.5,4,raw_svd,2000,1000,64,0.0,0.9940082869429234,0.0678669267383048,0.9980227467294128,0.0314424336732002,0.0141413074388303,2.7755575615628914e-16
development,3,4,2,0.5,4,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
development,3,4,2,1.0,1,correlon,2000,1000,64,0.0,1.029515913076667,0.0998058565730049,0.9963173363799332,0.0429107423617149,0.0145989934016757,8.326672684688674e-17
development,3,4,2,1.0,1,cca_equivalent,2000,1000,64,0.0,1.029515913076667,0.0998058565730049,0.9963173363799332,0.0429107423617149,0.0145989934016757,8.326672684688674e-17
development,3,4,2,1.0,1,block_diagonal,2000,1000,64,0.0,1.0463676786015748,0.1527731386462994,0.9876476117878412,0.0785887657752643,0.0542690787044511,2.220446049250313e-16
development,3,4,2,1.0,1,pca_rank_matched,2000,1000,64,0.0,1.080529339388144,0.2093584915351398,0.9759445687298628,0.1096709425284043,0.0653520877580777,1.6653345369377348e-16
development,3,4,2,1.0,1,random_rank_matched,2000,1000,64,0.0,1.001219082956454,0.2289840747872945,0.971793618780977,0.118756855000086,0.0576559728228506,1.3877787807814454e-16
development,3,4,2,1.0,1,raw_svd,2000,1000,64,0.0,1.0301675446854943,0.1005850991215272,0.9963645578441872,0.0426347402701868,0.0124900731689515,3.8857805861880484e-16
development,3,4,2,1.0,1,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,5.551115123125784e-16
development,3,4,2,1.0,2,correlon,2000,1000,64,0.0,1.0203595603350248,0.0495081158564306,0.9987313785853158,0.0251855257507588,0.0056334943677768,2.7755575615628914e-16
development,3,4,2,1.0,2,cca_equivalent,2000,1000,64,0.0,1.020359560335€^xÛ_4o+^≤â¢∂◊ù.0589376303265955,0.0319061464377079,3.8857805861880484e-16
confirmation,10182,16,2,0.5,4,raw_svd,2000,1000,1000,0.0,0.9610213003502184,0.1195739013805611,0.9931080584024116,0.0587023917638305,0.0319423084130732,6.661338147750939e-16
confirmation,10182,16,2,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
confirmation,10182,16,2,1.0,4,correlon,2000,1000,1000,0.0,0.9773158919422832,0.1123103190725008,0.9937576606822732,0.055867429320342,0.0318492295923376,3.8857805861880484e-16
confirmation,10182,16,2,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9773158919422832,0.1123103190725008,0.9937576606822732,0.055867429320342,0.0318492295923376,3.8857805861880484e-16
confirmation,10182,16,2,1.0,4,raw_svd,2000,1000,1000,0.0,0.9780253563600044,0.1104399353453586,0.9939348108303956,0.0550689984002092,0.0309050114657919,3.3306690738754696e-16
confirmation,10182,16,2,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.400058012914542e-16
confirmation,10182,16,4,0.1,4,correlon,2000,1000,1000,0.0,0.9721474831802032,0.1213025255430537,0.9928698687612266,0.0597081704575406,0.0347492192464111,3.3306690738754696e-16
confirmation,10182,16,4,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.9721474831802032,0.1213025255430537,0.9928698687612266,0.0597081704575406,0.0347492192464111,3.3306690738754696e-16
confirmation,10182,16,4,0.1,4,raw_svd,2000,1000,1000,0.0,0.9729411666162168,0.1195452930921216,0.9930005003784624,0.0591586833082747,0.0329569781041828,4.996003610813204e-16
confirmation,10182,16,4,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.8857805861880484e-16
confirmation,10182,16,4,0.25,4,correlon,2000,1000,1000,0.0,0.9829798649838848,0.1135296923978565,0.9935918189965276,0.0566046862170986,0.0228319409442868,7.2164496600635185e-16
confirmation,10182,16,4,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.9829798649838848,0.1135296923978565,0.9935918189965276,0.0566046862170986,0.0228319409442868,7.2164496600635185e-16
confirmation,10182,16,4,0.25,4,raw_svd,2000,1000,1000,0.0,0.9841186656856444,0.1101336672778087,0.99387275189818,0.055350014010025,0.0214597677845509,4.718447854656915e-16
confirmation,10182,16,4,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,6.661338147750939e-16
confirmation,10182,16,4,0.5,4,correlon,2000,1000,1000,0.0,0.9827754710366604,0.122007439265719,0.9927128991237836,0.0603618293137986,0.0256346883167071,2.220446049250313e-16
confirmation,10182,16,4,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9827754710366604,0.122007439265719,0.9927128991237836,0.0603618293137986,0.0256346883167071,2.220446049250313e-16
confirmation,10182,16,4,0.5,4,raw_svd,2000,1000,1000,0.0,0.983789607933574,0.1192088070403403,0.9930015344231744,0.0591543133542494,0.0231529722256078,4.718447854656915e-16
confirmation,10182,16,4,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.6082248300317592e-16
confirmation,10182,16,4,1.0,4,correlon,2000,1000,1000,0.0,0.9705286762804936,0.1094584656905854,0.9940871753835192,0.0543729004950119,0.0271572689690767,3.8857805861880484e-16
confirmation,10182,16,4,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9705286762804936,0.1094584656905854,0.9940871753835192,0.0543729004950119,0.0271572689690767,3.8857805861880484e-16
confirmation,10182,16,4,1.0,4,raw_svd,2000,1000,1000,0.0,0.9705968800568494,0.1103968141836255,0.9939983589789176,0.0547797454406392,0.0268257079357257,4.510281037539698e-16
confirmation,10182,16,4,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
confirmation,10183,4,1,0.1,4,correlon,2000,1000,1000,0.0,0.9966680782157472,0.0686532660683633,0.9977737514621252,0.0333635170348888,0.0280678854500717,2.220446049250313e-16
confirmation,10183,4,1,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.9966680782157472,0.0686532660683633,0.9977737514621252,0.0333635170348888,0.0280678854500717,2.220446049250313e-16
confirmation,10183,4,1,0.1,4,raw_svd,2000,1000,1000,0.0,0.9966680782157464,0.0686532660683634,0.9977737514621252,0.0333635170348888,0.0280678854500708,1.1102230246251563e-16
confirmation,10183,4,1,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,1.3877787807814454e-16
confirmation,10183,4,1,0.25,4,correlon,2000,1000,1000,0.0,0.999262541825964,0.0633574581073189,0.9981442826057768,0.0304607730878837,0.0113928520495319,2.220446049250313e-16
confirmation,10183,4,1,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.999262541825964,0.0633574581073189,0.9981442826057768,0.0304607730878837,0.0113928520495319,2.220446049250313e-16
confirmation,10183,4,1,0.25,4,raw_svd,2000,1000,1000,0.0,0.9992625418259652,0.0633574581073191,0.998144282605777,0.0304607730878838,0.0113928520495312,1.9428902930940242e-16
confirmation,10183,4,1,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,1.6653345369377348e-16
confirmation,10183,4,1,0.5,4,correlon,2000,1000,1000,0.0,0.9940197228424194,0.0623090140274116,0.9983253817166998,0.0289362945390405,0.0137514407410809,2.7755575615628914e-16
confirmation,10183,4,1,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9940197228424194,0.0623090140274116,0.9983253817166998,0.0289362945390405,0.0137514407410809,2.7755575615628914e-16
confirmation,10183,4,1,0.5,4,raw_svd,2000,1000,1000,0.0,0.994019722842418,0.0623090140274115,0.9983253817166998,0.0289362945390404,0.0137514407410817,3.400058012914542e-16
confirmation,10183,4,1,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,1.6653345369377348e-16
confirmation,10183,4,1,1.0,4,correlon,2000,1000,1000,0.0,0.9831019698295804,0.0642698321799962,0.9982805977758288,0.0293206601577399,0.0140678915444803,4.440892098500626e-16
confirmation,10183,4,1,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9831019698295804,0.0642698321799962,0.9982805977758288,0.0293206601577399,0.0140678915444803,4.440892098500626e-16
confirmation,10183,4,1,1.0,4,raw_svd,2000,1000,1000,0.0,0.9831019698295812,0.0642698321799959,0.9982805977758288,0.0293206601577399,0.0140678915444796,3.3306690738754696e-16
confirmation,10183,4,1,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16
confirmation,10183,4,2,0.1,4,correlon,2000,1000,1000,0.0,1.0006153578575407,0.0642812139609329,0.9982381964337588,0.0296799896078245,0.0079944682787562,1.6653345369377348e-16
confirmation,10183,4,2,0.1,4,cca_equivalent,2000,1000,1000,0.0,1.0006153578575407,0.0642812139609329,0.9982381964337588,0.0296799896078245,0.0079944682787562,1.6653345369377348e-16
confirmation,10183,4,2,0.1,4,raw_svd,2000,1000,1000,0.0,1.0006153578575394,0.0642812139609327,0.9982381964337588,0.0296799896078245,0.0079944682787572,2.1163626406917047e-16
confirmation,10183,4,2,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.7755575615628914e-16
confirmation,10183,4,2,0.25,4,correlon,2000,1000,1000,0.0,0.9937403803566336,0.079717073042273,0.9975324453500726,0.0351251665471311,0.0128783284919286,3.3306690738754696e-16
confirmation,10183,4,2,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.9937403803566336,0.079717073042273,0.9975324453500726,0.0351251665471311,0.0128783284919286,3.3306690738754696e-16
confirmation,10183,4,2,0.25,4,raw_svd,2000,1000,1000,0.0,0.9937403803566316,0.0797170730422739,0.9975324453500726,0.0351251665471314,0.0128783284919289,1.6653345369377348e-16
confirmation,10183,4,2,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.8857805861880484e-16
confirmation,10183,4,2,0.5,4,correlon,2000,1000,1000,0.0,0.9930337785444716,0.0456351055004184,0.9990838914527908,0.0214022025409678,0.0098792874090192,3.3306690738754696e-16
confirmation,10183,4,2,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9930337785444716,0.0456351055004184,0.9990838914527908,0.0214022025409678,0.0098792874090192,3.3306690738754696e-16
confirmation,10183,4,2,0.5,4,raw_svd,2000,1000,1000,0.0,0.9930337785444716,0.0456351055004183,0.9990838914527908,0.0214022025409677,0.0098792874090191,2.220446049250313e-16
confirmation,10183,4,2,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.1225022567582533e-16
confirmation,10183,4,2,1.0,4,correlon,2000,1000,1000,0.0,0.988869714891412,0.0415136646590439,0.9991315966936284,0.0208375059252748,0.0233137363602941,3.8857805861880484e-16
confirmation,10183,4,2,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.988869714891412,0.0415136646590439,0.9991315966936284,0.0208375059252748,0.0233137363602941,3.8857805861880484e-16
confirmation,10183,4,2,1.0,4,raw_svd,2000,1000,1000,0.0,0.9888697148914114,0.0415136646590438,0.9991315966936284,0.0208375059252748,0.0233137363602941,2.498001805406602e-16
confirmation,10183,4,2,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
confirmation,10183,4,4,0.1,4,correlon,2000,1000,1000,0.0,1.0016424020137842,0.0597363107460835,0.9985463343408494,0.0269598373432649,0.0259798480183592,3.3306690738754696e-16
confirmation,10183,4,4,0.1,4,cca_equivalent,2000,1000,1000,0.0,1.0016424020137842,0.0597363107460835,0.9985463343408494,0.0269598373432649,0.0259798480183592,3.3306690738754696e-16
confirmation,10183,4,4,0.1,4,raw_svd,2000,1000,1000,0.0,1.0016424020137835,0.0597363107460834,0.9985463343408494,0.0269598373432648,0.0259798480183593,3.3306690738754696e-16
confirmation,10183,4,4,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.7755575615628914e-16
confirmation,10183,4,4,0.25,4,correlon,2000,1000,1000,0.0,0.999036484756386,0.0716243049132449,0.997851510718373,0.0327756714776905,0.0148366376279635,2.7755575615628914e-16
confirmation,10183,4,4,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.999036484756386,0.0716243049132449,0.997851510718373,0.0327756714776905,0.0148366376279635,2.7755575615628914e-16
confirmation,10183,4,4,0.25,4,raw_svd,2000,1000,1000,0.0,0.9990364847563852,0.0716243049132446,0.997851510718373,0.0327756714776904,0.0148366376279645,1.6653345369377348e-16
confirmation,10183,4,4,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.7755575615628914e-16
confirmation,10183,4,4,0.5,4,correlon,2000,1000,1000,0.0,1.0059500255811764,0.0656823468193728,0.9981001791761496,0.0308206166701006,0.012381786289203,4.440892098500626e-16
confirmation,10183,4,4,0.5,4,cca_equivalent,2000,1000,1000,0.0,1.0059500255811764,0.0656823468193728,0.9981001791761496,0.0308206166701006,0.012381786289203,4.440892098500626e-16
confirmation,10183,4,4,0.5,4,raw_svd,2000,1000,1000,0.0,1.0059500255811773,0.0656823468193715,0.9981001791761496,0.0308206166701001,0.0123817862892025,1.6653345369377348e-16
confirmation,10183,4,4,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.8857805861880484e-16
confirmation,10183,4,4,1.0,4,correlon,2000,1000,1000,0.0,1.0024897570300764,0.0649318713191283,0.9983411147841812,0.0288000452761679,0.0119505213697968,1.1102230246251563e-16
confirmation,10183,4,4,1.0,4,cca_equivalent,2000,1000,1000,0.0,1.0024897570300764,0.0649318713191283,0.9983411147841812,0.0288000452761679,0.0119505213697968,1.1102230246251563e-16
confirmation,10183,4,4,1.0,4,raw_svd,2000,1000,1000,0.0,1.0024897570300757,0.0649318713191285,0.9983411147841812,0.028800045276168,0.0119505213697973,2.220446049250313e-16
confirmation,10183,4,4,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,1.3877787807814454e-16
confirmation,10183,8,1,0.1,4,correlon,2000,1000,1000,0.0,0.9975300381448542,0.0780098856732071,0.9971228412505296,0.0379286089216992,0.0225354904885038,3.3306690738754696e-16
confirmation,10183,8,1,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.9975300381448542,0.0780098856732071,0.9971228412505296,0.0379286089216992,0.0225354904885038,3.3306690738754696e-16
confirmation,10183,8,1,0.1,4,raw_svd,2000,1000,1000,0.0,0.9974990500766382,0.0781339721534813,0.997113911059989,0.0379874251562995,0.0224351893358322,4.440892098500626e-16
confirmation,10183,8,1,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
confirmation,10183,8,1,0.25,4,correlon,2000,1000,1000,0.0,0.9772540339311474,0.0916311986555016,0.996075030899764,0.0442999384888744,0.0255441378514352,2.220446049250313e-16
confirmation,10183,8,1,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.9772540339311474,0.0916311986555016,0.996075030899764,0.0442999384888744,0.0255441378514352,2.220446049250313e-16
confirmation,10183,8,1,0.25,4,raw_svd,2000,1000,1000,0.0,0.9777019540244378,0.0908921050872771,0.9961048198991312,0.0441315085900586,0.025817122750502,4.440892098500626e-16
confirmation,10183,8,1,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.6082248300317592e-16
confirmation,10183,8,1,0.5,4,correlon,2000,1000,1000,0.0,0.9871516556446988,0.0870622815532237,0.9965517301203524,0.0415227039079077,0.0136526309044017,3.8857805861880484e-16
confirmation,10183,8,1,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9871516556446988,0.0870622815532237,0.9965517301203524,0.0415227039079077,0.0136526309044017,3.8857805861880484e-16
confirmation,10183,8,1,0.5,4,raw_svd,2000,1000,1000,0.0,0.9875689609064612,0.0858919934618752,0.9966181486305744,0.0411208667796878,0.0128003121871384,5.551115123125784e-16
confirmation,10183,8,1,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.7755575615628914e-16
confirmation,10183,8,1,1.0,4,correlon,2000,1000,1000,0.0,0.97399556596981,0.0796610979428693,0.9970313997981868,0.0385266154873036,0.0166673752567107,3.3306690738754696e-16
confirmation,10183,8,1,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.97399556596981,0.0796610979428693,0.9970313997981868,0.0385266154873036,0.0166673752567107,3.3306690738754696e-16
confirmation,10183,8,1,1.0,4,raw_svd,2000,1000,1000,0.0,0.9745120388273926,0.0790458774928428,0.9970608730720206,0.0383348857307503,0.0159225562156254,4.440892098500626e-16
confirmation,10183,8,1,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
confirmation,10183,8,2,0.1,4,correlon,2000,1000,1000,0.0,0.9769849675125696,0.1007697755029571,0.995475235170637,0.0475645079306146,0.0398324182456435,3.3306690738754696e-16
confirmation,10183,8,2,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.9769849675125696,0.1007697755029571,0.995475235170637,0.0475645079306146,0.0398324182456435,3.3306690738754696e-16
confirmation,10183,8,2,0.1,4,raw_svd,2000,1000,1000,0.0,0.9774405949304412,0.0995289994464702,0.9955447288208022,0.0471978345859095,0.0394335506564978,4.440892098500626e-16
confirmation,10183,8,2,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16
confirmation,10183,8,2,0.25,4,correlon,2000,1000,1000,0.0,0.9688349905243836,0.0831068412541287,0.9966436869025306,0.0409653090887237,0.0270725158113053,2.220446049250313e-16
confirmation,10183,8,2,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.9688349905243836,0.0831068412541287,0.9966436869025306,0.0409653090887237,0.0270725158113053,2.220446049250313e-16
confirmation,10183,8,2,0.25,4,raw_svd,2000,1000,1000,0.0,0.9689056807513532,0.0829884798018312,0.9966474467252328,0.0409423574966509,0.0270407056180544,4.579669976578771e-16
confirmation,10183,8,2,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
confirmation,10183,8,2,0.5,4,correlon,2000,1000,1000,0.0,0.9605968451805748,0.0917699495380036,0.9961644990611982,0.0437921279387169,0.018982740359883,2.220446049250313e-16
confirmation,10183,8,2,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9605968451805748,0.0917699495380036,0.9961644990611982,0.0437921279387169,0.018982740359883,2.220446049250313e-16
confirmation,10183,8,2,0.5,4,raw_svd,2000,1000,1000,0.0,0.9606888752711896,0.0919614483249843,0.9961400363865244,0.0439315582097627,0.0192920334966677,3.8857805861880484e-16
confirmation,10183,8,2,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.718447854656915e-16
confirmation,10183,8,2,1.0,4,correlon,2000,1000,1000,0.0,0.9879331527389756,0.0970678960377354,0.9958989430394836,0.0452827614027482,0.0213351189863354,3.3306690738754696e-16
confirmation,10183,8,2,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9879331527389756,0.0970678960377354,0.9958989430394836,0.0452827614027482,0.0213351189863354,3.3306690738754696e-16
confirmation,10183,8,2,1.0,4,raw_svd,2000,1000,1000,0.0,0.9875541691105448,0.0975209311687705,0.9958805887553231,0.0453839797983647,0.0215192278590455,3.3306690738754696e-16
confirmation,10183,8,2,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.7755575615628914e-16
confirmation,10183,8,4,0.1,4,correlon,2000,1000,1000,0.0,0.97356763943035,0.1004851854598853,0.9952847353621852,0.0485554561188267,0.035161836936948,5.551115123125784e-16
confirmation,10183,8,4,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.97356763943035,0.1004851854598853,0.9952847353621852,0.0485554561188267,0.035161836936948,5.551115123125784e-16
confirmation,10183,8,4,0.1,4,raw_svd,2000,1000,1000,0.0,0.97411517095395,0.0988587872272009,0.995385260438421,0.0480350890577865,0.0336319283530727,2.498001805406602e-16
confirmation,10183,8,4,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
confirmation,10183,8,4,0.25,4,correlon,2000,1000,1000,0.0,0.9765383379074786,0.1012838808345349,0.9951046189063142,0.0494741401829572,0.028295093838805,2.7755575615628914e-16
confirmation,10183,8,4,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.9765383379074786,0.1012838808345349,0.9951046189063142,0.0494741401829572,0.028295093838805,2.7755575615628914e-16
confirmation,10183,8,4,0.25,4,raw_svd,2000,1000,1000,0.0,0.9769992381319864,0.1002820317499927,0.9951768795832706,0.0491076390021419,0.0283875356740865,2.289834988289385e-16
confirmation,10183,8,4,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.7755575615628914e-16
confirmation,10183,8,4,0.5,4,correlon,2000,1000,1000,0.0,0.9916771782677604,0.0865305152303292,0.9964550631275264,0.0421006940113431,0.0232248002058532,2.255140518769849e-16
confirmation,10183,8,4,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9916771782677604,0.0865305152303292,0.9964550631275264,0.0421006940113431,0.0232248002058532,2.255140518769849e-16
confirmation,10183,8,4,0.5,4,raw_svd,2000,1000,1000,0.0,0.9917074876765626,0.0868660620162946,0.9964407786221328,0.0421854321885364,0.0236069782700366,3.3306690738754696e-16
confirmation,10183,8,4,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.7755575615628914e-16
confirmation,10183,8,4,1.0,4,correlon,2000,1000,1000,0.0,0.9800175066360576,0.0817975566735367,0.9969727623609383,0.0389052543948865,0.0206341130400768,3.8857805861880484e-16
confirmation,10183,8,4,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9800175066360576,0.0817975566735367,0.9969727623609383,0.0389052543948865,0.0206341130400768,3.8857805861880484e-16
confirmation,10183,8,4,1.0,4,raw_svd,2000,1000,1000,0.0,0.9800980635937612,0.0811437268459519,0.997012453476237,0.0386493630203851,0.0206084880646465,4.440892098500626e-16
confirmation,10183,8,4,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,6.106226635438361e-16
confirmation,10183,16,1,0.1,4,correlon,2000,1000,1000,0.0,0.9757794298145858,0.1095635852880718,0.994208426702404,0.0538125138680401,0.0286317721649859,5.273559366969495e-16
