stage,seed,negative_class,metric,score,direct_edge,mechanism,T_iso,T_floor,T_pers
pilot,1,matched_autocorrelation,pca_rank1_explained_variance,0.13335790915297235,False,separate_VAR1_autocorrelation_match,,,
pilot,1,matched_autocorrelation,spectral_coherence,0.13615313743041998,False,separate_VAR1_autocorrelation_match,,,
pilot,1,matched_autocorrelation,autocorrelation_persistence,0.6041681707478034,False,separate_VAR1_autocorrelation_match,,,
pilot,1,matched_autocorrelation,linear_CKA,0.027409256825153112,False,separate_VAR1_autocorrelation_match,,,
pilot,1,matched_autocorrelation,VAR_ARX_predictive,0.028650910233010973,False,separate_VAR1_autocorrelation_match,,,
pilot,1,switching_mode,correlon_v1,0.0,False,switching_direct_edge,-0.008720694839523077,-0.014940184694017825,-0.019349518783972813
pilot,1,switching_mode,pearson,0.06982706059185008,False,switching_direct_edge,,,
pilot,1,switching_mode,mutual_information,0.015097420412109486,False,switching_direct_edge,,,
pilot,1,switching_mode,largest_covariance_eigenvalue,1.3831076396093156,False,switching_direct_edge,,,
pilot,1,switching_mode,pca_rank1_explained_variance,0.11525896996744302,False,switching_direct_edge,,,
pilot,1,switching_mode,spectral_coherence,0.13743759524809454,False,switching_direct_edge,,,
pilot,1,switching_mode,autocorrelation_persistence,0.5989942581855238,False,switching_direct_edge,,,
pilot,1,switching_mode,linear_CKA,0.02872849126659785,False,switching_direct_edge,,,
pilot,1,switching_mode,VAR_ARX_predictive,0.039788256081663476,False,switching_direct_edge,,,
pilot,1,transient_mode,correlon_v1,0.0,False,transient_direct_edge,0.022832205358535113,-0.025887080689788233,0.039264919272596954
pilot,1,transient_mode,pearson,0.07423886969161186,False,transient_direct_edge,,,
pilot,1,transient_mode,mutual_information,0.016278459593507377,False,transient_direct_edge,,,
pilot,1,transient_mode,largest_covariance_eigenvalue,1.4156243086079685,False,transient_direct_edge,,,
pilot,1,transient_mode,pca_rank1_explained_variance,0.11796869238399733,False,transient_direct_edge,,,
pilot,1,transient_mode,spectral_coherence,0.1453074624540788,False,transient_direct_edge,,,
pilot,1,transient_mode,autocorrelation_persistence,0.6225892079682622,False,transient_direct_edge,,,
pilot,1,transient_mode,linear_CKA,0.03233264166656112,False,transient_direct_edge,,,
pilot,1,transient_mode,VAR_ARX_predictive,0.03741018179983724,False,transient_direct_edge,,,
pilot,1,nonstationary_drift,correlon_v1,0.006952542919622505,False,shared_deterministic_nonstationary_drift,0.00026786121847303945,0.18045857225897105,0.05530415394739846
pilot,1,nonstationary_drift,pearson,0.2112790971902104,False,shared_deterministic_nonstationary_drift,,,
pilot,1,nonstationary_drift,mutual_information,0.06578930630070634,False,shared_deterministic_nonstationary_drift,,,
pilot,1,nonstationary_drift,largest_covariance_eigenvalue,3.0705473298200996,False,shared_deterministic_nonstationary_drift,,,
pilot,1,nonstationary_drift,pca_rank1_explained_variance,0.255878944151675,False,shared_deterministic_nonstationary_drift,,,
pilot,1,nonstationary_drift,spectral_coherence,0.1605755909450285,False,shared_deterministic_nonstationary_drift,,,
pilot,1,nonstationary_drift,autocorrelation_persistence,0.22046392712541607,False,shared_deterministic_nonstationary_drift,,,
pilot,1,nonstationary_drift,linear_CKA,0.22857734537802604,False,shared_deterministic_nonstationary_drift,,,
pilot,1,nonstationary_drift,VAR_ARX_predictive,0.04699305244695756,False,shared_deterministic_nonstationary_drift,,,
pilot,1,finite_sample_spurious,correlon_v1,0.0,False,max_of_eight_independent_AR097_candidates,-0.004482776634077007,0.02762973330278755,-0.04747405340155503
pilot,1,finite_sample_spurious,pearson,0.2568324809890788,False,max_of_eight_independent_AR097_candidates,,,
pilot,1,finite_sample_spurious,mutual_information,0.166804915988073,False,max_of_eight_independent_AR097_candidates,,,
pilot,1,finite_sample_spurious,largest_covariance_eigenvalue,3.060533461546684,False,max_of_eight_independent_AR097_candidates,,,
