dimension,condition,beta,sample_size,seed,control,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,trajectory_error
2,1.5,1.0,2000,5,diagonal_only,0.9918286687779774,0.09187639071130355,0.9976105574588506,0.03456474027928872,0.009467207758347014,0.028729565968678067
2,1.5,1.0,2000,5,coordinate_shuffled,0.9352162121772926,0.3308371672833459,0.9703781859300709,0.12170006998750892,0.046518266221226345,0.10348898952303437
2,1.5,1.0,2000,5,random_SPD_matched_spectrum,0.9287126323607472,0.3489929135691345,0.9683337352828507,0.12582977532593254,0.05314886616004894,0.10918314411900483
2,1.5,1.0,2000,5,PCA_rank_matched,1.0987498201525063,0.19800184104861257,0.9863586388387726,0.0825874117563549,0.14236236299016225,0.06308646403475861
2,1.5,1.0,2000,5,unknown_symplectic_structure,0.0,1.0,,,,0.3159673422408389
2,1.5,1.0,2000,6,diagonal_only,1.0406989159867623,0.1286889924990951,0.9950679626133417,0.049659024288935906,0.015719879914114956,0.04024859156755624
2,1.5,1.0,2000,6,coordinate_shuffled,0.9948652142897518,0.27446342576877436,0.9811239772261264,0.09714942813489338,0.024333049444299436,0.08581274353892698
2,1.5,1.0,2000,6,random_SPD_matched_spectrum,0.9955571002433345,0.27210951599250294,0.9814531938186787,0.0962985103242033,0.023654515057160014,0.08507569660125941
2,1.5,1.0,2000,6,PCA_rank_matched,1.156588395256085,0.18947423133718838,0.9876141102646231,0.07869526585308977,0.13629373747379048,0.06037779199529945
2,1.5,1.0,2000,6,unknown_symplectic_structure,0.0,1.0,,,,0.3159673422408387
2,1.5,1.0,2000,7,diagonal_only,0.9975008585844681,0.13524700224295141,0.9949652067871864,0.050173664470584516,0.00413671480985386,0.042273391227438784
2,1.5,1.0,2000,7,coordinate_shuffled,0.9224566214142041,0.2996626186662877,0.9753629640303265,0.11098881918840642,0.058484418801611274,0.09380713023252826
2,1.5,1.0,2000,7,random_SPD_matched_spectrum,0.9656366753713275,0.05089617831658433,0.9992452870186469,0.019425665771770965,0.014412217839693615,0.01596262644133197
2,1.5,1.0,2000,7,PCA_rank_matched,1.0383947142113241,0.2191471481752928,0.9827557512574209,0.0928553949498333,0.16863220117236505,0.06997344575678757
2,1.5,1.0,2000,7,unknown_symplectic_structure,0.0,1.0,,,,0.3159673422408389
2,1.5,1.0,2000,8,diagonal_only,1.013407866794379,0.12870496425726144,0.9953549005883933,0.04819283873983178,0.005084169912071444,0.04022969024875435
2,1.5,1.0,2000,8,coordinate_shuffled,0.9870294453281914,0.022083275805075648,0.999850550559061,0.008644346156272914,0.009476649698498091,0.006957059303582373
2,1.5,1.0,2000,8,random_SPD_matched_spectrum,0.9834249671332685,0.08817294992038391,0.9977229291334337,0.0337421907007108,0.013093887091589882,0.027584834180941233
