model,dimension,seed,beta,scale_estimate,generator_error,flow_frobenius_error,expectation_trajectory_error
random_hermitian,2,96,0.5,0.5,1.5104150481482704e-16,6.332658546251965e-16,1.354989615885158e-16
random_hermitian,2,96,1.0,0.9999999999999994,3.92663785305348e-16,7.857388087748204e-16,1.2040475856815442e-16
random_hermitian,2,96,2.0,1.9999999999999973,1.6008711495100866e-16,1.173640190246276e-15,2.782008309088259e-16
random_hermitian,2,96,4.0,3.9999999999999925,2.6153360620954447e-16,3.603131809533585e-15,5.6633435356528455e-16
random_hermitian,2,97,0.25,0.25,6.206353870756328e-16,4.968785495576191e-16,9.813567156492229e-17
random_hermitian,2,97,0.5,0.5000000000000004,3.65579990120236e-16,4.782312572520132e-16,6.314393452555576e-17
random_hermitian,2,97,1.0,1.0000000000000004,2.2204493647124714e-16,7.874506254323748e-16,1.3694355631552112e-16
random_hermitian,2,97,2.0,2.0000000000000013,2.4196836469728184e-16,4.887419949082401e-16,8.313662258618846e-17
random_hermitian,2,97,4.0,4.000000000000034,1.2841217020084653e-16,1.0825019530342667e-15,1.5301857602066182e-16
random_hermitian,2,98,0.25,0.24999999999999983,8.0975798879069e-16,1.0063631100536974e-15,3.221734229896982e-16
random_hermitian,2,98,0.5,0.49999999999999983,3.7063647502556303e-16,2.5647966466458797e-16,5.126107871511464e-17
random_hermitian,2,98,1.0,1.0,8.252404422836347e-16,1.077083054876872e-15,2.1182670372499088e-16
random_hermitian,2,98,2.0,2.0,4.1168714629828234e-16,1.117352481020165e-15,3.42458845636902e-16
random_hermitian,2,98,4.0,3.999999999999993,5.117888258365866e-16,1.5524499373992532e-15,2.1002080283216703e-16
random_hermitian,2,99,0.25,0.25,2.3927610607450643e-16,1.0452491025518338e-15,2.96406720499545e-16
random_hermitian,2,99,0.5,0.5,2.7271293986834514e-16,1.0515185124361538e-15,1.9603001048312554e-16
random_hermitian,2,99,1.0,1.0,2.3714558227251354e-16,8.996053499001822e-16,3.5955446976655893e-16
random_hermitian,2,99,2.0,2.000000000000001,2.4368384863129743e-16,4.820527293623969e-16,1.3023998070927352e-16
random_hermitian,2,99,4.0,3.9999999999999933,1.468700228557222e-16,1.3358050320984357e-15,9.522079530896788e-17
random_hermitian,4,0,0.25,0.2500000000000001,3.429110874066733e-15,1.9557505117292835e-15,2.9390910298020595e-16
random_hermitian,4,0,0.5,0.5,2.038880949326071e-15,2.7004805470905086e-15,3.119323410428751e-16
random_hermitian,4,0,1.0,1.0000000000000007,9.41812672462972e-16,3.860030653263045e-15,4.521170761355537e-16
random_hermitian,4,0,2.0,1.9999999999999911,4.958149239952285e-15,1.7054953593889678e-14,1.2428947136720468e-15
random_hermitian,4,0,4.0,3.9999999999994085,1.4783926314634742e-13,8.786684256892469e-13,7.708308532665251e-14
random_hermitian,4,1,0.25,0.2499999999999998,3.959254667513414e-15,2.26462836194436e-15,3.0356447930671095e-16
random_hermitian,4,1,0.5,0.4999999999999999,1.4479611222626976e-15,1.8048647491892457e-15,3.2771123853717793e-16
random_hermitian,4,1,1.0,0.9999999999999993,1.1197126058376712e-15,3.228064621136248e-15,4.363184354577677e-16
random_hermitian,4,1,2.0,2.000000000000002,2.0630027087761345e-15,6.827929896814007e-15,6.64820858100646e-16
random_hermitian,4,1,4.0,3.9999999999979314,4.0558783191568637e-13,3.022245677407689e-12,2.0095157746629624e-13
random_hermitian,4,2,0.25,0.2500000000000003,2.5394931225237924e-15,3.4334510289888144e-15,2.8815776560442073e-16
random_hermitian,4,2,0.5,0.49999999999999983,1.5082672449452034e-15,2.3369255694360787e-15,2.6193732849745965e-16
random_hermitian,4,2,1.0,1.0000000000000009,1.445550911832471e-15,3.717162775950898e-15,2.9695903980941803e-16
random_hermitian,4,2,2.0,2.0000000000000067,2.8842645808607254e-15,1.3268884229453586e-14,7.154367790088788e-16
random_hermitian,4,2,4.0,4.000000000000809,2.4559189847439466e-13,2.0486996589640018e-12,8.028375845000383e-14
random_hermitian,4,3,0.25,0.24999999999999983,3.4255164610682442e-15,3.0480763085402806e-15,2.9562721052747386e-16
random_hermitian,4,3,0.5,0.5000000000000001,1.13403691314021e-15,3.580924968537503e-15,5.713092275761422e-16
random_hermitian,4,3,1.0,1.0000000000000004,1.0189459148678743e-15,3.17404578140888e-15,4.009959566087707e-16
random_hermitian,4,3,2.0,2.0000000000000027,9.889483419511787e-16,3.251805380336128e-15,3.7370138802520203e-16
random_hermitian,4,3,4.0,3.999999999999538,6.770699933206202e-14,4.752307906754657e-13,4.122362043520641e-14
random_hermitian,4,4,0.25,0.2499999999999994,3.953373835722318e-15,3.66672766503923e-15,4.382424288567509e-16
random_hermitian,4,4,0.5,0.4999999999999994,1.194050946295695e-15,2.649501564755469e-15,2.7271373283065476e-16
random_hermitian,4,4,1.0,0.9999999999999999,6.305160558909127e-16,2.3331405211245407e-15,3.074186870528956e-16
random_hermitian,4,4,2.0,2.000000000000001,8.973424153723402e-16,4.677251449337368e-15,4.3292556112629165e-16
random_hermitian,4,4,4.0,4.000000000000104,2.119195221940628e-14,1.283287051813254e-13,7.986913850361049e-15
random_hermitian,4,5,0.25,0.24999999999999933,3.4513464958881105e-15,2.7534409045401807e-15,3.0077971159482306e-16
random_hermitian,4,5,0.5,0.49999999999999967,1.892982367921412e-15,1.9152297984026756e-15,1.9848509403837377e-16
random_hermitian,4,5,1.0,0.9999999999999998,1.7320586828921732e-15,2.775488171756469e-15,2.274687266324542e-16
random_hermitian,4,5,2.0,1.9999999999999916,3.612133034555208e-15,1.4063827975642663e-14,1.0414536470557117e-15
random_hermitian,4,5,4.0,3.999999999998023,5.076203650363698e-13,3.3694401106168865e-12,2.519480086756025e-13
random_hermitian,4,6,0.25,0.25000000000000006,2.7767809834886024e-15,3.012611101225403e-15,3.8917121235762377e-16
random_hermitian,4,6,0.5,0.4999999999999999,1.5009065831225031e-15,3.4085275212487256e-15,4.583419019283123e-16
random_hermitian,4,6,1.0,1.0,1.8448930969544302e-15,3.747097474212532e-15,3.73653643888996e-16
random_hermitian,4,6,2.0,2.0000000000000004,1.0502980665169141e-15,3.3274085469143406e-15,5.001495743035646e-16
random_hermitian,4,6,4.0,3.999999999996409,9.050751338455717e-13,7.093923673939704e-12,4.35136215774106e-13
random_hermitian,4,7,0.25,0.2500000000000002,3.979405744358365e-15,2.6106258852246896e-15,4.44613723169239e-16
random_hermitian,4,7,0.5,0.5,1.818294747086115e-15,3.7556190351089364e-15,7.971269001695955e-16
random_hermitian,4,7,1.0,0.9999999999999994,9.752078820172602e-16,3.566404152053488e-15,6.08445061477012e-16
random_hermitian,4,7,2.0,2.0000000000000044,2.3703814080766197e-15,6.608668560603116e-15,7.5087056844058e-16
random_hermitian,4,7,4.0,3.999999999999562,7.533249178580774e-14,5.708548145240713e-13,4.0965579662708865e-14
random_hermitian,4,8,0.25,0.2500000000000002,2.181419426854339e-15,2.082282657626898e-15,2.94734223406661e-16
random_hermitian,4,8,0.5,0.5000000000000002,1.4104838062499147e-15,2.3448711768633742e-15,2.8925856971054904e-16
random_hermitian,4,8,1.0,1.000000000000001,1.297982425291991e-15,2.6093529521924314e-15,2.4073630576840773e-16
random_hermitian,4,8,2.0,1.9999999999999971,2.016877724601144e-15,6.954873828052754e-15,4.731304199095535e-16
random_hermitian,4,8,4.0,3.9999999999984928,3.031927249200677e-13,2.337307757785581e-12,1.3771773013442312e-13
random_hermitian,4,9,0.25,0.2500000000000001,2.977435334918122e-15,2.071173929356058e-15,2.5923077016101266e-16
random_hermitian,4,9,0.5,0.5000000000000007,1.3793481669322856e-15,2.0874829383844685e-15,2.002849759141411e-16
random_hermitian,4,9,1.0,1.0000000000000007,8.053892777507951e-16,1.7340919216677397e-15,2.3072094909473863e-16
random_hermitian,4,9,2.0,1.999999999999997,3.0322917049924304e-15,1.1966456019671543e-14,1.1188697737209571e-15
random_hermitian,4,9,4.0,4.000000000000147,1.4369846776553722e-13,1.1418009337941678e-12,6.589369044511005e-14
random_hermitian,4,10,0.25,0.2499999999999997,2.905325732514651e-15,2.388608096426924e-15,2.7795795088311776e-16
random_hermitian,4,10,0.5,0.49999999999999994,1.981144093891384e-15,2.739970641498257e-15,2.8410907068924593e-16
random_hermitian,4,10,1.0,1.0000000000000002,1.1189706006391552e-15,2.208686553066732e-15,2.4416591627916264e-16
random_hermitian,4,10,2.0,1.9999999999999891,5.405138080684856e-15,2.0877606088698858e-14,1.4958968541740112e-15
random_hermitian,4,10,4.0,3.9999999999978755,4.535410381650026e-13,3.307727381489445e-12,2.4841143024939425e-13
random_hermitian,4,11,0.25,0.2500000000000001,1.9100684061115857e-15,2.1520088990958386e-15,2.329028725869227e-16
random_hermitian,4,11,0.5,0.4999999999999997,1.924326804968936e-15,3.2477027474862914e-15,3.9395388530393195e-16
random_hermitian,4,11,1.0,1.0000000000000002,7.035795484650487e-16,2.048579161384358e-15,2.028137958970988e-16
random_hermitian,4,11,2.0,2.0000000000000027,1.3602356036998931e-15,4.249627493897975e-15,3.0777659616845275e-16
random_hermitian,4,11,4.0,4.000000000000695,1.4542858026885422e-13,1.139743331587589e-12,7.558879946420802e-14
random_hermitian,4,12,0.25,0.25000000000000006,2.434398112930833e-15,2.204669641906037e-15,3.019915247025742e-16
random_hermitian,4,12,0.5,0.5000000000000002,1.6361369634879078e-15,2.519584779032929e-15,3.085521280394303e-16
random_hermitian,4,12,1.0,0.9999999999999997,1.026400127277243e-15,2.984393987489687e-15,3.9958641438718307e-16
random_hermitian,4,12,2.0,1.9999999999999845,5.816118047759856e-15,2.0238402863315833e-14,1.6810236993599453e-15
random_hermitian,4,12,4.0,3.9999999999959424,6.624122976405582e-13,4.572332718211341e-12,3.4436532803588876e-13
random_hermitian,4,13,0.25,0.24999999999999978,2.218667245185574e-15,2.602619717184821e-15,3.150550030805849e-16
random_hermitian,4,13,0.5,0.5000000000000001,1.4792543576289258e-15,2.034889176860628e-15,1.436884559013369e-16
random_hermitian,4,13,1.0,0.9999999999999996,1.234031120769241e-15,2.194150915388211e-15,4.0084295708178266e-16
random_hermitian,4,13,2.0,1.999999999999996,4.5410859433938174e-15,1.810040659664853e-14,1.0309878294052368e-15
random_hermitian,4,13,4.0,3.9999999999998597,5.6489921806242025e-14,2.881585383509147e-13,1.9835998900502383e-14
random_hermitian,4,14,0.25,0.25000000000000083,3.2090912101069254e-15,1.9448705695945352e-15,2.8078947503546794e-16
random_hermitian,4,14,0.5,0.5000000000000006,1.3710594160061617e-15,2.742673076227005e-15,3.9611044752312803e-16
random_hermitian,4,14,1.0,0.999999999999999,1.9243518256335494e-15,3.808301231541807e-15,3.7833013342127614e-16
random_hermitian,4,14,2.0,1.9999999999999896,5.492973330641991e-15,2.13219395021381e-14,1.7043969911604862e-15
random_hermitian,4,14,4.0,4.000000000000616,1.679235970759375e-13,1.2519195219542153e-12,1.1575610779427573e-13
random_hermitian,4,15,0.25,0.25000000000000033,3.1590436189260865e-15,2.541359008431625e-15,3.313751589103188e-16
random_hermitian,4,15,0.5,0.5000000000000004,2.5340432978276343e-15,3.167609817194374e-15,4.562407537691788e-16
random_hermitian,4,15,1.0,0.9999999999999998,1.0875989910297604e-15,3.755528490487184e-15,4.318889672016471e-16
random_hermitian,4,15,2.0,2.000000000000005,3.1068427690787833e-15,1.4374282038748786e-14,9.441705358173063e-16
random_hermitian,4,15,4.0,3.9999999999998685,4.1362742214198e-14,2.4380889722898233e-13,1.652038890028409e-14
random_hermitian,4,16,0.25,0.25000000000000033,4.09839205714155e-15,3.4121986795437307e-15,2.721102720361383e-16
random_hermitian,4,16,0.5,0.5000000000000002,1.7025477999306264e-15,2.7992664643641155e-15,3.359066368712238e-16
random_hermitian,4,16,1.0,0.9999999999999987,1.2067342988468281e-15,2.7092140903504804e-15,3.438245823532561e-16
random_hermitian,4,16,2.0,2.000000000000013,3.47951628746182e-15,1.2663316485714466e-14,1.174665062220661e-15
random_hermitian,4,16,4.0,3.9999999999966342,4.2200892182093606e-13,2.9416382662331446e-12,2.6436808239704977e-13
random_hermitian,4,17,0.25,0.24999999999999994,2.800142468043493e-15,2.23765678803886e-15,2.6627894662428724e-16
random_hermitian,4,17,0.5,0.4999999999999997,1.1471350042137252e-15,3.1275310737661947e-15,1.96686691142179e-16
random_hermitian,4,17,1.0,1.0000000000000004,7.630772327177975e-16,1.665724803990769e-15,2.3664431296358254e-16
random_hermitian,4,17,2.0,2.0,1.0692681282150697e-15,3.317068902788069e-15,3.411114928823628e-16
random_hermitian,4,17,4.0,3.9999999999988423,1.6616886282758734e-13,1.2795409469379769e-12,5.78954426329001e-14
random_hermitian,4,18,0.25,0.2500000000000003,2.670753695035673e-15,2.5357315055833954e-15,2.716921507893585e-16
random_hermitian,4,18,0.5,0.5000000000000001,1.6539221521353274e-15,2.6615927359509145e-15,2.371641276261936e-16
random_hermitian,4,18,1.0,1.0,7.252389039565888e-16,3.1608883628881557e-15,3.588537014045533e-16
random_hermitian,4,18,2.0,1.9999999999999996,1.3041290667345433e-15,3.800564961551375e-15,4.417028252048445e-16
random_hermitian,4,18,4.0,3.9999999999997384,6.492420051689081e-14,4.3513007865702176e-13,2.4740361060825037e-14
random_hermitian,4,19,0.25,0.25000000000000044,2.986961109759496e-15,3.3259780028406345e-15,2.607485246305913e-16
random_hermitian,4,19,0.5,0.5000000000000003,8.822940711169329e-16,2.256855616517787e-15,3.0444684084509547e-16
random_hermitian,4,19,1.0,1.0000000000000007,1.0472055942658929e-15,2.4128520507862503e-15,1.8703866122232486e-16
random_hermitian,4,19,2.0,1.9999999999999967,2.2011651834737043e-15,8.717079883559828e-15,6.28661209305345e-16
random_hermitian,4,19,4.0,4.000000000002003,4.477375800327364e-13,3.102084784658699e-12,2.3774892751135907e-13
random_hermitian,4,20,0.25,0.2500000000000003,3.6276751183105304e-15,2.1310761960966892e-15,1.63145224066246e-16
random_hermitian,4,20,0.5,0.5000000000000003,1.5779996746979588e-15,2.130378862845593e-15,3.0204396661747044e-16
random_hermitian,4,20,1.0,1.0000000000000002,1.7148616796504259e-15,3.091061122523458e-15,2.7475952384672804e-16
random_hermitian,4,20,2.0,2.0000000000000013,1.3373536715675491e-15,4.975477250919636e-15,1.9786415535703905e-16
random_hermitian,4,20,4.0,4.000000000000802,2.417142235487592e-13,1.8055030463878247e-12,1.4553545337578926e-13
random_hermitian,4,21,0.25,0.25000000000000006,2.2125560649258413e-15,1.7723910713183363e-15,2.866730862792564e-16
random_hermitian,4,21,0.5,0.4999999999999996,1.2415482693454298e-15,2.810498375679342e-15,4.4029860120796006e-16
random_hermitian,4,21,1.0,0.9999999999999996,9.187887191537306e-16,1.860439775179426e-15,2.16515819962176e-16
random_hermitian,4,21,2.0,1.9999999999999964,1.4699245678321432e-15,4.531259848574613e-15,5.155832521292372e-16
random_hermitian,4,21,4.0,4.0000000000002665,4.370154180158314e-14,2.628668166695115e-13,2.4575708901830524e-14
random_hermitian,4,22,0.25,0.24999999999999967,1.1986324142073655e-15,2.690837221929454e-15,3.2934940104655896e-16
random_hermitian,4,22,0.5,0.49999999999999967,2.107870440898536e-15,1.659736301033633e-15,1.8918647365069983e-16
random_hermitian,4,22,1.0,0.9999999999999999,1.0494005317255801e-15,2.1576786797487733e-15,2.762114484267752e-16
random_hermitian,4,22,2.0,2.000000000000002,2.774948785160326e-15,1.3816827575441244e-14,7.694610291031224e-16
random_hermitian,4,22,4.0,4.0000000000001785,4.5903409056563647e-14,3.519072603884558e-13,2.4715625114305626e-14
random_hermitian,4,23,0.25,0.25000000000000033,1.5142940232962887e-15,2.1952991584000573e-15,3.3600713673061827e-16
random_hermitian,4,23,0.5,0.4999999999999998,1.3697738161364132e-15,2.1046793065161014e-15,1.167114069260128e-16
random_hermitian,4,23,1.0,0.9999999999999996,5.409799895198961e-16,1.3953590063287276e-15,1.2878983328869902e-16
random_hermitian,4,23,2.0,2.0000000000000027,3.407316742487616e-15,1.0621653905807037e-14,7.762806340281427e-16
random_hermitian,4,23,4.0,4.000000000000094,1.0697323508449434e-13,8.599110281149243e-13,4.75368042078491e-14
random_hermitian,4,24,0.25,0.2500000000000003,4.212102929943783e-15,2.695101188205671e-15,2.4436636538081385e-16
random_hermitian,4,24,0.5,0.5000000000000002,1.3379768219081055e-15,2.057303056955468e-15,3.25538933797198e-16
random_hermitian,4,24,1.0,1.0,1.8246042194023895e-15,4.535600980710985e-15,3.1304050272723884e-16
random_hermitian,4,24,2.0,2.000000000000004,2.7976470168183806e-15,8.156182039890752e-15,7.996570782769122e-16
random_hermitian,4,24,4.0,4.000000000001361,3.48357662122755e-13,2.5194310501875916e-12,1.7957795566440238e-13
random_hermitian,4,25,0.25,0.2500000000000005,3.636001096469663e-15,3.432544052097719e-15,5.289461851421945e-16
random_hermitian,4,25,0.5,0.4999999999999999,1.5656415155615698e-15,3.8770517979573526e-15,8.348732489115673e-16
random_hermitian,4,25,1.0,0.9999999999999996,9.38214411039495e-16,4.171998418928388e-15,4.934316607589265e-16
random_hermitian,4,25,2.0,1.9999999999999996,9.18070339083936e-16,6.095678764142133e-15,7.091890139341213e-16
random_hermitian,4,25,4.0,4.000000000000428,6.781929079688203e-14,5.055333542879466e-13,3.233741890052186e-14
random_hermitian,4,26,0.25,0.25000000000000067,3.10857531796254e-15,1.8582673521183643e-15,2.6812608803404433e-16
random_hermitian,4,26,0.5,0.5000000000000006,1.1854167378115204e-15,1.6646875039455108e-15,1.678076184460322e-16
random_hermitian,4,26,1.0,1.0000000000000002,1.8956236175811603e-15,4.237136307889352e-15,3.3171148886574744e-16
random_hermitian,4,26,2.0,2.000000000000002,2.9078215432737425e-15,1.347984193215874e-14,1.0872697694100792e-15
random_hermitian,4,26,4.0,3.9999999999997837,1.3529797136743317e-13,1.0811158714366967e-12,8.901671183970049e-14
random_hermitian,4,27,0.25,0.25,2.0130096275241443e-15,2.6485715214851073e-15,4.152566325629793e-16
random_hermitian,4,27,0.5,0.5000000000000004,1.4148507187684063e-15,2.4169001238668272e-15,1.9689747744785138e-16
random_hermitian,4,27,1.0,0.9999999999999991,9.21458266247099e-16,2.9816895286240067e-15,4.463939325353374e-16
random_hermitian,4,27,2.0,2.00000000000001,3.979374834163589e-15,1.7649361327950955e-14,1.581587248190009e-15
random_hermitian,4,27,4.0,3.9999999999998845,2.4337677769661778e-14,1.713405514046673e-13,1.5935465358562653e-14
random_hermitian,4,28,0.25,0.25000000000000033,2.881496317539486e-15,2.3217234024055457e-15,3.657692719394397e-16
random_hermitian,4,28,0.5,0.4999999999999999,2.216908732578897e-15,2.1871003929290184e-15,2.5672627469714566e-16
random_hermitian,4,28,1.0,1.0000000000000009,1.2175930038155944e-15,3.044158474342431e-15,2.8289827821848834e-16
random_hermitian,4,28,2.0,1.9999999999999964,1.743485984880577e-15,6.00303274757181e-15,6.944671890300941e-16
random_hermitian,4,28,4.0,3.9999999999999964,1.1426956449784358e-13,4.5340165605442456e-13,3.447254163215257e-14
random_hermitian,4,29,0.25,0.2500000000000004,2.6338381429361953e-15,2.7264193973337696e-15,3.230654201697931e-16
random_hermitian,4,29,0.5,0.5000000000000003,9.048541139916549e-16,1.9840724861461824e-15,2.5220509435559546e-16
random_hermitian,4,29,1.0,0.9999999999999991,1.0609475745752578e-15,2.6549952717386345e-15,3.4372747854842836e-16
random_hermitian,4,29,2.0,2.000000000000001,1.7748789991956044e-15,6.347132993503839e-15,4.924604944091907e-16
random_hermitian,4,29,4.0,3.999999999999897,2.3546347939036226e-14,1.8785110559057318e-13,1.3217534358643287e-14
random_hermitian,4,30,0.25,0.25000000000000044,4.0412772782364444e-15,4.745499439195357e-15,6.455528974203509e-16
random_hermitian,4,30,0.5,0.49999999999999994,2.7998479894140376e-15,3.75437926551082e-15,4.308278939022559e-16
random_hermitian,4,30,1.0,1.0,1.2974247260026511e-15,3.919864223976333e-15,4.732479342962022e-16
random_hermitian,4,30,2.0,1.9999999999999982,2.8746854291492883e-15,9.103887143715992e-15,9.805556472599507e-16
random_hermitian,4,30,4.0,3.9999999999994476,2.1016988997197879e-13,1.473302303591694e-12,1.0631854304226748e-13
random_hermitian,4,31,0.25,0.24999999999999986,4.097853996349176e-15,2.338807925736199e-15,2.73414719784053e-16
random_hermitian,4,31,0.5,0.4999999999999998,1.8274177668614443e-15,2.5349391347648065e-15,3.075018542444573e-16
random_hermitian,4,31,1.0,0.9999999999999996,7.858517534259813e-16,2.1005395454832934e-15,2.037328810317104e-16
random_hermitian,4,31,2.0,1.999999999999999,2.2039226541059406e-15,8.016584376324607e-15,8.43706192317479e-16
random_hermitian,4,31,4.0,3.9999999999999436,1.4750718079145563e-14,1.1280141732752594e-13,9.167190112584119e-15
random_hermitian,4,32,0.25,0.25,4.067875659518488e-15,3.642067896451949e-15,4.690989561192378e-16
random_hermitian,4,32,0.5,0.49999999999999983,2.2968978425038144e-15,3.780586552794891e-15,5.47686416388936e-16
random_hermitian,4,32,1.0,1.0000000000000007,1.9507256240832743e-15,4.7415553009180485e-15,4.597157856311168e-16
random_hermitian,4,32,2.0,1.9999999999999947,3.3346711165804998e-15,1.1675633266230784e-14,9.705593655592727e-16
random_hermitian,4,32,4.0,3.9999999999998597,9.775842922396342e-14,5.305653051658155e-13,4.243754886841699e-14
random_hermitian,4,33,0.25,0.24999999999999978,5.27421640961821e-15,2.796603353805275e-15,2.8027716177608706e-16
random_hermitian,4,33,0.5,0.49999999999999983,1.9471565911455697e-15,2.285401895480841e-15,1.8203532113890376e-16
random_hermitian,4,33,1.0,1.0,1.0619157614234974e-15,2.9594138458340873e-15,2.340686760719791e-16
random_hermitian,4,33,2.0,2.0000000000000178,5.251490762357583e-15,1.953058232469572e-14,9.522075341407094e-16
random_hermitian,4,33,4.0,4.000000000002407,3.542432453513569e-13,2.865580420692166e-12,1.52690952933938e-13
random_hermitian,4,34,0.25,0.24999999999999997,4.486105948083909e-15,2.265658190392045e-15,1.508586044189484e-16
random_hermitian,4,34,0.5,0.5000000000000006,1.571228421810961e-15,2.2015671001438884e-15,4.1220491822370935e-16
random_hermitian,4,34,1.0,0.999999999999999,1.4557222389459587e-15,3.198875244874301e-15,3.625215528676199e-16
random_hermitian,4,34,2.0,2.0000000000000013,3.0103423264020246e-15,9.351942315535497e-15,8.615331537092536e-16
random_hermitian,4,34,4.0,3.999999999997833,4.3364075934060833e-13,3.226670063455521e-12,2.412338622767407e-13
random_hermitian,4,35,0.25,0.2500000000000001,3.03439893692458e-15,2.2070936349860863e-15,3.0663023277268493e-16
random_hermitian,4,35,0.5,0.5000000000000006,2.0796782511789635e-15,2.6148829290405182e-15,2.674228216899567e-16
random_hermitian,4,35,1.0,1.0000000000000007,1.160376035264942e-15,2.047976067597339e-15,2.7919203712638964e-16
random_hermitian,4,35,2.0,2.0000000000000098,5.104949302845468e-15,1.864036669057697e-14,1.643039143266661e-15
random_hermitian,4,35,4.0,4.000000000000049,1.390648613126569e-14,8.42064479466382e-14,6.761746260421924e-15
random_hermitian,4,36,0.25,0.2500000000000003,3.848494098858438e-15,2.22153585093778e-15,3.3988543934692175e-16
random_hermitian,4,36,0.5,0.4999999999999999,1.5765878536733922e-15,2.0998926759377823e-15,1.7599852057701827e-16
random_hermitian,4,36,1.0,0.9999999999999998,1.0550199700642158e-15,3.387156803326644e-15,4.032218959988264e-16
random_hermitian,4,36,2.0,2.000000000000005,1.4711569921178168e-15,4.785699338384102e-15,3.6798175606322308e-16
random_hermitian,4,36,4.0,3.9999999999994547,5.796048587750526e-14,4.254140484491268e-13,3.527824261203056e-14
random_hermitian,4,37,0.25,0.24999999999999933,3.522315757290786e-15,2.7990235057525367e-15,2.4892324464500157e-16
random_hermitian,4,37,0.5,0.4999999999999999,1.943500448223002e-15,2.122757149257688e-15,1.985513786764115e-16
random_hermitian,4,37,1.0,0.9999999999999991,1.2094892159021642e-15,2.95288867496152e-15,1.8170386168180996e-16
random_hermitian,4,37,2.0,1.9999999999999947,2.8574028933716772e-15,9.777971118897e-15,8.774528172722271e-16
random_hermitian,4,37,4.0,4.000000000000317,8.771426087322494e-14,5.729556117268826e-13,4.027264849548479e-14
random_hermitian,4,38,0.25,0.2500000000000005,2.614940610711229e-15,2.2653312672337873e-15,2.66063671476905e-16
random_hermitian,4,38,0.5,0.5000000000000007,1.3982096571560935e-15,1.5840243566122663e-15,1.8982807147428072e-16
random_hermitian,4,38,1.0,0.9999999999999999,8.720533281875797e-16,1.844308803692631e-15,2.4947953193722017e-16
random_hermitian,4,38,2.0,2.0000000000000013,1.2242252975419286e-15,5.308580362629958e-15,4.647440545505929e-16
random_hermitian,4,38,4.0,4.000000000000632,2.0570951982353424e-13,1.6402046214770158e-12,9.378484824657443e-14
random_hermitian,4,39,0.25,0.24999999999999958,2.39352129450807e-15,2.730215065860633e-15,3.6983849818684057e-16
random_hermitian,4,39,0.5,0.4999999999999997,8.559397050268901e-16,1.7179876194613275e-15,2.7721515940137584e-16
random_hermitian,4,39,1.0,0.9999999999999996,1.1531113542008295e-15,1.8860585925387528e-15,1.6621523084529396e-16
random_hermitian,4,39,2.0,1.9999999999999922,4.92228955525939e-15,1.809936031820074e-14,1.4253807563905434e-15
random_hermitian,4,39,4.0,3.9999999999984075,3.706710920804295e-13,2.7138518643304797e-12,1.9918152567243098e-13
random_hermitian,4,40,0.25,0.24999999999999978,3.04548492656449e-15,2.9837799611052294e-15,1.721248626878361e-16
random_hermitian,4,40,0.5,0.49999999999999933,2.324202070426656e-15,2.746896144519425e-15,2.7015259301311634e-16
random_hermitian,4,40,1.0,0.9999999999999996,1.8485031356405836e-15,2.6693977832300327e-15,2.1773200619314297e-16
random_hermitian,4,40,2.0,2.0000000000000018,2.179116690100197e-15,7.571720276236476e-15,8.475797229106081e-16
random_hermitian,4,40,4.0,4.000000000000422,8.263094644566683e-14,6.205978695743704e-13,5.5702567520324736e-14
random_hermitian,4,41,0.25,0.2500000000000005,2.6246222872939133e-15,2.0051038467538637e-15,1.2367985648478317e-16
random_hermitian,4,41,0.5,0.5000000000000003,1.5785983631388937e-15,3.157465739927428e-15,3.472008665986652e-16
random_hermitian,4,41,1.0,0.9999999999999999,1.1354636454257698e-15,3.224900708682578e-15,3.153152736203555e-16
random_hermitian,4,41,2.0,2.000000000000002,1.7291286441556778e-15,4.780667855353168e-15,4.3944853633897236e-16
random_hermitian,4,41,4.0,4.000000000000198,4.9397510776739985e-14,3.2467640337621227e-13,2.854378255709058e-14
random_hermitian,4,42,0.25,0.24999999999999997,3.4642940323659463e-15,1.7959262950752457e-15,1.8415193037185445e-16
random_hermitian,4,42,0.5,0.5000000000000006,2.2000848904954993e-15,3.0240712952438117e-15,3.145003707240144e-16
random_hermitian,4,42,1.0,0.9999999999999998,1.218576567403707e-15,3.1015500164938388e-15,2.8721683821931615e-16
random_hermitian,4,42,2.0,1.9999999999999998,5.451920722496234e-15,1.7143613088038514e-14,1.490714447417524e-15
random_hermitian,4,42,4.0,3.9999999999975606,5.962246474841694e-13,4.612768061145725e-12,3.4668971166528585e-13
random_hermitian,4,43,0.25,0.2499999999999999,3.1125947600826824e-15,2.336470664275714e-15,2.487976996226863e-16
random_hermitian,4,43,0.5,0.5000000000000002,1.9060246069624206e-15,2.8793196103413654e-15,2.0307244986312572e-16
random_hermitian,4,43,1.0,1.0000000000000016,1.6591358200920947e-15,3.4150638897729785e-15,4.186268622055443e-16
random_hermitian,4,43,2.0,2.000000000000001,3.788928357987211e-15,1.3524247204502248e-14,1.1276005983638582e-15
random_hermitian,4,43,4.0,4.000000000000226,1.387933245841182e-13,9.610137833475884e-13,6.623834435240907e-14
random_hermitian,4,44,0.25,0.24999999999999983,2.832143043166626e-15,1.977015685608393e-15,1.5187726346833008e-16
random_hermitian,4,44,0.5,0.5,1.2014787713012134e-15,2.2341244140546765e-15,2.437509481229998e-16
