stage,seed,negative_class,metric,score,direct_edge,mechanism,T_iso,T_floor,T_pers
confirmatory,10118,nonstationary_drift,pca_rank1_explained_variance,0.29448211879689606,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10118,nonstationary_drift,spectral_coherence,0.13481978731215274,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10118,nonstationary_drift,autocorrelation_persistence,0.24980990879893403,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10118,nonstationary_drift,linear_CKA,0.2789962377435091,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10118,nonstationary_drift,VAR_ARX_predictive,0.051260603628011214,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10118,finite_sample_spurious,correlon_v1,0.0,False,max_of_eight_independent_AR097_candidates,0.03244688554225711,-0.03402960900550408,-0.03185977886371988
confirmatory,10118,finite_sample_spurious,pearson,0.20157714499113497,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10118,finite_sample_spurious,mutual_information,0.10725149839759107,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10118,finite_sample_spurious,largest_covariance_eigenvalue,2.650099526228298,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10118,finite_sample_spurious,pca_rank1_explained_variance,0.22084162718569147,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10118,finite_sample_spurious,spectral_coherence,0.14234426654965976,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10118,finite_sample_spurious,autocorrelation_persistence,0.9557164416112962,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10118,finite_sample_spurious,linear_CKA,0.19637117947682117,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10118,finite_sample_spurious,VAR_ARX_predictive,0.03870757399721214,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10118,mixture_without_relational_mechanism,correlon_v1,0.3493663680244935,False,blockwise_changing_common_factor_mixture,0.21347310248465787,0.5717669237294096,0.33213603379870094
confirmatory,10118,mixture_without_relational_mechanism,pearson,0.14072551897797897,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10118,mixture_without_relational_mechanism,mutual_information,0.04217334595140365,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10118,mixture_without_relational_mechanism,largest_covariance_eigenvalue,2.085556700313557,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10118,mixture_without_relational_mechanism,pca_rank1_explained_variance,0.1737963916927964,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10118,mixture_without_relational_mechanism,spectral_coherence,0.1626907565065264,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10118,mixture_without_relational_mechanism,autocorrelation_persistence,0.17070749757567552,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10118,mixture_without_relational_mechanism,linear_CKA,0.11188407269561645,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10118,mixture_without_relational_mechanism,VAR_ARX_predictive,0.04704915234295626,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10119,independent_noise,correlon_v1,0.0,False,independent_noise,-0.00844396178286981,-0.0017323606952924925,0.0820390807667929
confirmatory,10119,independent_noise,pearson,0.06231389036005729,False,independent_noise,,,
confirmatory,10119,independent_noise,mutual_information,0.0124557926928488,False,independent_noise,,,
confirmatory,10119,independent_noise,largest_covariance_eigenvalue,1.3664197470797164,False,independent_noise,,,
confirmatory,10119,independent_noise,pca_rank1_explained_variance,0.11386831225664301,False,independent_noise,,,
confirmatory,10119,independent_noise,spectral_coherence,0.15732335634948205,False,independent_noise,,,
confirmatory,10119,independent_noise,autocorrelation_persistence,0.7080741164253923,False,independent_noise,,,
confirmatory,10119,independent_noise,linear_CKA,0.022651870692173753,False,independent_noise,,,
confirmatory,10119,independent_noise,VAR_ARX_predictive,0.037851910552447854,False,independent_noise,,,
confirmatory,10119,common_driver,correlon_v1,0.4863590438596326,False,latent_AR1_common_driver,0.27162051562970413,0.8708661751696773,0.5106573114557832
confirmatory,10119,common_driver,pearson,0.34370428688461624,False,latent_AR1_common_driver,,,
confirmatory,10119,common_driver,mutual_information,0.09600896164506023,False,latent_AR1_common_driver,,,
confirmatory,10119,common_driver,largest_covariance_eigenvalue,4.582266571088488,False,latent_AR1_common_driver,,,
confirmatory,10119,common_driver,pca_rank1_explained_variance,0.3818555475907072,False,latent_AR1_common_driver,,,
confirmatory,10119,common_driver,spectral_coherence,0.2365034393678762,False,latent_AR1_common_driver,,,
confirmatory,10119,common_driver,autocorrelation_persistence,0.6846927658151953,False,latent_AR1_common_driver,,,
confirmatory,10119,common_driver,linear_CKA,0.4681693315247245,False,latent_AR1_common_driver,,,
confirmatory,10119,common_driver,VAR_ARX_predictive,0.040639445542600405,False,latent_AR1_common_driver,,,
confirmatory,10119,matched_low_rank,correlon_v1,0.5818509905831043,False,iid_rank1_common_factor,0.38779767733336057,0.8730082592823607,0.6929058237032328
confirmatory,10119,matched_low_rank,pearson,0.3075101977276223,False,iid_rank1_common_factor,,,
confirmatory,10119,matched_low_rank,mutual_information,0.08304193830993256,False,iid_rank1_common_factor,,,
confirmatory,10119,matched_low_rank,largest_covariance_eigenvalue,4.196309766033112,False,iid_rank1_common_factor,,,
confirmatory,10119,matched_low_rank,pca_rank1_explained_variance,0.34969248050275925,False,iid_rank1_common_factor,,,
confirmatory,10119,matched_low_rank,spectral_coherence,0.6148932204338439,False,iid_rank1_common_factor,,,
confirmatory,10119,matched_low_rank,autocorrelation_persistence,0.02114755163253362,False,iid_rank1_common_factor,,,
confirmatory,10119,matched_low_rank,linear_CKA,0.3995870849373727,False,iid_rank1_common_factor,,,
confirmatory,10119,matched_low_rank,VAR_ARX_predictive,0.03173012597858965,False,iid_rank1_common_factor,,,
confirmatory,10119,matched_spectrum,correlon_v1,0.0,False,independent_phase_randomized_target_spectra,0.014312429618109274,-0.05625999615490397,-0.07453396692903311
confirmatory,10119,matched_spectrum,pearson,0.06345311118207947,False,independent_phase_randomized_target_spectra,,,
confirmatory,10119,matched_spectrum,mutual_information,0.012282422792628811,False,independent_phase_randomized_target_spectra,,,
confirmatory,10119,matched_spectrum,largest_covariance_eigenvalue,1.3288141763203833,False,independent_phase_randomized_target_spectra,,,
confirmatory,10119,matched_spectrum,pca_rank1_explained_variance,0.11073451469336526,False,independent_phase_randomized_target_spectra,,,
confirmatory,10119,matched_spectrum,spectral_coherence,0.12206737180911319,False,independent_phase_randomized_target_spectra,,,
confirmatory,10119,matched_spectrum,autocorrelation_persistence,0.6030901237769309,False,independent_phase_randomized_target_spectra,,,
confirmatory,10119,matched_spectrum,linear_CKA,0.023854120644214095,False,independent_phase_randomized_target_spectra,,,
confirmatory,10119,matched_spectrum,VAR_ARX_predictive,0.03327356507338636,False,independent_phase_randomized_target_spectra,,,
confirmatory,10119,matched_autocorrelation,correlon_v1,0.09915563914758842,False,separate_VAR1_autocorrelation_match,0.04398967294710446,0.22350338422813693,0.10295950347624777
confirmatory,10119,matched_autocorrelation,pearson,0.06742638961561576,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10119,matched_autocorrelation,mutual_information,0.013410723250662504,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10119,matched_autocorrelation,largest_covariance_eigenvalue,1.610098083390266,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10119,matched_autocorrelation,pca_rank1_explained_variance,0.13417484028252213,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10119,matched_autocorrelation,spectral_coherence,0.160035977035454,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10119,matched_autocorrelation,autocorrelation_persistence,0.5877870119739855,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10119,matched_autocorrelation,linear_CKA,0.025753382405798976,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10119,matched_autocorrelation,VAR_ARX_predictive,0.02756570423634158,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10119,switching_mode,correlon_v1,0.0,False,switching_direct_edge,-0.030478822280370035,0.1474456842770447,0.06569190455486729
confirmatory,10119,switching_mode,pearson,0.05298446669244245,False,switching_direct_edge,,,
confirmatory,10119,switching_mode,mutual_information,0.008152273840002389,False,switching_direct_edge,,,
confirmatory,10119,switching_mode,largest_covariance_eigenvalue,1.3842575804293829,False,switching_direct_edge,,,
confirmatory,10119,switching_mode,pca_rank1_explained_variance,0.11535479836911523,False,switching_direct_edge,,,
confirmatory,10119,switching_mode,spectral_coherence,0.10768901659454808,False,switching_direct_edge,,,
confirmatory,10119,switching_mode,autocorrelation_persistence,0.6071295213777732,False,switching_direct_edge,,,
confirmatory,10119,switching_mode,linear_CKA,0.016482797018377755,False,switching_direct_edge,,,
confirmatory,10119,switching_mode,VAR_ARX_predictive,0.03448190350479141,False,switching_direct_edge,,,
confirmatory,10119,transient_mode,correlon_v1,0.02770078685334036,False,transient_direct_edge,0.012547424056166212,0.06115467117867125,0.0681772557123117
confirmatory,10119,transient_mode,pearson,0.05311075886475307,False,transient_direct_edge,,,
confirmatory,10119,transient_mode,mutual_information,0.008051890216262736,False,transient_direct_edge,,,
confirmatory,10119,transient_mode,largest_covariance_eigenvalue,1.4764863586572918,False,transient_direct_edge,,,
confirmatory,10119,transient_mode,pca_rank1_explained_variance,0.12304052988810767,False,transient_direct_edge,,,
confirmatory,10119,transient_mode,spectral_coherence,0.10643732485463515,False,transient_direct_edge,,,
confirmatory,10119,transient_mode,autocorrelation_persistence,0.6101369713827488,False,transient_direct_edge,,,
confirmatory,10119,transient_mode,linear_CKA,0.016491449017964375,False,transient_direct_edge,,,
confirmatory,10119,transient_mode,VAR_ARX_predictive,0.033314087713647245,False,transient_direct_edge,,,
confirmatory,10119,nonstationary_drift,correlon_v1,0.0,False,shared_deterministic_nonstationary_drift,-0.01364879830929333,-0.032395695219309406,0.11103697668075779
confirmatory,10119,nonstationary_drift,pearson,0.2577402453639236,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10119,nonstationary_drift,mutual_information,0.06471778404544803,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10119,nonstationary_drift,largest_covariance_eigenvalue,3.660986222489157,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10119,nonstationary_drift,pca_rank1_explained_variance,0.30508218520742997,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10119,nonstationary_drift,spectral_coherence,0.160997751208772,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10119,nonstationary_drift,autocorrelation_persistence,0.24652304957041538,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10119,nonstationary_drift,linear_CKA,0.30865678026510723,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10119,nonstationary_drift,VAR_ARX_predictive,0.04477139644345546,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10119,finite_sample_spurious,correlon_v1,0.0,False,max_of_eight_independent_AR097_candidates,-0.009653080268156727,-0.00032585467069637386,0.004750577284765856
confirmatory,10119,finite_sample_spurious,pearson,0.2399812402542099,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10119,finite_sample_spurious,mutual_information,0.1655747608194612,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10119,finite_sample_spurious,largest_covariance_eigenvalue,2.35730458064597,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10119,finite_sample_spurious,pca_rank1_explained_variance,0.19644204838716411,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10119,finite_sample_spurious,spectral_coherence,0.12265350346861807,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10119,finite_sample_spurious,autocorrelation_persistence,0.9602376750838982,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10119,finite_sample_spurious,linear_CKA,0.3038269750155057,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10119,finite_sample_spurious,VAR_ARX_predictive,0.03771228853406905,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10119,mixture_without_relational_mechanism,correlon_v1,0.06345891058631618,False,blockwise_changing_common_factor_mixture,0.23873947947785124,0.016867898604829096,0.2977755841455821
confirmatory,10119,mixture_without_relational_mechanism,pearson,0.12696161725223118,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10119,mixture_without_relational_mechanism,mutual_information,0.040005724391592556,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10119,mixture_without_relational_mechanism,largest_covariance_eigenvalue,1.8018064775087252,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10119,mixture_without_relational_mechanism,pca_rank1_explained_variance,0.1501505397923938,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10119,mixture_without_relational_mechanism,spectral_coherence,0.18271345206685077,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10119,mixture_without_relational_mechanism,autocorrelation_persistence,0.1838647220484393,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10119,mixture_without_relational_mechanism,linear_CKA,0.09267670119906424,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10119,mixture_without_relational_mechanism,VAR_ARX_predictive,0.057887440353956876,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10120,independent_noise,correlon_v1,0.013760010708762774,False,independent_noise,0.008713566403712333,0.021729092995102506,-0.014736558817728007
confirmatory,10120,independent_noise,pearson,0.083098206452137,False,independent_noise,,,
confirmatory,10120,independent_noise,mutual_information,0.02078892900051632,False,independent_noise,,,
confirmatory,10120,independent_noise,largest_covariance_eigenvalue,1.591103479291322,False,independent_noise,,,
confirmatory,10120,independent_noise,pca_rank1_explained_variance,0.13259195660761017,False,independent_noise,,,
confirmatory,10120,independent_noise,spectral_coherence,0.13830119467538235,False,independent_noise,,,
confirmatory,10120,independent_noise,autocorrelation_persistence,0.7037896673477344,False,independent_noise,,,
confirmatory,10120,independent_noise,linear_CKA,0.04020964044877908,False,independent_noise,,,
confirmatory,10120,independent_noise,VAR_ARX_predictive,0.029453104009321884,False,independent_noise,,,
confirmatory,10120,common_driver,correlon_v1,0.48528407249428507,False,latent_AR1_common_driver,0.2828113673648175,0.8327127484690187,0.5766476346387295
confirmatory,10120,common_driver,pearson,0.39961886736385765,False,latent_AR1_common_driver,,,
confirmatory,10120,common_driver,mutual_information,0.11004857412173685,False,latent_AR1_common_driver,,,
confirmatory,10120,common_driver,largest_covariance_eigenvalue,5.215289665913117,False,latent_AR1_common_driver,,,
confirmatory,10120,common_driver,pca_rank1_explained_variance,0.43460747215942624,False,latent_AR1_common_driver,,,
confirmatory,10120,common_driver,spectral_coherence,0.23734514528968756,False,latent_AR1_common_driver,,,
confirmatory,10120,common_driver,autocorrelation_persistence,0.7076702284864363,False,latent_AR1_common_driver,,,
confirmatory,10120,common_driver,linear_CKA,0.5608250126541933,False,latent_AR1_common_driver,,,
confirmatory,10120,common_driver,VAR_ARX_predictive,0.04345398443863141,False,latent_AR1_common_driver,,,
confirmatory,10120,matched_low_rank,correlon_v1,0.6778811803427489,False,iid_rank1_common_factor,0.485998493797294,0.9455232897378933,0.6855801066431154
confirmatory,10120,matched_low_rank,pearson,0.38230906459849523,False,iid_rank1_common_factor,,,
confirmatory,10120,matched_low_rank,mutual_information,0.09239586679128142,False,iid_rank1_common_factor,,,
confirmatory,10120,matched_low_rank,largest_covariance_eigenvalue,5.10881218516889,False,iid_rank1_common_factor,,,
confirmatory,10120,matched_low_rank,pca_rank1_explained_variance,0.42573434876407434,False,iid_rank1_common_factor,,,
confirmatory,10120,matched_low_rank,spectral_coherence,0.6916329426701128,False,iid_rank1_common_factor,,,
confirmatory,10120,matched_low_rank,autocorrelation_persistence,0.023781993724850722,False,iid_rank1_common_factor,,,
confirmatory,10120,matched_low_rank,linear_CKA,0.5161320177159526,False,iid_rank1_common_factor,,,
confirmatory,10120,matched_low_rank,VAR_ARX_predictive,0.027780185340171515,False,iid_rank1_common_factor,,,
confirmatory,10120,matched_spectrum,correlon_v1,0.0,False,independent_phase_randomized_target_spectra,0.005664372414919169,-0.028419132267184344,0.014277275145976098
confirmatory,10120,matched_spectrum,pearson,0.06537357409293425,False,independent_phase_randomized_target_spectra,,,
confirmatory,10120,matched_spectrum,mutual_information,0.012368024969899305,False,independent_phase_randomized_target_spectra,,,
confirmatory,10120,matched_spectrum,largest_covariance_eigenvalue,1.3803048570251752,False,independent_phase_randomized_target_spectra,,,
confirmatory,10120,matched_spectrum,pca_rank1_explained_variance,0.11502540475209796,False,independent_phase_randomized_target_spectra,,,
confirmatory,10120,matched_spectrum,spectral_coherence,0.12545011501391531,False,independent_phase_randomized_target_spectra,,,
confirmatory,10120,matched_spectrum,autocorrelation_persistence,0.5971228899802016,False,independent_phase_randomized_target_spectra,,,
confirmatory,10120,matched_spectrum,linear_CKA,0.025366002280493658,False,independent_phase_randomized_target_spectra,,,
confirmatory,10120,matched_spectrum,VAR_ARX_predictive,0.030637048663050614,False,independent_phase_randomized_target_spectra,,,
confirmatory,10120,matched_autocorrelation,correlon_v1,0.02177983678618244,False,separate_VAR1_autocorrelation_match,0.00488426304658135,0.09712034055265845,0.09292332441502493
confirmatory,10120,matched_autocorrelation,pearson,0.060094345452621115,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10120,matched_autocorrelation,mutual_information,0.012033361005625465,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10120,matched_autocorrelation,largest_covariance_eigenvalue,1.6417600656086397,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10120,matched_autocorrelation,pca_rank1_explained_variance,0.13681333880071994,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10120,matched_autocorrelation,spectral_coherence,0.1458005995559137,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10120,matched_autocorrelation,autocorrelation_persistence,0.5986955567545204,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10120,matched_autocorrelation,linear_CKA,0.020260309359673035,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10120,matched_autocorrelation,VAR_ARX_predictive,0.032233780153544445,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10120,switching_mode,correlon_v1,0.0,False,switching_direct_edge,-0.012414325318723829,0.05034409502446066,0.060467983276505155
confirmatory,10120,switching_mode,pearson,0.08016985790021654,False,switching_direct_edge,,,
confirmatory,10120,switching_mode,mutual_information,0.016785940566085178,False,switching_direct_edge,,,
confirmatory,10120,switching_mode,largest_covariance_eigenvalue,1.5507861488524688,False,switching_direct_edge,,,
confirmatory,10120,switching_mode,pca_rank1_explained_variance,0.12923217907103907,False,switching_direct_edge,,,
confirmatory,10120,switching_mode,spectral_coherence,0.13102306232259325,False,switching_direct_edge,,,
confirmatory,10120,switching_mode,autocorrelation_persistence,0.6088981608569176,False,switching_direct_edge,,,
confirmatory,10120,switching_mode,linear_CKA,0.03750679495568869,False,switching_direct_edge,,,
confirmatory,10120,switching_mode,VAR_ARX_predictive,0.039464033319482394,False,switching_direct_edge,,,
confirmatory,10120,transient_mode,correlon_v1,0.02440439743058397,False,transient_direct_edge,0.033245372948086785,0.01791451143832537,0.05897222235789784
confirmatory,10120,transient_mode,pearson,0.07394721544795095,False,transient_direct_edge,,,
confirmatory,10120,transient_mode,mutual_information,0.016815620680985077,False,transient_direct_edge,,,
confirmatory,10120,transient_mode,largest_covariance_eigenvalue,1.4325894370769117,False,transient_direct_edge,,,
confirmatory,10120,transient_mode,pca_rank1_explained_variance,0.11938245308974266,False,transient_direct_edge,,,
confirmatory,10120,transient_mode,spectral_coherence,0.14097514693088214,False,transient_direct_edge,,,
confirmatory,10120,transient_mode,autocorrelation_persistence,0.6080842061368145,False,transient_direct_edge,,,
confirmatory,10120,transient_mode,linear_CKA,0.03230357502034542,False,transient_direct_edge,,,
confirmatory,10120,transient_mode,VAR_ARX_predictive,0.035095783964601945,False,transient_direct_edge,,,
confirmatory,10120,nonstationary_drift,correlon_v1,0.02830177983859198,False,shared_deterministic_nonstationary_drift,0.0041602443237062775,0.19253454357664862,0.06638483433451048
confirmatory,10120,nonstationary_drift,pearson,0.25723739181267535,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10120,nonstationary_drift,mutual_information,0.0632791943131763,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10120,nonstationary_drift,largest_covariance_eigenvalue,3.7463879543952974,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10120,nonstationary_drift,pca_rank1_explained_variance,0.3121989961996083,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10120,nonstationary_drift,spectral_coherence,0.15286055474111018,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10120,nonstationary_drift,autocorrelation_persistence,0.25375904613902084,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10120,nonstationary_drift,linear_CKA,0.29900774135484126,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10120,nonstationary_drift,VAR_ARX_predictive,0.04171932946723633,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10120,finite_sample_spurious,correlon_v1,0.03862429709573227,False,max_of_eight_independent_AR097_candidates,0.020368065382010525,0.07324388930217257,0.06701632940568053
confirmatory,10120,finite_sample_spurious,pearson,0.2399812402542099,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10120,finite_sample_spurious,mutual_information,0.1655747608194612,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10120,finite_sample_spurious,largest_covariance_eigenvalue,2.35730458064597,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10120,finite_sample_spurious,pca_rank1_explained_variance,0.19644204838716411,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10120,finite_sample_spurious,spectral_coherence,0.12265350346861807,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10120,finite_sample_spurious,autocorrelation_persistence,0.9602376750838982,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10120,finite_sample_spurious,linear_CKA,0.3038269750155057,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10120,finite_sample_spurious,VAR_ARX_predictive,0.03771228853406905,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10120,mixture_without_relational_mechanism,correlon_v1,0.23705491684795169,False,blockwise_changing_common_factor_mixture,0.18897252305536025,0.29737145217311156,0.19608135805978238
confirmatory,10120,mixture_without_relational_mechanism,pearson,0.12057740062357873,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10120,mixture_without_relational_mechanism,mutual_information,0.03563271016408964,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10120,mixture_without_relational_mechanism,largest_covariance_eigenvalue,1.6770960491613989,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10120,mixture_without_relational_mechanism,pca_rank1_explained_variance,0.13975800409678332,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10120,mixture_without_relational_mechanism,spectral_coherence,0.1069993874986723,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10120,mixture_without_relational_mechanism,autocorrelation_persistence,0.18810071563971487,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10120,mixture_without_relational_mechanism,linear_CKA,0.08302363912690187,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10120,mixture_without_relational_mechanism,VAR_ARX_predictive,0.05233445695882594,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10121,independent_noise,correlon_v1,0.0029576072680875883,False,independent_noise,0.003547327536903469,0.002465924181300816,0.03405896799963143
confirmatory,10121,independent_noise,pearson,0.050264223490534644,False,independent_noise,,,
confirmatory,10121,independent_noise,mutual_information,0.007665947145471752,False,independent_noise,,,
confirmatory,10121,independent_noise,largest_covariance_eigenvalue,1.3838631382352624,False,independent_noise,,,
confirmatory,10121,independent_noise,pca_rank1_explained_variance,0.11532192818627189,False,independent_noise,,,
confirmatory,10121,independent_noise,spectral_coherence,0.13289939938963347,False,independent_noise,,,
confirmatory,10121,independent_noise,autocorrelation_persistence,0.69766808345272,False,independent_noise,,,
confirmatory,10121,independent_noise,linear_CKA,0.014722953919201805,False,independent_noise,,,
confirmatory,10121,independent_noise,VAR_ARX_predictive,0.03137623483565921,False,independent_noise,,,
confirmatory,10121,common_driver,correlon_v1,0.503087520891116,False,latent_AR1_common_driver,0.3137634441667282,0.8066492715508244,0.5387683120269158
confirmatory,10121,common_driver,pearson,0.3351272937159015,False,latent_AR1_common_driver,,,
confirmatory,10121,common_driver,mutual_information,0.10134093477797912,False,latent_AR1_common_driver,,,
confirmatory,10121,common_driver,largest_covariance_eigenvalue,4.519729057549262,False,latent_AR1_common_driver,,,
confirmatory,10121,common_driver,pca_rank1_explained_variance,0.37664408812910516,False,latent_AR1_common_driver,,,
confirmatory,10121,common_driver,spectral_coherence,0.22355006552972043,False,latent_AR1_common_driver,,,
confirmatory,10121,common_driver,autocorrelation_persistence,0.6822720874423863,False,latent_AR1_common_driver,,,
confirmatory,10121,common_driver,linear_CKA,0.44415085001835963,False,latent_AR1_common_driver,,,
confirmatory,10121,common_driver,VAR_ARX_predictive,0.04264064259484335,False,latent_AR1_common_driver,,,
confirmatory,10121,matched_low_rank,correlon_v1,0.5411049551704958,False,iid_rank1_common_factor,0.39140856555614845,0.7480535641677526,0.6556384868287706
confirmatory,10121,matched_low_rank,pearson,0.30805298682190296,False,iid_rank1_common_factor,,,
confirmatory,10121,matched_low_rank,mutual_information,0.07940602500205673,False,iid_rank1_common_factor,,,
confirmatory,10121,matched_low_rank,largest_covariance_eigenvalue,4.233624367891492,False,iid_rank1_common_factor,,,
confirmatory,10121,matched_low_rank,pca_rank1_explained_variance,0.35280203065762455,False,iid_rank1_common_factor,,,
confirmatory,10121,matched_low_rank,spectral_coherence,0.6107514032803437,False,iid_rank1_common_factor,,,
confirmatory,10121,matched_low_rank,autocorrelation_persistence,0.025747573572447346,False,iid_rank1_common_factor,,,
confirmatory,10121,matched_low_rank,linear_CKA,0.3986630485647961,False,iid_rank1_common_factor,,,
confirmatory,10121,matched_low_rank,VAR_ARX_predictive,0.0308107184102977,False,iid_rank1_common_factor,,,
confirmatory,10121,matched_spectrum,correlon_v1,0.0,False,independent_phase_randomized_target_spectra,-0.008036458876093722,-0.02489209782049344,-0.03648426658446757
confirmatory,10121,matched_spectrum,pearson,0.04872720275138878,False,independent_phase_randomized_target_spectra,,,
confirmatory,10121,matched_spectrum,mutual_information,0.006735521287526303,False,independent_phase_randomized_target_spectra,,,
confirmatory,10121,matched_spectrum,largest_covariance_eigenvalue,1.4233814380450824,False,independent_phase_randomized_target_spectra,,,
confirmatory,10121,matched_spectrum,pca_rank1_explained_variance,0.11861511983709017,False,independent_phase_randomized_target_spectra,,,
confirmatory,10121,matched_spectrum,spectral_coherence,0.11865631128822098,False,independent_phase_randomized_target_spectra,,,
confirmatory,10121,matched_spectrum,autocorrelation_persistence,0.6134629464345537,False,independent_phase_randomized_target_spectra,,,
confirmatory,10121,matched_spectrum,linear_CKA,0.01391511456137292,False,independent_phase_randomized_target_spectra,,,
confirmatory,10121,matched_spectrum,VAR_ARX_predictive,0.028875949150006464,False,independent_phase_randomized_target_spectra,,,
confirmatory,10121,matched_autocorrelation,correlon_v1,0.020801875495324883,False,separate_VAR1_autocorrelation_match,0.005409573082975225,0.07999115965081041,0.021822650603601723
confirmatory,10121,matched_autocorrelation,pearson,0.06345805604247556,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10121,matched_autocorrelation,mutual_information,0.012820947978212871,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10121,matched_autocorrelation,largest_covariance_eigenvalue,1.6090607648588366,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10121,matched_autocorrelation,pca_rank1_explained_variance,0.1340883970715697,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10121,matched_autocorrelation,spectral_coherence,0.1433480786861841,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10121,matched_autocorrelation,autocorrelation_persistence,0.5896205316406287,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10121,matched_autocorrelation,linear_CKA,0.023011967231637478,False,separate_VAR1_autocorrelation_match,,,
