stage,seed,target_class,metric,base_score,P,D,Delta,weakest_preserve_transform,strongest_destroy_transform,T_iso,T_floor,T_pers
pilot,11,history_dependent_relational_mode,mutual_information,0.00916587063900065,0.9869377786025766,1.0,-0.013062221397423412,P5_observation_noise,D2_phase_randomization,,,
pilot,11,history_dependent_relational_mode,largest_covariance_eigenvalue,1.4049503115734685,0.8450704177045614,1.0,-0.15492958229543863,P7_coarse_graining,D1_temporal_shuffle,,,
pilot,11,history_dependent_relational_mode,pca_rank1_explained_variance,0.11707919263112235,0.9999999999999992,1.0,-7.771561172376096e-16,P3_affine_offset,D1_temporal_shuffle,,,
pilot,11,history_dependent_relational_mode,spectral_coherence,0.12709417260279138,0.8574260108763789,1.0,-0.14257398912362107,P2_global_scaling,D2_phase_randomization,,,
pilot,11,history_dependent_relational_mode,autocorrelation_persistence,0.5994581884720896,0.7908134518829536,1.0,-0.2091865481170464,P7_coarse_graining,D5_source_swap,,,
pilot,11,history_dependent_relational_mode,linear_CKA,0.01715479044766725,0.6551204697754516,1.0,-0.3448795302245484,P2_global_scaling,D2_phase_randomization,,,
pilot,11,history_dependent_relational_mode,VAR_ARX_predictive,0.03130643641553915,0.9624557668674902,1.0,-0.03754423313250976,P5_observation_noise,D3_IAAFT_surrogate,,,
pilot,12,persistent_shared_mode,correlon_v1,0.31180229378319835,0.9985806630799192,1.0,-0.0014193369200807826,P2_global_scaling,D6_common_driver_replacement,0.1410199859060448,0.6894105809458642,0.46792302663663654
pilot,12,persistent_shared_mode,pearson,0.1757278507577287,0.8789526753421929,0.7011625006540099,0.17779017468818303,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,12,persistent_shared_mode,mutual_information,0.06724374971434999,0.9756022305747025,0.4303965294957709,0.5452057010789316,P5_observation_noise,D6_common_driver_replacement,,,
pilot,12,persistent_shared_mode,largest_covariance_eigenvalue,2.526179595046208,0.952243671623352,0.8625161430930403,0.08972752853031174,P7_coarse_graining,D5_source_swap,,,
pilot,12,persistent_shared_mode,pca_rank1_explained_variance,0.21051496625385066,0.9955079760481189,0.8625161430930405,0.13299183295507844,P5_observation_noise,D5_source_swap,,,
pilot,12,persistent_shared_mode,spectral_coherence,0.19243295447997594,0.6313677670120604,1.0,-0.36863223298793957,P2_global_scaling,D6_common_driver_replacement,,,
pilot,12,persistent_shared_mode,autocorrelation_persistence,0.6851596903413778,0.8497930727873383,1.0,-0.1502069272126617,P7_coarse_graining,D5_source_swap,,,
pilot,12,persistent_shared_mode,linear_CKA,0.17097748643288152,0.6890907138715819,0.5071238009205375,0.1819669129510444,P2_global_scaling,D6_common_driver_replacement,,,
pilot,12,persistent_shared_mode,VAR_ARX_predictive,0.04929355761440907,0.9488630027431426,0.9002003621034106,0.048662640639732024,P2_global_scaling,D6_common_driver_replacement,,,
pilot,12,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D1_temporal_shuffle,0.026343552284216226,-0.04914312489034367,0.11110229366377283
pilot,12,direct_coupling_SCM,pearson,0.08349830251940984,0.9675004503030822,1.0,-0.03249954969691782,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,12,direct_coupling_SCM,mutual_information,0.01680188676689054,0.9679092961307229,0.9120317901666012,0.055877505964121665,P5_observation_noise,D6_common_driver_replacement,,,
pilot,12,direct_coupling_SCM,largest_covariance_eigenvalue,1.8246406124142394,0.8780053639003923,0.9892361718096604,-0.11123080790926809,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,12,direct_coupling_SCM,pca_rank1_explained_variance,0.15205338436785332,0.9908569801375983,0.9892361718096602,0.0016208083279380947,P5_observation_noise,D6_common_driver_replacement,,,
pilot,12,direct_coupling_SCM,spectral_coherence,0.0998402753884453,0.9930121816789014,1.0,-0.006987818321098627,P5_observation_noise,D1_temporal_shuffle,,,
pilot,12,direct_coupling_SCM,autocorrelation_persistence,0.6120791474161268,0.8163688696173135,1.0,-0.18363113038268652,P7_coarse_graining,D5_source_swap,,,
pilot,12,direct_coupling_SCM,linear_CKA,0.03955617102567851,0.9563109763180858,1.0,-0.043689023681914185,P5_observation_noise,D6_common_driver_replacement,,,
pilot,12,direct_coupling_SCM,VAR_ARX_predictive,0.05563630947383774,0.979464642268667,0.7030445191515221,0.2764201231171449,P5_observation_noise,D6_common_driver_replacement,,,
pilot,12,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D6_common_driver_replacement,0.0023847626873124,-0.007974772921789622,-0.016008627920772234
pilot,12,history_dependent_relational_mode,pearson,0.06670811414319508,0.9751522544482806,0.9350762005304999,0.040076053917780685,P5_observation_noise,D7_history_destruction,,,
pilot,12,history_dependent_relational_mode,mutual_information,0.01281955359074538,0.9602864412023707,0.9142829510503263,0.04600349015204441,P5_observation_noise,D3_IAAFT_surrogate,,,
pilot,12,history_dependent_relational_mode,largest_covariance_eigenvalue,1.5584365704308447,0.8989742042971013,0.9698773617288384,-0.07090315743173714,P7_coarse_graining,D8_block_shuffle,,,
pilot,12,history_dependent_relational_mode,pca_rank1_explained_variance,0.12986971420257037,0.9982835172190395,0.9698773617288384,0.02840615549020109,P5_observation_noise,D8_block_shuffle,,,
pilot,12,history_dependent_relational_mode,spectral_coherence,0.17491361718985818,0.7719484668783794,0.8519432459601127,-0.07999477908173336,P2_global_scaling,D6_common_driver_replacement,,,
pilot,12,history_dependent_relational_mode,autocorrelation_persistence,0.6127907296275089,0.8260611219906875,0.9989444370633819,-0.1728833150726944,P7_coarse_graining,D2_phase_randomization,,,
pilot,12,history_dependent_relational_mode,linear_CKA,0.025767375960221866,0.8138800202030806,0.8695786670314462,-0.05569864682836556,P2_global_scaling,D7_history_destruction,,,
pilot,12,history_dependent_relational_mode,VAR_ARX_predictive,0.03470409325930296,0.9945304008803948,1.0,-0.005469599119605206,P6_time_reparameterization,D2_phase_randomization,,,
pilot,13,persistent_shared_mode,correlon_v1,0.34241691017587494,0.9421922192208217,1.0,-0.05780778077917825,P6_time_reparameterization,D6_common_driver_replacement,0.1600035508340237,0.7327921146951253,0.5054713986236342
pilot,13,persistent_shared_mode,pearson,0.27961472828074296,0.8359569129281897,0.711754407041931,0.1242025058862587,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,13,persistent_shared_mode,mutual_information,0.08774943831136295,0.9771614517389517,0.4673009864125635,0.5098604653263883,P5_observation_noise,D6_common_driver_replacement,,,
pilot,13,persistent_shared_mode,largest_covariance_eigenvalue,3.7802171365663355,0.971350308746792,0.831441572211887,0.139908736534905,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,13,persistent_shared_mode,pca_rank1_explained_variance,0.3150180947138612,0.9903574054962614,0.8314415722118875,0.15891583328437386,P5_observation_noise,D6_common_driver_replacement,,,
pilot,13,persistent_shared_mode,spectral_coherence,0.1933158017559175,0.7753490415129216,1.0,-0.2246509584870784,P2_global_scaling,D6_common_driver_replacement,,,
pilot,13,persistent_shared_mode,autocorrelation_persistence,0.7212561116432742,0.8981498103058935,0.9991201761655892,-0.10097036585969577,P7_coarse_graining,D2_phase_randomization,,,
pilot,13,persistent_shared_mode,linear_CKA,0.36884850055637386,0.6932929966335705,0.5395419471045716,0.15375104952899887,P2_global_scaling,D6_common_driver_replacement,,,
pilot,13,persistent_shared_mode,VAR_ARX_predictive,0.044580087934512846,0.9813690409360649,1.0,-0.018630959063935082,P6_time_reparameterization,D6_common_driver_replacement,,,
pilot,13,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D4_edge_cutting,-0.0016975979634024085,0.13130716861906191,-0.0006564019236554586
pilot,13,direct_coupling_SCM,pearson,0.06095081486055142,0.9973877363095764,1.0,-0.0026122636904235552,P5_observation_noise,D2_phase_randomization,,,
pilot,13,direct_coupling_SCM,mutual_information,0.010175993215021384,0.988097490832843,1.0,-0.01190250916715696,P5_observation_noise,D2_phase_randomization,,,
pilot,13,direct_coupling_SCM,largest_covariance_eigenvalue,1.5677017190206022,0.8480744150025786,1.0,-0.15192558499742137,P7_coarse_graining,D5_source_swap,,,
pilot,13,direct_coupling_SCM,pca_rank1_explained_variance,0.13064180991838356,0.9999999999999996,1.0,-4.440892098500626e-16,P4_orthogonal_basis_rotation,D5_source_swap,,,
pilot,13,direct_coupling_SCM,spectral_coherence,0.15069431426983548,0.8630818465712323,1.0,-0.13691815342876767,P6_time_reparameterization,D2_phase_randomization,,,
pilot,13,direct_coupling_SCM,autocorrelation_persistence,0.5976377846465367,0.8159400466168066,1.0,-0.18405995338319336,P7_coarse_graining,D5_source_swap,,,
pilot,13,direct_coupling_SCM,linear_CKA,0.021625907460469523,0.8375642628499599,1.0,-0.16243573715004012,P2_global_scaling,D2_phase_randomization,,,
pilot,13,direct_coupling_SCM,VAR_ARX_predictive,0.05212757752112013,0.9213704857778191,0.6548514185111616,0.26651906726665753,P6_time_reparameterization,D2_phase_randomization,,,
pilot,13,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D1_temporal_shuffle,-0.0015395166705984842,-0.036807564608896524,-0.08513741254749288
pilot,13,history_dependent_relational_mode,pearson,0.06306380018010616,0.981313205886953,1.0,-0.018686794113046967,P5_observation_noise,D2_phase_randomization,,,
pilot,13,history_dependent_relational_mode,mutual_information,0.012367996693116612,0.9622642567977406,1.0,-0.037735743202259364,P5_observation_noise,D2_phase_randomization,,,
pilot,13,history_dependent_relational_mode,largest_covariance_eigenvalue,1.5355951925121798,0.8790819172384678,1.0,-0.12091808276153215,P7_coarse_graining,D7_history_destruction,,,
pilot,13,history_dependent_relational_mode,pca_rank1_explained_variance,0.12796626604268166,0.9964194422202316,1.0,-0.0035805577797684007,P5_observation_noise,D7_history_destruction,,,
pilot,13,history_dependent_relational_mode,spectral_coherence,0.11683003080006024,0.9180686216688775,1.0,-0.08193137833112252,P5_observation_noise,D1_temporal_shuffle,,,
pilot,13,history_dependent_relational_mode,autocorrelation_persistence,0.6206949109888398,0.8179116578339519,0.9984737913062534,-0.18056213347230143,P7_coarse_graining,D2_phase_randomization,,,
pilot,13,history_dependent_relational_mode,linear_CKA,0.023002635174320916,0.4068531737733951,1.0,-0.5931468262266049,P2_global_scaling,D2_phase_randomization,,,
pilot,13,history_dependent_relational_mode,VAR_ARX_predictive,0.03673391746550675,0.9445679652465346,0.9867888759861182,-0.04222091073958356,P2_global_scaling,D1_temporal_shuffle,,,
pilot,14,persistent_shared_mode,correlon_v1,0.3484451751590303,0.9999999999999997,1.0,-3.3306690738754696e-16,P4_orthogonal_basis_rotation,D6_common_driver_replacement,0.14782295340056834,0.8213476817947306,0.4840094485112201
pilot,14,persistent_shared_mode,pearson,0.20148743478693046,0.8363365171411298,0.8192171016828144,0.017119415458315412,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,14,persistent_shared_mode,mutual_information,0.06145794742566013,0.9809216574806799,0.5693102182699883,0.41161143921069165,P5_observation_noise,D6_common_driver_replacement,,,
pilot,14,persistent_shared_mode,largest_covariance_eigenvalue,2.9117640159892586,0.9601062020643755,0.9359722793775759,0.02413392268679959,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,14,persistent_shared_mode,pca_rank1_explained_variance,0.24264700133243822,0.98949307809346,0.9359722793775761,0.05352079871588389,P5_observation_noise,D6_common_driver_replacement,,,
pilot,14,persistent_shared_mode,spectral_coherence,0.22647335736449895,0.7380951814232263,1.0,-0.2619048185767737,P2_global_scaling,D6_common_driver_replacement,,,
pilot,14,persistent_shared_mode,autocorrelation_persistence,0.6763681895195486,0.8585907059190783,1.0,-0.14140929408092173,P7_coarse_graining,D5_source_swap,,,
pilot,14,persistent_shared_mode,linear_CKA,0.2150381421349754,0.7819512267306434,0.6752587544788945,0.10669247225174894,P2_global_scaling,D6_common_driver_replacement,,,
pilot,14,persistent_shared_mode,VAR_ARX_predictive,0.05084982532300991,0.9999999999999989,0.8585175723502265,0.14148242764977237,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,14,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D5_source_swap,-0.010484145379379403,0.2156553771282985,0.15312487023837812
pilot,14,direct_coupling_SCM,pearson,0.08791733273506892,0.987715330248967,0.8128653627950212,0.17484996745394576,P5_observation_noise,D6_common_driver_replacement,,,
pilot,14,direct_coupling_SCM,mutual_information,0.01927581119471078,0.9829110543258723,0.7119982460797971,0.2709128082460752,P5_observation_noise,D5_source_swap,,,
pilot,14,direct_coupling_SCM,largest_covariance_eigenvalue,1.782482655526184,0.890085445964221,0.9341529555313645,-0.04406750956714345,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,14,direct_coupling_SCM,pca_rank1_explained_variance,0.14854022129384864,0.9985856007880102,0.9341529555313646,0.0644326452566456,P5_observation_noise,D6_common_driver_replacement,,,
pilot,14,direct_coupling_SCM,spectral_coherence,0.22150936860841294,0.6768015017528394,0.9068713868301091,-0.23006988507726978,P2_global_scaling,D6_common_driver_replacement,,,
pilot,14,direct_coupling_SCM,autocorrelation_persistence,0.6186719836602178,0.8173643870787216,0.9981780659637906,-0.18081367888506894,P7_coarse_graining,D2_phase_randomization,,,
pilot,14,direct_coupling_SCM,linear_CKA,0.04454320926129431,0.7965917943966632,0.6734004640619394,0.12319133033472374,P2_global_scaling,D6_common_driver_replacement,,,
pilot,14,direct_coupling_SCM,VAR_ARX_predictive,0.05640664025244124,0.9906860821439163,0.6623158208964263,0.32837026124749,P2_global_scaling,D4_edge_cutting,,,
pilot,14,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D4_edge_cutting,0.005403497963105491,-0.11388017466554876,-0.06457278789049309
pilot,14,history_dependent_relational_mode,pearson,0.0553103684850063,0.9995269030759274,1.0,-0.0004730969240726024,P4_orthogonal_basis_rotation,D2_phase_randomization,,,
pilot,14,history_dependent_relational_mode,mutual_information,0.009021738959429926,0.9874523810693205,1.0,-0.01254761893067946,P5_observation_noise,D2_phase_randomization,,,
pilot,14,history_dependent_relational_mode,largest_covariance_eigenvalue,1.4091571551101836,0.860666337351494,1.0,-0.139333662648506,P7_coarse_graining,D2_phase_randomization,,,
pilot,14,history_dependent_relational_mode,pca_rank1_explained_variance,0.11742976292584872,0.9937870225458323,1.0,-0.006212977454167712,P5_observation_noise,D2_phase_randomization,,,
pilot,14,history_dependent_relational_mode,spectral_coherence,0.1407021859492743,0.8234345716645876,1.0,-0.17656542833541244,P2_global_scaling,D4_edge_cutting,,,
pilot,14,history_dependent_relational_mode,autocorrelation_persistence,0.6097712574798607,0.7911247030516683,0.9986182597469341,-0.2074935566952658,P7_coarse_graining,D2_phase_randomization,,,
pilot,14,history_dependent_relational_mode,linear_CKA,0.017814901648947137,0.9793941433745127,1.0,-0.020605856625487307,P2_global_scaling,D2_phase_randomization,,,
pilot,14,history_dependent_relational_mode,VAR_ARX_predictive,0.026671892355326077,1.0,1.0,0.0,P1_node_permutation,D1_temporal_shuffle,,,
pilot,15,persistent_shared_mode,correlon_v1,0.4334241760501588,0.931896003715367,1.0,-0.06810399628463304,P6_time_reparameterization,D6_common_driver_replacement,0.2299357274517329,0.8169957686292709,0.6196372737434662
pilot,15,persistent_shared_mode,pearson,0.2451851729475868,0.8395406241166835,0.7286231025410695,0.11091752157561396,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,15,persistent_shared_mode,mutual_information,0.0913732846861941,0.96503353688362,0.45754221719163307,0.507491319691987,P5_observation_noise,D6_common_driver_replacement,,,
pilot,15,persistent_shared_mode,largest_covariance_eigenvalue,3.3748849501296014,0.652140570178326,0.8398453879476502,-0.18770481776932413,P2_global_scaling,D6_common_driver_replacement,,,
pilot,15,persistent_shared_mode,pca_rank1_explained_variance,0.2812404125108,0.9925128291249834,0.8398453879476503,0.1526674411773331,P5_observation_noise,D6_common_driver_replacement,,,
pilot,15,persistent_shared_mode,spectral_coherence,0.23298454418156733,0.7322327296027055,1.0,-0.26776727039729453,P2_global_scaling,D6_common_driver_replacement,,,
pilot,15,persistent_shared_mode,autocorrelation_persistence,0.7082666912019766,0.8767888460279121,0.9984150889658154,-0.12162624293790336,P7_coarse_graining,D2_phase_randomization,,,
pilot,15,persistent_shared_mode,linear_CKA,0.2992647800924953,0.7461226325137219,0.5637648937173227,0.18235773879639916,P2_global_scaling,D6_common_driver_replacement,,,
pilot,15,persistent_shared_mode,VAR_ARX_predictive,0.04897216666321419,0.9426328104274584,0.7787693233465518,0.1638634870809066,P2_global_scaling,D6_common_driver_replacement,,,
pilot,15,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D6_common_driver_replacement,-0.0040970861574600725,-0.07640593530453918,-0.012340091029463263
pilot,15,direct_coupling_SCM,pearson,0.07239103553831609,0.9916796260264954,0.9822222027761485,0.00945742325034693,P5_observation_noise,D3_IAAFT_surrogate,,,
pilot,15,direct_coupling_SCM,mutual_information,0.014948272745345492,0.9792587725526394,1.0,-0.020741227447360622,P5_observation_noise,D3_IAAFT_surrogate,,,
pilot,15,direct_coupling_SCM,largest_covariance_eigenvalue,1.6341332065448748,0.7933727470697169,0.9752904466820133,-0.1819176996122963,P2_global_scaling,D8_block_shuffle,,,
pilot,15,direct_coupling_SCM,pca_rank1_explained_variance,0.13617776721207286,0.9956447415250527,0.9752904466820136,0.020354294843039078,P5_observation_noise,D8_block_shuffle,,,
pilot,15,direct_coupling_SCM,spectral_coherence,0.15674070688667846,0.7642330095234271,1.0,-0.2357669904765729,P2_global_scaling,D6_common_driver_replacement,,,
pilot,15,direct_coupling_SCM,autocorrelation_persistence,0.6158438067760166,0.7998838364615071,1.0,-0.20011616353849293,P7_coarse_graining,D5_source_swap,,,
pilot,15,direct_coupling_SCM,linear_CKA,0.03023957307672645,0.7457880646272811,0.984153666396157,-0.2383656017688759,P2_global_scaling,D3_IAAFT_surrogate,,,
pilot,15,direct_coupling_SCM,VAR_ARX_predictive,0.050554386334501766,0.9713867019099486,0.827094962111061,0.14429173979888754,P6_time_reparameterization,D2_phase_randomization,,,
pilot,15,history_dependent_relational_mode,correlon_v1,0.11082440389794831,0.27979324017203955,1.0,-0.7202067598279605,P7_coarse_graining,D1_temporal_shuffle,0.0399086578421142,0.3077539853112968,0.07557351862978356
pilot,15,history_dependent_relational_mode,pearson,0.06868891680357472,0.9925892030218562,1.0,-0.007410796978143841,P5_observation_noise,D2_phase_randomization,,,
pilot,15,history_dependent_relational_mode,mutual_information,0.0144971050974525,0.9906543392396725,1.0,-0.009345660760327501,P5_observation_noise,D2_phase_randomization,,,
pilot,15,history_dependent_relational_mode,largest_covariance_eigenvalue,1.4922117312492575,0.8334850562530257,1.0,-0.1665149437469743,P2_global_scaling,D2_phase_randomization,,,
pilot,15,history_dependent_relational_mode,pca_rank1_explained_variance,0.1243509776041048,0.9907169065999236,1.0,-0.009283093400076381,P5_observation_noise,D2_phase_randomization,,,
pilot,15,history_dependent_relational_mode,spectral_coherence,0.08537020276547243,0.9999999999999989,1.0,-1.1102230246251565e-15,P1_node_permutation,D1_temporal_shuffle,,,
pilot,15,history_dependent_relational_mode,autocorrelation_persistence,0.603125011303237,0.7890567439860124,0.9976147373121454,-0.208557993326133,P7_coarse_graining,D2_phase_randomization,,,
pilot,15,history_dependent_relational_mode,linear_CKA,0.027544924038963654,0.7622578235278493,1.0,-0.23774217647215068,P2_global_scaling,D2_phase_randomization,,,
pilot,15,history_dependent_relational_mode,VAR_ARX_predictive,0.036381965323127485,0.9013807371783035,1.0,-0.09861926282169653,P2_global_scaling,D2_phase_randomization,,,
pilot,16,persistent_shared_mode,correlon_v1,0.15461091016735298,0.2187508895429629,1.0,-0.7812491104570372,P6_time_reparameterization,D4_edge_cutting,0.06740116773673288,0.354660525113567,0.3278668657263677
pilot,16,persistent_shared_mode,pearson,0.15817123283246795,0.9464398802987761,0.782353081799481,0.16408679849929508,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,16,persistent_shared_mode,mutual_information,0.051675395856328965,0.9642295805923887,0.5032770266218971,0.4609525539704916,P5_observation_noise,D6_common_driver_replacement,,,
pilot,16,persistent_shared_mode,largest_covariance_eigenvalue,2.355827410674273,0.9424289780464004,0.9544542698561501,-0.01202529180974976,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,16,persistent_shared_mode,pca_rank1_explained_variance,0.1963189508895228,0.996459980869389,0.9544542698561498,0.042005711013239244,P5_observation_noise,D6_common_driver_replacement,,,
pilot,16,persistent_shared_mode,spectral_coherence,0.2144027516294826,0.5750027728458552,1.0,-0.4249972271541448,P2_global_scaling,D6_common_driver_replacement,,,
pilot,16,persistent_shared_mode,autocorrelation_persistence,0.6770719121363671,0.8671246198344879,1.0,-0.13287538016551215,P7_coarse_graining,D5_source_swap,,,
pilot,16,persistent_shared_mode,linear_CKA,0.1403840798520136,0.49206631906458925,0.612255814812769,-0.12018949574817978,P2_global_scaling,D6_common_driver_replacement,,,
pilot,16,persistent_shared_mode,VAR_ARX_predictive,0.04582822437835876,0.9773933833220667,0.905859916383169,0.07153346693889773,P6_time_reparameterization,D6_common_driver_replacement,,,
pilot,16,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D6_common_driver_replacement,0.010885657875791308,-0.0022862562765466193,0.036686163459537124
pilot,16,direct_coupling_SCM,pearson,0.06930971226470987,0.9839972281310937,1.0,-0.016002771868906307,P5_observation_noise,D8_block_shuffle,,,
pilot,16,direct_coupling_SCM,mutual_information,0.012979404171130304,0.9681692300878821,1.0,-0.03183076991211786,P5_observation_noise,D8_block_shuffle,,,
pilot,16,direct_coupling_SCM,largest_covariance_eigenvalue,1.508956598305997,0.8685561362472192,1.0,-0.13144386375278083,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,16,direct_coupling_SCM,pca_rank1_explained_variance,0.1257463831921664,0.9948301156099062,1.0,-0.005169884390093804,P5_observation_noise,D6_common_driver_replacement,,,
pilot,16,direct_coupling_SCM,spectral_coherence,0.11673898666450508,0.9102077433567788,1.0,-0.08979225664322121,P6_time_reparameterization,D1_temporal_shuffle,,,
pilot,16,direct_coupling_SCM,autocorrelation_persistence,0.6133794638416586,0.7917286527135893,1.0,-0.20827134728641072,P7_coarse_graining,D7_history_destruction,,,
pilot,16,direct_coupling_SCM,linear_CKA,0.028175207766512403,0.33553800920001997,1.0,-0.66446199079998,P2_global_scaling,D8_block_shuffle,,,
pilot,16,direct_coupling_SCM,VAR_ARX_predictive,0.04406195741352964,0.8585640845367066,0.8477815118817003,0.010782572655006373,P2_global_scaling,D6_common_driver_replacement,,,
pilot,16,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D1_temporal_shuffle,-0.006029546665893712,-0.10521394845309569,0.002802582258831149
pilot,16,history_dependent_relational_mode,pearson,0.06186106456739221,0.9924675228908814,1.0,-0.0075324771091186404,P4_orthogonal_basis_rotation,D2_phase_randomization,,,
pilot,16,history_dependent_relational_mode,mutual_information,0.011623684350781427,0.9999997924495736,1.0,-2.0755042640097088e-07,P2_global_scaling,D4_edge_cutting,,,
pilot,16,history_dependent_relational_mode,largest_covariance_eigenvalue,1.4407223222216001,0.8483820452228625,1.0,-0.15161795477713746,P7_coarse_graining,D7_history_destruction,,,
pilot,16,history_dependent_relational_mode,pca_rank1_explained_variance,0.12006019351846668,0.9999999999999998,1.0,-2.220446049250313e-16,P3_affine_offset,D7_history_destruction,,,
pilot,16,history_dependent_relational_mode,spectral_coherence,0.15279700430595683,0.9453727761758649,0.946304677116132,-0.0009319009402670719,P5_observation_noise,D6_common_driver_replacement,,,
pilot,16,history_dependent_relational_mode,autocorrelation_persistence,0.6011353537949445,0.7877905487354268,1.0,-0.21220945126457325,P7_coarse_graining,D5_source_swap,,,
pilot,16,history_dependent_relational_mode,linear_CKA,0.02239634621617803,1.0,1.0,0.0,P1_node_permutation,D2_phase_randomization,,,
pilot,16,history_dependent_relational_mode,VAR_ARX_predictive,0.035604231209374115,0.9888223833165589,0.993727452779381,-0.004905069462822098,P5_observation_noise,D5_source_swap,,,
pilot,17,persistent_shared_mode,correlon_v1,0.4063280288862274,0.9647922189562304,1.0,-0.03520778104376965,P6_time_reparameterization,D6_common_driver_replacement,0.21120315824825223,0.7817234762394143,0.5985983107230368
pilot,17,persistent_shared_mode,pearson,0.21887775824906783,0.9392397111588332,0.8241181656293981,0.1151215455294351,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,17,persistent_shared_mode,mutual_information,0.07656419000221393,0.9832150260713386,0.56015291167022,0.4230621144011186,P5_observation_noise,D6_common_driver_replacement,,,
pilot,17,persistent_shared_mode,largest_covariance_eigenvalue,3.023651209690123,0.9417472882546969,0.9387221655478982,0.0030251227067986663,P6_time_reparameterization,D6_common_driver_replacement,,,
pilot,17,persistent_shared_mode,pca_rank1_explained_variance,0.2519709341408436,0.9939161115252511,0.9387221655478983,0.05519394597735272,P5_observation_noise,D6_common_driver_replacement,,,
pilot,17,persistent_shared_mode,spectral_coherence,0.21690427659016628,0.9896995456138961,1.0,-0.010300454386103941,P5_observation_noise,D6_common_driver_replacement,,,
pilot,17,persistent_shared_mode,autocorrelation_persistence,0.7089732767750262,0.887618078101457,0.9997917597296592,-0.11217368162820218,P7_coarse_graining,D2_phase_randomization,,,
pilot,17,persistent_shared_mode,linear_CKA,0.2513955030458357,0.988098619484293,0.6808535645503254,0.3072450549339676,P5_observation_noise,D6_common_driver_replacement,,,
pilot,17,persistent_shared_mode,VAR_ARX_predictive,0.04806549994514936,0.9968366642489247,0.8940373474213472,0.10279931682757748,P5_observation_noise,D6_common_driver_replacement,,,
pilot,17,direct_coupling_SCM,correlon_v1,0.08613457225234698,0.0,0.36389276264879944,-0.36389276264879944,P7_coarse_graining,D7_history_destruction,0.05037778562000292,0.1472705567699455,-0.003087039331634067
pilot,17,direct_coupling_SCM,pearson,0.0843756981264417,0.9605770884719047,0.8774571307500827,0.08311995772182201,P4_orthogonal_basis_rotation,D4_edge_cutting,,,
pilot,17,direct_coupling_SCM,mutual_information,0.01892927369045161,0.9999990015853741,0.8462491149394177,0.15374988664595646,P2_global_scaling,D4_edge_cutting,,,
pilot,17,direct_coupling_SCM,largest_covariance_eigenvalue,1.6427059180155863,0.858380599373258,1.0,-0.14161940062674205,P7_coarse_graining,D7_history_destruction,,,
pilot,17,direct_coupling_SCM,pca_rank1_explained_variance,0.13689215983463218,0.9974973043611799,1.0,-0.002502695638820107,P5_observation_noise,D7_history_destruction,,,
pilot,17,direct_coupling_SCM,spectral_coherence,0.19623388510971357,0.8414115768564525,0.8558942197521604,-0.014482642895707887,P2_global_scaling,D6_common_driver_replacement,,,
pilot,17,direct_coupling_SCM,autocorrelation_persistence,0.6222304840694082,0.8127021019221292,0.9994009340961899,-0.1866988321740607,P7_coarse_graining,D2_phase_randomization,,,
pilot,17,direct_coupling_SCM,linear_CKA,0.041340734424499447,0.7741202811085598,0.7848294671974121,-0.010709186088852296,P2_global_scaling,D4_edge_cutting,,,
pilot,17,direct_coupling_SCM,VAR_ARX_predictive,0.05447090742124305,0.9336598199051157,0.6348189035544372,0.29884091635067855,P6_time_reparameterization,D4_edge_cutting,,,
pilot,17,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D2_phase_randomization,-0.015466896559678978,-0.026304520925526972,0.0143189144193539
pilot,17,history_dependent_relational_mode,pearson,0.06279940033767922,0.9957033916185565,1.0,-0.004296608381443523,P4_orthogonal_basis_rotation,D2_phase_randomization,,,
