stage,seed,target_class,metric,base_score,P,D,Delta,weakest_preserve_transform,strongest_destroy_transform,T_iso,T_floor,T_pers
confirmatory,10001,history_dependent_relational_mode,pca_rank1_explained_variance,0.11958709053211695,0.9999999999999992,1.0,-7.771561172376096e-16,P4_orthogonal_basis_rotation,D5_source_swap,,,
confirmatory,10001,history_dependent_relational_mode,spectral_coherence,0.17246745915727207,0.6719665539141159,0.8524809763347267,-0.1805144224206109,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10001,history_dependent_relational_mode,autocorrelation_persistence,0.6023564980403991,0.8124683997988473,1.0,-0.18753160020115267,P7_coarse_graining,D5_source_swap,,,
confirmatory,10001,history_dependent_relational_mode,linear_CKA,0.023190006459416046,0.807623793528306,0.9988844548832814,-0.19126066135497533,P2_global_scaling,D7_history_destruction,,,
confirmatory,10001,history_dependent_relational_mode,VAR_ARX_predictive,0.033781980139111434,0.9152911635828729,1.0,-0.08470883641712712,P2_global_scaling,D3_IAAFT_surrogate,,,
confirmatory,10002,persistent_shared_mode,correlon_v1,0.4227073374012354,0.9146637384288528,0.9255818345423343,-0.01091809611348149,P6_time_reparameterization,D6_common_driver_replacement,0.23015148228651172,0.7763647286459979,0.557248356554507
confirmatory,10002,persistent_shared_mode,pearson,0.20784422109360687,0.8679945371304414,0.6892199061210871,0.1787746310093543,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
confirmatory,10002,persistent_shared_mode,mutual_information,0.08463808519279348,0.9816743320683919,0.40729435616210197,0.57437997590629,P5_observation_noise,D3_IAAFT_surrogate,,,
confirmatory,10002,persistent_shared_mode,largest_covariance_eigenvalue,2.866000911564442,0.9632053220676365,0.8574964213581885,0.10570890070944805,P6_time_reparameterization,D6_common_driver_replacement,,,
confirmatory,10002,persistent_shared_mode,pca_rank1_explained_variance,0.23883340929703675,0.9884808677657991,0.8574964213581889,0.1309844464076102,P5_observation_noise,D6_common_driver_replacement,,,
confirmatory,10002,persistent_shared_mode,spectral_coherence,0.18925489515923605,0.7046684338917277,1.0,-0.29533156610827227,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10002,persistent_shared_mode,autocorrelation_persistence,0.7006190299187828,0.8888079934403244,1.0,-0.11119200655967565,P7_coarse_graining,D7_history_destruction,,,
confirmatory,10002,persistent_shared_mode,linear_CKA,0.23134972586715763,0.6828290442629426,0.48516216253739,0.19766688172555258,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10002,persistent_shared_mode,VAR_ARX_predictive,0.04497623332012768,0.9254640625399411,0.9421543176029138,-0.016690255062972725,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10002,direct_coupling_SCM,correlon_v1,0.035236948129595144,0.0,1.0,-1.0,P6_time_reparameterization,D1_temporal_shuffle,0.033657351372354885,0.03689067804983685,0.12145620552770603
confirmatory,10002,direct_coupling_SCM,pearson,0.08298855699339597,0.960517390250931,0.8493483431609427,0.11116904708998832,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
confirmatory,10002,direct_coupling_SCM,mutual_information,0.017966208855909716,0.9890594762211831,0.7067861346792196,0.2822733415419635,P5_observation_noise,D5_source_swap,,,
confirmatory,10002,direct_coupling_SCM,largest_covariance_eigenvalue,1.741413690821029,0.8821885769222236,0.9648957435110812,-0.08270716658885757,P7_coarse_graining,D6_common_driver_replacement,,,
confirmatory,10002,direct_coupling_SCM,pca_rank1_explained_variance,0.14511780756841908,0.9956806870208201,0.9648957435110813,0.030784943509738816,P5_observation_noise,D6_common_driver_replacement,,,
confirmatory,10002,direct_coupling_SCM,spectral_coherence,0.17015761871138815,1.0,0.8301662910601326,0.16983370893986738,P1_node_permutation,D6_common_driver_replacement,,,
confirmatory,10002,direct_coupling_SCM,autocorrelation_persistence,0.6141087474825047,0.7999743567778244,1.0,-0.20002564322217564,P7_coarse_graining,D5_source_swap,,,
confirmatory,10002,direct_coupling_SCM,linear_CKA,0.03937645687551324,0.7467724949599351,0.7372425992255335,0.009529895734401661,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10002,direct_coupling_SCM,VAR_ARX_predictive,0.04456296259662923,0.9483085422150652,0.834626229953871,0.11368231226119418,P2_global_scaling,D8_block_shuffle,,,
confirmatory,10002,history_dependent_relational_mode,correlon_v1,0.017662448264757876,0.0,1.0,-1.0,P6_time_reparameterization,D4_edge_cutting,0.00404637893989071,0.07709660497434143,-0.00021415315740846985
confirmatory,10002,history_dependent_relational_mode,pearson,0.05919259971400971,0.9999999999999998,1.0,-2.220446049250313e-16,P1_node_permutation,D2_phase_randomization,,,
confirmatory,10002,history_dependent_relational_mode,mutual_information,0.01082806142793924,0.9999984987720072,1.0,-1.5012279928061645e-06,P2_global_scaling,D5_source_swap,,,
confirmatory,10002,history_dependent_relational_mode,largest_covariance_eigenvalue,1.4275212366926604,0.8793756976301688,1.0,-0.12062430236983124,P7_coarse_graining,D1_temporal_shuffle,,,
confirmatory,10002,history_dependent_relational_mode,pca_rank1_explained_variance,0.11896010305772176,0.9999999999999996,1.0,-4.440892098500626e-16,P3_affine_offset,D1_temporal_shuffle,,,
confirmatory,10002,history_dependent_relational_mode,spectral_coherence,0.14229202985656397,0.9339032462090419,1.0,-0.06609675379095814,P5_observation_noise,D1_temporal_shuffle,,,
confirmatory,10002,history_dependent_relational_mode,autocorrelation_persistence,0.6038922061551771,0.7956216455560201,1.0,-0.2043783544439799,P7_coarse_graining,D7_history_destruction,,,
confirmatory,10002,history_dependent_relational_mode,linear_CKA,0.020458129156991807,0.6878408113700466,1.0,-0.3121591886299534,P2_global_scaling,D2_phase_randomization,,,
confirmatory,10002,history_dependent_relational_mode,VAR_ARX_predictive,0.03784028971962555,0.9945295391965395,0.9124561304120985,0.08207340878444103,P2_global_scaling,D3_IAAFT_surrogate,,,
confirmatory,10003,persistent_shared_mode,correlon_v1,0.2840581887786911,0.9972479915254526,0.3998452870383752,0.5974027044870774,P2_global_scaling,D6_common_driver_replacement,0.15781408979247907,0.5112918290016707,0.40028628433344193
confirmatory,10003,persistent_shared_mode,pearson,0.17861601587883533,0.8823518079900012,0.6573846898524613,0.2249671181375399,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
confirmatory,10003,persistent_shared_mode,mutual_information,0.06226521637187887,0.9883136300686021,0.3642965399254239,0.6240170901431782,P5_observation_noise,D6_common_driver_replacement,,,
confirmatory,10003,persistent_shared_mode,largest_covariance_eigenvalue,2.61464020954178,0.9641249888627467,0.8429152669307084,0.12120972193203827,P7_coarse_graining,D6_common_driver_replacement,,,
confirmatory,10003,persistent_shared_mode,pca_rank1_explained_variance,0.2178866841284816,1.0,0.8429152669307087,0.15708473306929127,P1_node_permutation,D6_common_driver_replacement,,,
confirmatory,10003,persistent_shared_mode,spectral_coherence,0.17399707605668013,0.8689890079465676,1.0,-0.13101099205343236,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10003,persistent_shared_mode,autocorrelation_persistence,0.6795928362587498,0.8527758986678846,1.0,-0.1472241013321154,P7_coarse_graining,D5_source_swap,,,
confirmatory,10003,persistent_shared_mode,linear_CKA,0.17417470923942854,0.5992670614716089,0.4418211676466685,0.1574458938249404,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10003,persistent_shared_mode,VAR_ARX_predictive,0.04426269401031674,0.9617583288914314,0.8614649687520994,0.10029336013933199,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10003,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D3_IAAFT_surrogate,0.0015568374611914793,-0.02664622363379933,-0.02982482970496192
confirmatory,10003,direct_coupling_SCM,pearson,0.0862359078286756,0.9590878421194262,0.8707623842087969,0.08832545791062929,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
confirmatory,10003,direct_coupling_SCM,mutual_information,0.01711531261450383,1.0,0.7330873373747191,0.2669126626252809,P1_node_permutation,D6_common_driver_replacement,,,
confirmatory,10003,direct_coupling_SCM,largest_covariance_eigenvalue,1.8167434296021825,0.9125266458540754,0.9256117990501496,-0.013085153196074173,P7_coarse_graining,D6_common_driver_replacement,,,
confirmatory,10003,direct_coupling_SCM,pca_rank1_explained_variance,0.15139528580018188,1.0,0.9256117990501498,0.07438820094985021,P1_node_permutation,D6_common_driver_replacement,,,
confirmatory,10003,direct_coupling_SCM,spectral_coherence,0.28405337007619696,0.5165971242875415,0.6394834758006942,-0.12288635151315275,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10003,direct_coupling_SCM,autocorrelation_persistence,0.614191288897467,0.796370643787995,1.0,-0.20362935621200495,P7_coarse_graining,D5_source_swap,,,
confirmatory,10003,direct_coupling_SCM,linear_CKA,0.04265817864642493,0.9999999999999999,0.7728389273628823,0.2271610726371176,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
confirmatory,10003,direct_coupling_SCM,VAR_ARX_predictive,0.055358717118898226,0.8853045839484983,0.6423510902514799,0.24295349369701846,P2_global_scaling,D7_history_destruction,,,
confirmatory,10003,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D2_phase_randomization,-0.007693229409960256,0.07530706664529349,0.052545583484345904
confirmatory,10003,history_dependent_relational_mode,pearson,0.059123777356508464,0.9836099909115564,1.0,-0.01639000908844357,P5_observation_noise,D3_IAAFT_surrogate,,,
confirmatory,10003,history_dependent_relational_mode,mutual_information,0.011559245937980966,0.9726275048641063,0.9764888353646243,-0.0038613305005179566,P5_observation_noise,D3_IAAFT_surrogate,,,
confirmatory,10003,history_dependent_relational_mode,largest_covariance_eigenvalue,1.314814659602305,0.8693612072203915,1.0,-0.13063879277960855,P7_coarse_graining,D3_IAAFT_surrogate,,,
