seed,family,family_parameter,history_length,p_required_exact,p_star,lag_grid_exhausted,selected_lag_nmse,d_required,d_star,state_grid_exhausted,state_approximation_nmse,heldout_prediction_NMSE,heldout_intervention_NMSE,predictive_log_likelihood,memory_kernel_reconstruction_error,long_horizon_error,parameter_count_lag,parameter_count_state,stage
40093,L3_generalized_Langevin,0.0,16,8,8,False,0.04915048136492627,1,1,False,0.01,0.04953584873118272,0.05543390649497388,1.5025293273671785,0.22169907840342112,0.17575122423781805,10,2,confirmation
40093,L3_generalized_Langevin,0.0,32,28,32,False,0.0,2,2,False,0.01,3.8930561175173965e-05,3.8930561175173965e-05,5.076865490732869,0.0,0.10067238530847478,34,6,confirmation
40093,L3_generalized_Langevin,0.0,64,53,64,False,0.0,2,2,False,0.01,0.0007997120939928806,0.0007997120939928806,3.5656293887892487,0.0,0.07744843357340939,66,6,confirmation
40093,L3_generalized_Langevin,0.0,128,86,128,False,0.0,2,2,False,0.01,0.0005557376213911299,0.0005557376213911299,3.747607139534101,0.0,0.06998046348389658,130,6,confirmation
40093,L3_generalized_Langevin,0.0,256,152,256,False,0.0,2,2,False,0.01,0.00015354939202564787,0.00015354939202564787,4.3907441352702605,0.0,0.060667499906114614,258,6,confirmation
40093,L3_generalized_Langevin,0.0,512,287,256,True,0.060667499906114614,2,2,False,0.01,0.06156619046896878,0.06884629045770255,1.39382120757125,0.24630773415813523,0.10912715209277235,258,6,confirmation
40093,L3_generalized_Langevin,0.0,1024,518,256,True,0.10912715209277235,2,2,False,0.01,0.10991897521061259,0.12301423346174528,1.104005886799557,0.3303439905504145,0.14852262700600347,258,6,confirmation
40093,L4_ARFIMA,0.2,16,2,2,False,0.040126664532715434,2,2,False,0.01,0.04118742770181725,0.046002627445743106,1.59481111103189,0.20031641104191997,0.044755214842793364,4,6,confirmation
40093,L4_ARFIMA,0.2,32,2,2,False,0.044755214842793364,2,2,False,0.01,0.04479627704397076,0.05016690282510597,1.552815122355708,0.21155428344231975,0.04774061797883348,4,6,confirmation
40093,L4_ARFIMA,0.2,64,2,2,False,0.04774061797883348,2,2,False,0.01,0.04797922091551974,0.05370809507297976,1.5184936296973992,0.21849626536587183,0.04968571730569787,4,6,confirmation
40093,L4_ARFIMA,0.2,128,2,2,False,0.04968571730569787,2,2,False,0.01,0.0507386709524252,0.05670095702910895,1.4905334592224218,0.22290293247442455,0.05095995995986859,4,6,confirmation
40093,L4_ARFIMA,0.2,256,3,4,False,0.030752707415014104,2,2,False,0.01,0.031450702892276514,0.035141027782078206,1.7296669732847438,0.17536449873054152,0.03160780755172118,6,6,confirmation
40093,L4_ARFIMA,0.2,512,3,4,False,0.03160780755172118,2,2,False,0.01,0.032024086502489786,0.03581702340869633,1.720633478059295,0.177785847444956,0.032170618338456934,6,6,confirmation
40093,L4_ARFIMA,0.2,1024,3,4,False,0.032170618338456934,2,2,False,0.01,0.032795914187642536,0.03665638838825737,1.7087256694005655,0.17936169696581525,0.032541405845255625,6,6,confirmation
40093,L5_long_memory_nonlinear,0.0,16,15,16,False,0.0,4,4,False,0.01,0.002294960310886359,0.002294960310886359,3.0385198646753,0.0,0.25286199080884947,18,20,confirmation
40093,L5_long_memory_nonlinear,0.0,32,29,32,False,0.0,6,8,False,0.01,0.0004958681810462665,0.0004958681810462665,3.8046002152902427,0.0,0.22493397335590226,34,72,confirmation
40093,L5_long_memory_nonlinear,0.0,64,56,64,False,0.0,8,8,False,0.01,0.0014603214429209299,0.0014603214429209299,3.2645493505553773,0.0,0.20305949579579205,66,72,confirmation
40093,L5_long_memory_nonlinear,0.0,128,109,128,False,0.0,11,16,False,0.01,0.0003480783914660863,0.0003480783914660863,3.9815414203620403,0.0,0.1859740628260252,130,272,confirmation
40093,L5_long_memory_nonlinear,0.0,256,215,256,False,0.0,15,16,False,0.01,0.00048389650551784356,0.00048389650551784356,3.8168197528437884,0.0,0.17253898210960647,258,272,confirmation
40093,L5_long_memory_nonlinear,0.0,512,423,256,True,0.17253898210960647,21,32,False,0.01,0.17316351359424925,0.19386819144740206,0.8767594827935684,0.41537811944011505,0.3064699392471942,258,1056,confirmation
40093,L5_long_memory_nonlinear,0.0,1024,834,256,True,0.3064699392471942,29,32,False,0.01,0.3072105428882782,0.3439869355979415,0.5901109794998665,0.5535972717122025,0.41276075250298766,258,1056,confirmation
40093,L6_history_dependent_intervention,0.0,16,15,16,False,0.0,4,4,False,0.01,0.0002757216341537161,0.0002757216341537161,4.098059386552417,0.0,0.2868773000314248,18,20,confirmation
40093,L6_history_dependent_intervention,0.0,32,29,32,False,0.0,6,8,False,0.01,0.0005947873703240978,0.0005947873703240978,3.7136532885435334,0.0,0.26275549262567965,34,72,confirmation
40093,L6_history_dependent_intervention,0.0,64,57,64,False,0.0,8,8,False,0.01,0.0008641736176249521,0.0008641736176249521,3.5268684315110255,0.0,0.24403054650154,66,72,confirmation
40093,L6_history_dependent_intervention,0.0,128,113,128,False,0.0,11,16,False,0.01,2.001658980332737e-05,2.001658980332737e-05,5.409474569040378,0.0,0.22962382391422523,130,272,confirmation
40093,L6_history_dependent_intervention,0.0,256,223,256,False,0.0,15,16,False,0.01,0.001631216627789887,0.001631216627789887,3.2092145725811894,0.0,0.21853212527229612,258,272,confirmation
40093,L6_history_dependent_intervention,0.0,512,442,256,True,0.21853212527229612,22,32,False,0.01,0.22018455742790646,0.246408412460582,0.7566445934539785,0.46747419744013263,0.3825994638734332,258,1056,confirmation
40093,L6_history_dependent_intervention,0.0,1024,879,256,True,0.3825994638734332,30,32,False,0.01,0.3829480210643171,0.4288599567291291,0.4799280071242036,0.6185462503915395,0.5080900718187826,258,1056,confirmation
40094,M1_AR_finite,0.0,16,3,4,False,0.0,3,4,False,0.01,0.00041595250658660153,0.00041595250658660153,3.8924697355398368,0.0,0.0,6,20,confirmation
40094,M1_AR_finite,0.0,32,3,4,False,0.0,3,4,False,0.01,0.000679997198325052,0.000679997198325052,3.6467109399564137,0.0,0.0,6,20,confirmation
40094,M1_AR_finite,0.0,64,3,4,False,0.0,3,4,False,0.01,0.0011832309005804793,0.0011832309005804793,3.3697532653997206,0.0,0.0,6,20,confirmation
40094,M1_AR_finite,0.0,128,3,4,False,0.0,3,4,False,0.01,0.00010850909176796427,0.00010850909176796427,4.564338296698964,0.0,0.0,6,20,confirmation
40094,M1_AR_finite,0.0,256,3,4,False,0.0,3,4,False,0.01,0.0013353801541482345,0.0013353801541482345,3.309269634002331,0.0,0.0,6,20,confirmation
40094,M1_AR_finite,0.0,512,3,4,False,0.0,3,4,False,0.01,0.00012647724544929745,0.00012647724544929745,4.487724071923915,0.0,0.0,6,20,confirmation
40094,M1_AR_finite,0.0,1024,3,4,False,0.0,3,4,False,0.01,0.0003624173673426886,0.0003624173673426886,3.9613570309063437,0.0,0.0,6,20,confirmation
40094,M2_linear_SSM,0.0,16,13,16,False,0.0,4,4,False,0.01,0.0009065858954444702,0.0009065858954444702,3.50291238860878,0.0,0.055003652722542255,18,20,confirmation
40094,M2_linear_SSM,0.0,32,17,32,False,0.0,4,4,False,0.01,0.0007770780557439698,0.0007770780557439698,3.5799848773996152,0.0,0.0049573480710451015,34,20,confirmation
40094,M2_linear_SSM,0.0,64,18,32,False,0.0049573480710451015,4,4,False,0.01,0.005788244669900349,0.006383126438425762,2.5759630995908003,0.07040843749896103,0.004987327138053737,34,20,confirmation
40094,M2_linear_SSM,0.0,128,18,32,False,0.004987327138053737,4,4,False,0.01,0.005283408520265432,0.005881887776831881,2.6215919182315752,0.07062101059921004,0.004987328208881428,34,20,confirmation
40094,M2_linear_SSM,0.0,256,18,32,False,0.004987328208881428,4,4,False,0.01,0.006548951198701396,0.007147430583767168,2.5142251822457955,0.07062101818071889,0.004987328208881428,34,20,confirmation
40094,M2_linear_SSM,0.0,512,18,32,False,0.004987328208881428,4,4,False,0.01,0.005764049713641244,0.006362529098707015,2.5780574880155207,0.07062101818071889,0.004987328208881429,34,20,confirmation
40094,M2_linear_SSM,0.0,1024,18,32,False,0.004987328208881429,4,4,False,0.01,0.005284900225764501,0.005883379610830273,2.6214507692980207,0.07062101818071889,0.004987328208881429,34,20,confirmation
40094,M3_sum_exponential_kernel,0.0,16,14,16,False,0.0,3,4,False,0.01,0.0016048989101931693,0.0016048989101931693,3.2173472543435366,0.0,0.15130570409507285,18,20,confirmation
40094,M3_sum_exponential_kernel,0.0,32,25,32,False,0.0,3,4,False,0.01,0.00018093866523142911,0.00018093866523142911,4.308676225125624,0.0,0.04787763194056628,34,20,confirmation
40094,M3_sum_exponential_kernel,0.0,64,32,32,False,0.04787763194056628,3,4,False,0.01,0.048475345187591876,0.05422066102045983,1.513349978469126,0.21880957917917188,0.051635289656566816,34,20,confirmation
40094,M3_sum_exponential_kernel,0.0,128,33,64,False,0.003946612160429749,3,4,False,0.01,0.004732079234647911,0.005205672693899481,2.6766952942875473,0.06282206746382794,0.003970242367020006,66,20,confirmation
40094,M3_sum_exponential_kernel,0.0,256,33,64,False,0.003970242367020006,3,4,False,0.01,0.0041530091665612145,0.004629438250603616,2.741961053560801,0.06300985928424223,0.00397024321093213,66,20,confirmation
40094,M3_sum_exponential_kernel,0.0,512,33,64,False,0.00397024321093213,3,4,False,0.01,0.004177784149561621,0.004654213334873477,2.738987140381322,0.06300986598090913,0.003970243210932132,66,20,confirmation
40094,M3_sum_exponential_kernel,0.0,1024,33,64,False,0.003970243210932132,3,4,False,0.01,0.00413877443208152,0.004615203617393377,2.7436777829344465,0.06300986598090914,0.003970243210932132,66,20,confirmation
40094,L1_power_law_kernel,0.75,16,13,16,False,0.0,1,1,False,0.01,9.06278229155925e-05,9.06278229155925e-05,4.654374647930567,0.0,0.10459505565260115,18,2,confirmation
40094,L1_power_law_kernel,0.75,32,23,32,False,0.0,1,1,False,0.01,0.00011631006402958669,0.00011631006402958669,4.529625483552734,0.0,0.0720880931330627,34,2,confirmation
40094,L1_power_law_kernel,0.75,64,39,64,False,0.0,1,1,False,0.01,0.0007092437804316838,0.0007092437804316838,3.6256556267661986,0.0,0.04967852065879854,66,2,confirmation
40094,L1_power_law_kernel,0.75,128,64,64,False,0.04967852065879854,1,1,False,0.01,0.05086332123223535,0.05682474371129118,1.4893066098303045,0.22288678888350144,0.08232869463615805,66,2,confirmation
40094,L1_power_law_kernel,0.75,256,100,128,False,0.034356977809229194,1,1,False,0.01,0.03573127937815833,0.039854116715265835,1.6658644003772207,0.18535635357124716,0.05740404605951238,130,2,confirmation
40094,L1_power_law_kernel,0.75,512,147,256,False,0.023867068596421803,1,1,False,0.01,0.023950247435867565,0.026814295667438183,1.8658883119135583,0.15448970385246327,0.04011885557163511,258,2,confirmation
40094,L1_power_law_kernel,0.75,1024,203,256,False,0.04011885557163511,1,1,False,0.01,0.040365186214103614,0.045179448882699834,1.6048937964445877,0.20029691852755777,0.05130561775501746,258,2,confirmation
40094,L2_fractional_dynamics,0.38,16,9,16,False,0.0,2,2,False,0.01,0.0003022362115204525,0.0003022362115204525,4.052150844481284,0.0,0.04126415907916849,18,6,confirmation
40094,L2_fractional_dynamics,0.38,32,15,16,False,0.04126415907916849,2,2,False,0.01,0.04127753691839518,0.046229236007895406,1.5937184136317757,0.20313581436853642,0.07336370483864216,18,6,confirmation
40094,L2_fractional_dynamics,0.38,64,24,32,False,0.03348111585005856,2,2,False,0.01,0.03401286733601504,0.038030601238022065,1.6905081874506247,0.18297845733872214,0.060014320918620044,34,6,confirmation
40094,L2_fractional_dynamics,0.38,128,40,64,False,0.02745234004599671,2,2,False,0.01,0.028019657541016797,0.03131393834653641,1.7874244800479866,0.16568747703431513,0.04949879838979103,66,6,confirmation
40094,L2_fractional_dynamics,0.38,256,64,64,False,0.04949879838979103,2,2,False,0.01,0.050120021439789025,0.05605987724656395,1.4966673605926133,0.22248325417835615,0.06738059822877082,66,6,confirmation
40094,L2_fractional_dynamics,0.38,512,100,128,False,0.041055322866812016,2,2,False,0.01,0.04144121728192215,0.0463678560259396,1.5917396534492876,0.20262113134323384,0.05608354831550604,130,6,confirmation
40094,L2_fractional_dynamics,0.38,1024,154,256,False,0.034189820357213255,2,2,False,0.01,0.03460444940196583,0.038707227844831424,1.681886504876802,0.18490489543874508,0.046834751942222294,258,6,confirmation
40094,L3_generalized_Langevin,0.0,16,8,8,False,0.04915048136492627,1,1,False,0.01,0.0493391593624444,0.05523721712623556,1.5045186028370676,0.22169907840342112,0.17575122423781805,10,2,confirmation
40094,L3_generalized_Langevin,0.0,32,28,32,False,0.0,2,2,False,0.01,0.0009679619515136437,0.0009679619515136437,3.470158888873884,0.0,0.10067238530847478,34,6,confirmation
40094,L3_generalized_Langevin,0.0,64,53,64,False,0.0,2,2,False,0.01,5.2429369256834245e-05,5.2429369256834245e-05,4.928021820823997,0.0,0.07744843357340939,66,6,confirmation
40094,L3_generalized_Langevin,0.0,128,86,128,False,0.0,2,2,False,0.01,0.0003093463484128791,0.0003093463484128791,4.040524520060347,0.0,0.06998046348389658,130,6,confirmation
40094,L3_generalized_Langevin,0.0,256,152,256,False,0.0,2,2,False,0.01,0.00039676256503185577,0.00039676256503185577,3.9160862645808394,0.0,0.060667499906114614,258,6,confirmation
40094,L3_generalized_Langevin,0.0,512,287,256,True,0.060667499906114614,2,2,False,0.01,0.06115670839365293,0.0684368083823867,1.3971578594816214,0.24630773415813523,0.10912715209277235,258,6,confirmation
40094,L3_generalized_Langevin,0.0,1024,518,256,True,0.10912715209277235,2,2,False,0.01,0.10964618494794952,0.12274144319908221,1.1052482988599432,0.3303439905504145,0.14852262700600347,258,6,confirmation
40094,L4_ARFIMA,0.35,16,7,8,False,0.040246223231255505,2,2,False,0.01,0.0404412556474654,0.04527080243521607,1.603952417835654,0.20061461370312858,0.07008309969893783,10,6,confirmation
40094,L4_ARFIMA,0.35,32,12,16,False,0.03108805319645189,2,2,False,0.01,0.03164072896689633,0.03537129535047056,1.7266550484696135,0.17631804557801758,0.05473181545834671,18,6,confirmation
40094,L4_ARFIMA,0.35,64,18,32,False,0.024402384901843623,2,2,False,0.01,0.024649796843030407,0.027578083031251643,1.8514933100947266,0.15621262721637974,0.04327503084547716,34,6,confirmation
40094,L4_ARFIMA,0.35,128,27,32,False,0.04327503084547716,2,2,False,0.01,0.04482709609923924,0.050020099800696494,1.5524712493747836,0.20802651476549128,0.058040345654326204,34,6,confirmation
40094,L4_ARFIMA,0.35,256,40,64,False,0.034479338850267924,2,2,False,0.01,0.034554900590985094,0.03869242125301725,1.6826029491386907,0.18568612993508138,0.04641872631075145,66,6,confirmation
40094,L4_ARFIMA,0.35,512,57,64,False,0.04641872631075145,2,2,False,0.01,0.04700870470219184,0.05257895185948202,1.5287112439955293,0.21545005525817684,0.055895708808045376,66,6,confirmation
40094,L4_ARFIMA,0.35,1024,79,128,False,0.03727202217292309,2,2,False,0.01,0.03766846632275397,0.04214110898350474,1.6394659857995337,0.19305963372213025,0.04497902526806779,130,6,confirmation
40094,L5_long_memory_nonlinear,0.0,16,15,16,False,0.0,4,4,False,0.01,0.0010894899716500863,0.0010894899716500863,3.4110228040826254,0.0,0.25286199080884947,18,20,confirmation
40094,L5_long_memory_nonlinear,0.0,32,29,32,False,0.0,6,8,False,0.01,0.000912461308913551,0.000912461308913551,3.499682437298606,0.0,0.22493397335590226,34,72,confirmation
40094,L5_long_memory_nonlinear,0.0,64,56,64,False,0.0,8,8,False,0.01,0.000588339485988117,0.000588339485988117,3.719103209774749,0.0,0.20305949579579205,66,72,confirmation
40094,L5_long_memory_nonlinear,0.0,128,109,128,False,0.0,11,16,False,0.01,0.00014030903317640225,0.00014030903317640225,4.435831594103569,0.0,0.1859740628260252,130,272,confirmation
40094,L5_long_memory_nonlinear,0.0,256,215,256,False,0.0,15,16,False,0.01,0.0014470384551617886,0.0014470384551617886,3.269118127950151,0.0,0.17253898210960647,258,272,confirmation
40094,L5_long_memory_nonlinear,0.0,512,423,256,True,0.17253898210960647,21,32,False,0.01,0.1727384488750736,0.19344312672822642,0.8779883423528031,0.41537811944011505,0.3064699392471942,258,1056,confirmation
40094,L5_long_memory_nonlinear,0.0,1024,834,256,True,0.3064699392471942,29,32,False,0.01,0.30689985825957883,0.34367625096924215,0.5906168896010873,0.5535972717122025,0.41276075250298766,258,1056,confirmation
40094,L6_history_dependent_intervention,0.0,16,15,16,False,0.0,4,4,False,0.01,0.0008661389665456852,0.0008661389665456852,3.525732596411696,0.0,0.2868773000314248,18,20,confirmation
40094,L6_history_dependent_intervention,0.0,32,29,32,False,0.0,6,8,False,0.01,9.102836799578373e-05,9.102836799578373e-05,4.652169681904829,0.0,0.26275549262567965,34,72,confirmation
40094,L6_history_dependent_intervention,0.0,64,57,64,False,0.0,8,8,False,0.01,0.0017548505445835751,0.0017548505445835751,3.1726857927360235,0.0,0.24403054650154,66,72,confirmation
40094,L6_history_dependent_intervention,0.0,128,113,128,False,0.0,11,16,False,0.01,0.00043480215169560186,0.00043480215169560186,3.870309727013764,0.0,0.22962382391422523,130,272,confirmation
40094,L6_history_dependent_intervention,0.0,256,223,256,False,0.0,15,16,False,0.01,0.0004511041334310682,0.0004511041334310682,3.8519061752939923,0.0,0.21853212527229612,258,272,confirmation
40094,L6_history_dependent_intervention,0.0,512,442,256,True,0.21853212527229612,22,32,False,0.01,0.21887843234610926,0.2451022873787848,0.7596194033675079,0.46747419744013263,0.3825994638734332,258,1056,confirmation
40094,L6_history_dependent_intervention,0.0,1024,879,256,True,0.3825994638734332,30,32,False,0.01,0.38368694290248023,0.42959887856729223,0.4789641558759361,0.6185462503915395,0.5080900718187826,258,1056,confirmation
40095,M1_AR_finite,0.0,16,3,4,False,0.0,3,4,False,0.01,0.0017654896516181688,0.0017654896516181688,3.1696636020291993,0.0,0.0,6,20,confirmation
40095,M1_AR_finite,0.0,32,3,4,False,0.0,3,4,False,0.01,0.0003202904660809599,0.0003202904660809599,4.023141133691962,0.0,0.0,6,20,confirmation
40095,M1_AR_finite,0.0,64,3,4,False,0.0,3,4,False,0.01,0.00016539537580840443,0.00016539537580840443,4.353585866696524,0.0,0.0,6,20,confirmation
40095,M1_AR_finite,0.0,128,3,4,False,0.0,3,4,False,0.01,1.5475337066518953e-05,1.5475337066518953e-05,5.538131479136286,0.0,0.0,6,20,confirmation
40095,M1_AR_finite,0.0,256,3,4,False,0.0,3,4,False,0.01,0.0009729012589206566,0.0009729012589206566,3.467613980998003,0.0,0.0,6,20,confirmation
40095,M1_AR_finite,0.0,512,3,4,False,0.0,3,4,False,0.01,0.0006482340855805247,0.0006482340855805247,3.6706293418323925,0.0,0.0,6,20,confirmation
40095,M1_AR_finite,0.0,1024,3,4,False,0.0,3,4,False,0.01,0.000645373565450651,0.000645373565450651,3.6728406187910574,0.0,0.0,6,20,confirmation
40095,M2_linear_SSM,0.0,16,13,16,False,0.0,4,4,False,0.01,0.0011190774918166976,0.0011190774918166976,3.397625300548413,0.0,0.055003652722542255,18,20,confirmation
40095,M2_linear_SSM,0.0,32,17,32,False,0.0,4,4,False,0.01,8.618418655863756e-05,8.618418655863756e-05,4.679511923859799,0.0,0.0049573480710451015,34,20,confirmation
40095,M2_linear_SSM,0.0,64,18,32,False,0.0049573480710451015,4,4,False,0.01,0.005752873620786905,0.0063477553893123186,2.5790278944372655,0.07040843749896103,0.004987327138053737,34,20,confirmation
40095,M2_linear_SSM,0.0,128,18,32,False,0.004987327138053737,4,4,False,0.01,0.006225376130104757,0.006823855386671206,2.539560707974972,0.07062101059921004,0.004987328208881428,34,20,confirmation
40095,M2_linear_SSM,0.0,256,18,32,False,0.004987328208881428,4,4,False,0.01,0.005859468693433836,0.006457948078499608,2.5698481730766005,0.07062101818071889,0.004987328208881428,34,20,confirmation
40095,M2_linear_SSM,0.0,512,18,32,False,0.004987328208881428,4,4,False,0.01,0.005678497866347598,0.00627697725141337,2.58553427068745,0.07062101818071889,0.004987328208881429,34,20,confirmation
40095,M2_linear_SSM,0.0,1024,18,32,False,0.004987328208881429,4,4,False,0.01,0.005853317323278219,0.00645179670834399,2.5703733573250274,0.07062101818071889,0.004987328208881429,34,20,confirmation
40095,M3_sum_exponential_kernel,0.0,16,14,16,False,0.0,3,4,False,0.01,0.0003297552248722194,0.0003297552248722194,4.008579960771256,0.0,0.15130570409507285,18,20,confirmation
40095,M3_sum_exponential_kernel,0.0,32,25,32,False,0.0,3,4,False,0.01,7.614298741023489e-05,7.614298741023489e-05,4.7414487860133026,0.0,0.04787763194056628,34,20,confirmation
40095,M3_sum_exponential_kernel,0.0,64,32,32,False,0.04787763194056628,3,4,False,0.01,0.04837576545702159,0.054121081289889544,1.5143781521782085,0.21880957917917188,0.051635289656566816,34,20,confirmation
40095,M3_sum_exponential_kernel,0.0,128,33,64,False,0.003946612160429749,3,4,False,0.01,0.004877525142400811,0.005351118601652382,2.6615586653541077,0.06282206746382794,0.003970242367020006,66,20,confirmation
40095,M3_sum_exponential_kernel,0.0,256,33,64,False,0.003970242367020006,3,4,False,0.01,0.0045849631208395285,0.00506139220488193,2.692486608371728,0.06300985928424223,0.00397024321093213,66,20,confirmation
40095,M3_sum_exponential_kernel,0.0,512,33,64,False,0.00397024321093213,3,4,False,0.01,0.00530031894995547,0.005776748135267325,2.619994140498939,0.06300986598090913,0.003970243210932132,66,20,confirmation
40095,M3_sum_exponential_kernel,0.0,1024,33,64,False,0.003970243210932132,3,4,False,0.01,0.004771188523658008,0.005247617708969864,2.6725799193666746,0.06300986598090914,0.003970243210932132,66,20,confirmation
40095,L1_power_law_kernel,1.25,16,8,8,False,0.040997092614336234,1,1,False,0.01,0.041172263941233925,0.046091915054954274,1.5949952273204793,0.20247738790871497,0.057065305738662725,10,2,confirmation
40095,L1_power_law_kernel,1.25,32,9,16,False,0.016755124515868292,1,1,False,0.01,0.017593096155235886,0.019603711097140084,2.0201243589003473,0.12944158727344274,0.023055888805965503,18,2,confirmation
40095,L1_power_law_kernel,1.25,64,10,16,False,0.023055888805965503,2,2,False,0.01,0.023357872721394772,0.026124579378110635,1.8784105950887828,0.15184165701797878,0.025362473004886678,18,6,confirmation
40095,L1_power_law_kernel,1.25,128,10,16,False,0.025362473004886678,2,2,False,0.01,0.026423909049727932,0.029467405810314335,1.8167430164282916,0.15925599833251705,0.026193512059467128,18,6,confirmation
40095,L1_power_law_kernel,1.25,256,10,16,False,0.026193512059467128,2,2,False,0.01,0.026549391552720052,0.02969261299985611,1.8143742242959073,0.16184409800628236,0.026490270016071935,18,6,confirmation
40095,L1_power_law_kernel,1.25,512,10,16,False,0.026490270016071935,2,2,False,0.01,0.026563973801238202,0.029742806203166838,1.8140996747773943,0.16275831780917355,0.026595733068654908,18,6,confirmation
40095,L1_power_law_kernel,1.25,1024,10,16,False,0.026595733068654908,2,2,False,0.01,0.0277460240659703,0.030937512034208893,1.7923313629783904,0.1630819826610374,0.026633118707804705,18,6,confirmation
40095,L2_fractional_dynamics,0.45,16,11,16,False,0.0,1,1,False,0.01,0.0005145196073908981,0.0005145196073908981,3.786138446906511,0.0,0.07315305575454525,18,2,confirmation
40095,L2_fractional_dynamics,0.45,32,20,32,False,0.0,2,2,False,0.01,0.0005910363625555331,0.0005910363625555331,3.716816507642086,0.0,0.06349338685138536,34,6,confirmation
40095,L2_fractional_dynamics,0.45,64,37,64,False,0.0,2,2,False,0.01,0.001290341218684323,0.001290341218684323,3.3264242924886585,0.0,0.055749520456186,66,6,confirmation
40095,L2_fractional_dynamics,0.45,128,69,128,False,0.0,2,2,False,0.01,0.0005531854055726732,0.0005531854055726732,3.7499086701749085,0.0,0.04936426630499746,130,6,confirmation
40095,L2_fractional_dynamics,0.45,256,127,128,False,0.04936426630499746,2,2,False,0.01,0.04940181488048843,0.05532552683708813,1.503884058495838,0.22218070641934115,0.09118709884152144,130,6,confirmation
40095,L2_fractional_dynamics,0.45,512,234,256,False,0.04399459335908177,2,2,False,0.01,0.044398575819691526,0.04967792702278134,1.557273943095741,0.20974888166348293,0.08167429485898561,258,6,confirmation
40095,L2_fractional_dynamics,0.45,1024,429,256,True,0.08167429485898561,2,2,False,0.01,0.08325881928327236,0.09305973466635065,1.242900609197971,0.2857871495693703,0.1142404938371833,258,6,confirmation
40095,L3_generalized_Langevin,0.0,16,8,8,False,0.04915048136492627,1,1,False,0.01,0.049363836571721637,0.0552618943355128,1.504268588037032,0.22169907840342112,0.17575122423781805,10,2,confirmation
40095,L3_generalized_Langevin,0.0,32,28,32,False,0.0,2,2,False,0.01,0.0006814634534107619,0.0006814634534107619,3.645633967477827,0.0,0.10067238530847478,34,6,confirmation
40095,L3_generalized_Langevin,0.0,64,53,64,False,0.0,2,2,False,0.01,0.0002852146726818819,0.0002852146726818819,4.081134211878156,0.0,0.07744843357340939,66,6,confirmation
40095,L3_generalized_Langevin,0.0,128,86,128,False,0.0,2,2,False,0.01,0.002047827424727774,0.002047827424727774,3.095487920312517,0.0,0.06998046348389658,130,6,confirmation
40095,L3_generalized_Langevin,0.0,256,152,256,False,0.0,2,2,False,0.01,0.0013013723638669425,0.0013013723638669425,3.3221679534117756,0.0,0.060667499906114614,258,6,confirmation
40095,L3_generalized_Langevin,0.0,512,287,256,True,0.060667499906114614,2,2,False,0.01,0.06072669999060123,0.068006799979335,1.4006859047904157,0.24630773415813523,0.10912715209277235,258,6,confirmation
40095,L3_generalized_Langevin,0.0,1024,518,256,True,0.10912715209277235,2,2,False,0.01,0.11009376843654867,0.12318902668768136,1.1032114179891879,0.3303439905504145,0.14852262700600347,258,6,confirmation
40095,L4_ARFIMA,0.45,16,11,16,False,0.0,1,1,False,0.01,0.0002739384427690533,0.0002739384427690533,4.101303569121588,0.0,0.07315305575454525,18,2,confirmation
40095,L4_ARFIMA,0.45,32,20,32,False,0.0,2,2,False,0.01,0.0013739519281513123,0.0013739519281513123,3.2950320362917345,0.0,0.06349338685138536,34,6,confirmation
40095,L4_ARFIMA,0.45,64,37,64,False,0.0,2,2,False,0.01,0.00050923620699634,0.00050923620699634,3.791299294080083,0.0,0.055749520456186,66,6,confirmation
40095,L4_ARFIMA,0.45,128,69,128,False,0.0,2,2,False,0.01,0.001254782723015073,0.001254782723015073,3.340396425229306,0.0,0.04936426630499746,130,6,confirmation
40095,L4_ARFIMA,0.45,256,127,128,False,0.04936426630499746,2,2,False,0.01,0.04941761530794426,0.05534132726454396,1.5037241665842942,0.22218070641934115,0.09118709884152144,130,6,confirmation
40095,L4_ARFIMA,0.45,512,234,256,False,0.04399459335908177,2,2,False,0.01,0.04433344138357821,0.04961279258666803,1.5580080011039472,0.20974888166348293,0.08167429485898561,258,6,confirmation
40095,L4_ARFIMA,0.45,1024,429,256,True,0.08167429485898561,2,2,False,0.01,0.08385231089906006,0.09365322628213835,1.2393491155877263,0.2857871495693703,0.1142404938371833,258,6,confirmation
40095,L5_long_memory_nonlinear,0.0,16,15,16,False,0.0,4,4,False,0.01,0.0005391702125523641,0.0005391702125523641,3.762739621837439,0.0,0.25286199080884947,18,20,confirmation
40095,L5_long_memory_nonlinear,0.0,32,29,32,False,0.0,6,8,False,0.01,0.00019551440939132958,0.00019551440939132958,4.269938237964232,0.0,0.22493397335590226,34,72,confirmation
40095,L5_long_memory_nonlinear,0.0,64,56,64,False,0.0,8,8,False,0.01,0.0002703793681113976,0.0002703793681113976,4.107842259034868,0.0,0.20305949579579205,66,72,confirmation
40095,L5_long_memory_nonlinear,0.0,128,109,128,False,0.0,11,16,False,0.01,0.0015994892736771562,0.0015994892736771562,3.219035452322302,0.0,0.1859740628260252,130,272,confirmation
40095,L5_long_memory_nonlinear,0.0,256,215,256,False,0.0,15,16,False,0.01,0.0008375304786464407,0.0008375304786464407,3.5425264512567898,0.0,0.17253898210960647,258,272,confirmation
