stage,seed,target_class,metric,transform_set,transform,base_score,transformed_score,retention
confirmatory,10000,direct_coupling_SCM,pearson,PRESERVE,P2_global_scaling,0.08138114335043073,0.08138114335043072,0.9999999999999998
confirmatory,10000,direct_coupling_SCM,mutual_information,PRESERVE,P2_global_scaling,0.017004068284241614,0.017004050072689236,0.9999989289885177
confirmatory,10000,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P2_global_scaling,1.794895456308617,3.5631044945221637,1.0
confirmatory,10000,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P2_global_scaling,0.14957462135905147,0.2526134264392803,1.0
confirmatory,10000,direct_coupling_SCM,spectral_coherence,PRESERVE,P2_global_scaling,0.12945194241120625,0.1401771217301612,1.0
confirmatory,10000,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P2_global_scaling,0.6113342918864179,0.6113342918864176,0.9999999999999997
confirmatory,10000,direct_coupling_SCM,linear_CKA,PRESERVE,P2_global_scaling,0.03738456932132049,0.023194191522667284,0.6204215253441369
confirmatory,10000,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P2_global_scaling,0.05387197764653556,0.044856104900171445,0.8326426253456111
confirmatory,10000,direct_coupling_SCM,correlon_v1,PRESERVE,P3_affine_offset,0.026732156017182332,0.026732156017182724,1.0
confirmatory,10000,direct_coupling_SCM,pearson,PRESERVE,P3_affine_offset,0.08138114335043073,0.08138114335043072,0.9999999999999998
confirmatory,10000,direct_coupling_SCM,mutual_information,PRESERVE,P3_affine_offset,0.017004068284241614,0.017004068284241614,1.0
confirmatory,10000,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P3_affine_offset,1.794895456308617,1.794895456308618,1.0
confirmatory,10000,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P3_affine_offset,0.14957462135905147,0.14957462135905156,1.0
confirmatory,10000,direct_coupling_SCM,spectral_coherence,PRESERVE,P3_affine_offset,0.12945194241120625,0.1294519424112063,1.0
confirmatory,10000,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P3_affine_offset,0.6113342918864179,0.6113342918864179,1.0
confirmatory,10000,direct_coupling_SCM,linear_CKA,PRESERVE,P3_affine_offset,0.03738456932132049,0.03738456932132048,0.9999999999999997
confirmatory,10000,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P3_affine_offset,0.05387197764653556,0.053871977646535674,1.0
confirmatory,10000,direct_coupling_SCM,correlon_v1,PRESERVE,P4_orthogonal_basis_rotation,0.026732156017182332,0.026732156017181655,0.9999999999999747
confirmatory,10000,direct_coupling_SCM,pearson,PRESERVE,P4_orthogonal_basis_rotation,0.08138114335043073,0.07956471831232813,0.9776800255769202
confirmatory,10000,direct_coupling_SCM,mutual_information,PRESERVE,P4_orthogonal_basis_rotation,0.017004068284241614,0.017004068284241614,1.0
